codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,-9057.971,128.6455,-17814.7268,,35.8938,7.0954,1.4404,0.7341,6.4562,-5.2872,24.9401,1.962
P_VPA,P/VPA,Valuation,x,-4.3661,-4.4346,-1.3651,-1.1912,-1.1375,-1.0821,-1.7264,60.0333,10.5847,784.3416,42.0332,3.3066
EV_EBITDA,EV/EBITDA,Valuation,x,118.3216,74.6001,35.383,18.9318,13.199,11.2614,5.2615,6.7354,9.4362,9.5777,16.9705,5.9398
EV_EBIT,EV/EBIT,Valuation,x,-396.9227,342.7209,80.7533,29.3155,22.8597,13.9927,5.781,8.9414,11.7874,15.99,27.9081,9.768
EV_RECEITA,EV/Receita,Valuation,x,4.2916,4.2165,2.1509,2.1545,1.9667,2.0121,1.2939,1.0384,1.0574,1.0671,1.7857,0.625
DY,Dividend Yield,Valuation,%,,,,,,,,,,,,
PAYOUT,Payout,Valuation,%,,,,,,,,,,,,
ROE,ROE,Rentabilidade,%,-48.1965,-1.5548,-7.9581,-13.6031,-10.0114,-7.9219,-45.802,-212.061,141.2651,200.2119,148.6361,148.6361
ROA,ROA,Rentabilidade,%,36.1633,1.2085,6.9438,13.5331,10.0844,7.9823,30.2179,37.2226,4.417,5.6131,5.3252,5.3252
ROIC,ROIC,Rentabilidade,%,-1.2963,1.6685,3.7733,10.0865,12.7419,19.576,29.5363,12.3807,9.337,7.2186,7.597,7.597
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,3.6271,5.6522,6.0789,11.3803,14.9006,17.8669,24.5908,15.4171,11.2058,11.1413,10.5226,10.5226
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,33.6013,1.0755,5.4529,9.7282,6.9307,5.6693,17.3041,25.4353,3.6694,4.3854,3.8907,3.8907
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,34.3988,20.7527,19.3843,10.9372,7.7665,6.8188,3.2176,3.9696,5.2646,5.4713,4.9979,4.9979
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,-1.7896,-1.7091,-1.6539,-1.6296,-1.6262,-1.6609,-2.7179,86.1618,13.3582,1045.0235,17.5468,17.5468
ICJ,ICJ,Endividamento,x,-0.0314,0.1047,0.2447,0.4324,1.0661,0.4221,1.4547,0.8634,1.2149,0.4569,0.6647,0.6647
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,3.6597,0.262,0.2429,1.6297,2.6703,3.4288,6.7521,10.7526,20.4449,16.7237,21.0343,21.0343
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.7632,2.2772,2.4389,2.242,2.6842,3.0629,2.4608,2.2611,1.8183,1.6401,1.3162,1.3162
LIQ_SECA,Liquidez Seca,Liquidez,x,1.1127,1.5719,1.6064,1.3893,2.0361,2.185,1.4051,1.4919,1.2173,1.0031,0.83,0.83
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.3475,0.3337,0.3096,0.2919,0.3051,0.3156,0.5227,0.8047,0.8379,0.7842,0.8083,0.8083
GIRO_ATIVO,Giro do Ativo,Eficiência,x,1.0762,1.1753,1.3246,1.3672,1.4168,1.3729,1.4618,1.2718,1.2508,1.2819,1.377,1.377
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,65.4154,57.2204,54.4786,58.8191,61.7013,82.9736,72.7441,71.2742,77.3549,74.4832,66.7015,66.7015
PME,PME,Eficiência,dias,53.3314,41.2974,42.8461,51.4913,42.262,52.5989,68.7235,51.4796,53.2732,54.1864,47.5831,47.5831
NCG_RECEITA,NCG/Receita,Eficiência,%,11.9754,10.9692,8.6236,12.0062,19.7678,22.2197,21.3811,20.4662,23.7787,18.6632,16.0685,16.0685
