codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,843783.33,1303180.01,1117808.12,1934667.91,18916872.79,11984134.26,17203818.25,24663723.09,12315419.06,18315676.61,7431360.59,3940873.04,3396657.24,5592286.51,1745243.78,5498456.2,6887144.79
P_L,P/L,Valuation,x,-54.1202,82.8091,5.5325,3.7452,18.9055,8.5838,9.2264,13.1029,8.8418,75.5012,-1.28,-7.6822,-6.2785,-10.9363,1.76,3.8081,4.7698
P_VPA,P/VPA,Valuation,x,1.9643,2.0978,0.4976,0.7388,1.6526,0.9618,1.2422,1.6218,0.7048,1.1566,0.5202,0.2862,0.2565,0.4401,0.1288,0.396,0.496
EV_EBITDA,EV/EBITDA,Valuation,x,363.8456,20.8967,4.4306,3.0961,15.0383,6.5828,6.3161,11.0084,10.1153,14.2863,-5.01,17.2861,12.4414,7.3028,3.2019,4.3273,4.8941
EV_EBIT,EV/EBIT,Valuation,x,-28.986,45.4693,5.9971,3.6957,18.6471,8.255,9.081,13.7155,13.9893,29.1031,-4.1716,125.0951,31.2299,15.8116,5.3894,6.777,7.6648
EV_RECEITA,EV/Receita,Valuation,x,1.5156,2.3376,1.037,1.0243,5.142,2.3446,3.1277,4.1817,2.8735,4.2116,2.5627,2.0527,1.8601,1.9909,1.1402,1.5197,1.7188
DY,Dividend Yield,Valuation,%,3.6203,3.6203,3.1939,1.8454,1.1415,1.8028,1.2558,0.8858,1.7739,1.3613,3.3552,6.327,7.3407,4.4586,14.2867,4.5347,3.6203
PAYOUT,Payout,Valuation,%,-195.9327,299.7959,17.6702,6.9113,21.5799,15.4748,11.5867,11.6062,15.6847,102.7821,-4.2946,-48.6052,-46.0884,-48.7603,25.1441,17.2684,17.2684
ROE,ROE,Rentabilidade,%,-3.6295,3.262,10.8581,21.2367,14.2281,11.6802,14.1749,12.956,8.524,1.4566,-38.5506,-3.6569,-4.0056,-3.9414,7.5549,10.8928,10.8928
ROA,ROA,Rentabilidade,%,-2.7058,1.843,5.9909,13.1391,10.2283,8.6919,10.8916,10.3798,5.5035,0.7344,-17.8909,-1.7302,-1.9705,-1.9846,4.0199,6.0554,6.0554
ROIC,ROIC,Rentabilidade,%,-2.3483,1.3193,6.2032,13.415,5.7543,7.6986,9.1362,8.1129,3.6399,2.4752,-10.4944,0.2635,1.0363,2.5854,4.6751,5.4372,5.4372
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,0.4166,11.1865,23.4063,33.0844,34.1924,35.6167,49.5197,37.987,28.4072,29.4803,-51.1513,11.8749,14.9512,27.2619,35.6084,35.1192,35.1192
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,-4.9398,5.0881,14.3746,25.6243,26.5096,26.517,35.5526,33.8683,22.9817,3.4521,-110.1848,-10.7363,-10.624,-8.794,15.517,20.6976,20.6976
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,26.062,5.0373,1.0329,0.1953,0.3807,0.1921,-0.308,-0.6739,2.9621,5.4452,-2.2528,10.3405,7.98,3.7751,2.435,2.083,2.083
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.0798,0.2806,0.1513,0.0498,0.0429,0.0289,-0.0578,-0.0935,0.2919,0.7124,0.425,0.4261,0.4588,0.471,0.4091,0.3675,0.3675
ICJ,ICJ,Endividamento,x,-1.8437,1.4462,2.5546,5.9834,6.9791,7.6461,11.0503,17.8486,4.1996,0.8621,-3.6845,0.0877,0.2158,0.5666,1.0853,1.418,1.418
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,37.3021,1.8506,1.153,20.607,21.362,25.8391,40.309,74.9527,6.8655,6.0078,21.1546,22.8275,26.63,20.7132,12.2865,7.3268,7.3268
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.502,0.7832,1.4666,1.743,1.5335,1.3989,2.1238,2.6281,2.1751,1.6282,1.7621,1.7045,1.2434,1.3581,1.6061,1.8125,1.8125
LIQ_SECA,Liquidez Seca,Liquidez,x,1.3606,0.7453,1.4235,1.7083,1.4954,1.372,2.098,2.6195,2.024,1.4801,1.6925,1.6149,1.1386,1.2283,1.4571,1.5843,1.5843
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.9787,0.415,0.4875,0.6855,0.527,0.7295,1.2169,1.5715,0.587,0.4229,0.6922,0.5925,0.5392,0.5087,0.5372,0.5624,0.5624
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.5478,0.2481,0.3715,0.4942,0.2437,0.3164,0.298,0.2977,0.1897,0.206,0.1712,0.1676,0.1929,0.2313,0.2641,0.2928,0.2928
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,69.9609,88.2237,35.9895,34.0255,37.355,38.3505,39.3982,42.0823,39.177,72.0332,44.6506,39.5511,35.7165,5.1478,25.2063,12.4971,12.4971
PME,PME,Eficiência,dias,15.6811,16.1435,7.5049,6.4952,7.904,5.0663,5.3613,1.9728,61.4873,52.1647,67.7509,69.2652,82.2979,81.3472,73.1655,89.5446,89.5446
NCG_RECEITA,NCG/Receita,Eficiência,%,12.512,-36.4084,-2.6488,2.4918,6.7601,5.0488,5.2416,12.4481,15.8124,23.1884,37.9082,23.2683,20.5497,19.4954,19.6944,16.183,16.183
