codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,234796.61,195843.1,299726.59,260901.9,184078.5,87437.29,119651.02,148796.79,216292.24,469400.17,423000.0,432000.0,582000.0,992420.0,1264815.0,2543510.0,2208655.0
P_L,P/L,Valuation,x,1.4097,1.0785,1.3022,1.1034,0.7927,0.5597,-85.6485,-1.0827,-2.9254,3.8852,2.8175,2.0694,2.2762,2.5652,1.7382,2.8288,2.4564
P_VPA,P/VPA,Valuation,x,0.2836,0.1589,0.1978,0.1629,0.1061,0.0492,0.0685,0.0927,0.1552,0.3428,0.3157,0.2961,0.4015,0.4702,0.5688,0.9351,0.812
EV_EBITDA,EV/EBITDA,Valuation,x,2.0985,1.7452,2.8524,2.3525,1.9177,2.6014,155.1065,-4.239,-11.5047,3.176,2.5605,2.0425,2.1725,2.3878,1.6994,2.9594,2.6005
EV_EBIT,EV/EBIT,Valuation,x,2.1814,1.7882,2.8524,2.3525,1.9177,2.6014,155.1065,-4.239,-11.5047,3.176,2.5605,2.0425,2.1725,2.3878,1.6994,2.9594,2.6005
EV_RECEITA,EV/Receita,Valuation,x,0.4429,0.2964,0.4701,0.349,0.2546,0.2706,0.3379,0.7435,0.3041,0.4204,0.3777,0.3712,0.3771,0.4286,0.3832,0.6832,0.6003
DY,Dividend Yield,Valuation,%,201.7045,279.5276,183.9378,211.3095,295.8333,622.807,455.1282,365.9794,251.773,116.0131,125.8865,123.2639,91.4948,62.0629,48.6968,24.2156,27.8869
PAYOUT,Payout,Valuation,%,284.3529,301.4678,239.5263,233.1576,234.5082,348.6112,-38981.0708,-396.235,-736.5364,450.7396,354.6855,255.0776,208.2608,159.2043,84.6437,68.5017,68.5017
ROE,ROE,Rentabilidade,%,20.1185,17.6272,16.7529,15.1732,13.9178,8.8932,-0.0793,-8.2008,-4.933,8.7465,11.0826,14.9179,17.5823,21.7329,33.5769,36.2144,36.2144
ROA,ROA,Rentabilidade,%,9.9165,8.7906,8.171,7.1485,6.2853,3.9834,-0.035,-3.3392,-1.6816,2.5964,3.0777,3.8727,4.2023,5.5028,8.2507,8.1976,8.1976
ROIC,ROIC,Rentabilidade,%,11.1542,8.662,8.005,8.7604,7.9662,5.0954,0.0936,-4.3204,-1.328,8.42,9.8463,12.6371,14.7195,13.1138,22.2259,20.9606,20.9606
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,21.1063,16.9867,16.481,14.8355,13.2739,10.402,0.2179,-17.5392,-2.6429,13.2364,14.7504,18.1754,17.3592,17.9491,22.547,23.0858,23.0858
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,21.3007,16.9344,16.8279,13.5587,12.6506,9.9524,-0.1029,-18.2794,-6.3407,8.2851,10.004,11.752,11.8231,16.4266,21.7314,22.2483,22.2483
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,0.6758,0.67,1.5228,1.3441,1.1622,2.0659,114.6702,-3.1106,-4.4861,0.7441,0.6496,0.7045,0.6222,0.0402,0.0241,0.2332,0.2332
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.1347,0.099,0.2265,0.2171,0.1632,0.1898,0.1942,0.2557,0.0992,0.1049,0.1073,0.1559,0.1611,0.008,0.0082,0.08,0.08
ICJ,ICJ,Endividamento,x,34.762,11.1974,15.1912,8.3161,5.3005,3.3489,0.0589,-3.0669,-0.5236,4.7145,5.0177,2.0284,1.3937,1.4676,2.9401,2.8725,2.8725
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,40.2293,59.3684,45.707,34.6136,48.268,44.4239,51.5289,45.3307,44.9749,25.3129,21.3823,10.7544,22.5934,18.0329,12.886,9.3092,9.3092
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,3.1794,2.8673,3.3708,3.297,3.1676,3.6429,3.3431,3.3506,2.9459,4.5172,4.6603,5.749,3.0245,3.4364,3.0307,3.9324,3.9324
LIQ_SECA,Liquidez Seca,Liquidez,x,2.1867,2.1143,2.4774,2.7622,2.3118,2.661,2.2733,1.9667,1.8687,2.4252,2.4437,3.2722,1.9788,2.074,1.9414,2.9217,2.9217
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.9287,1.9715,1.8574,1.7977,1.7145,1.782,1.6931,1.5899,1.3862,1.3685,1.3092,1.2897,1.2272,1.3285,1.2239,1.2381,1.2381
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.4655,0.4373,0.4299,0.5079,0.4641,0.4038,0.3321,0.1815,0.2507,0.3133,0.2942,0.3128,0.3333,0.3111,0.3326,0.3255,0.3255
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,564.6105,538.1639,583.135,374.099,384.6669,416.7871,463.5173,790.1359,438.7744,474.4203,492.775,409.9214,271.4767,379.6256,361.3779,302.8034,302.8034
PME,PME,Eficiência,dias,275.4656,234.4262,245.4147,106.3899,187.8422,190.6751,241.3872,489.4198,348.9523,402.2718,466.7467,392.2987,241.8999,329.9245,277.6923,209.7954,209.7954
NCG_RECEITA,NCG/Receita,Eficiência,%,105.8324,109.6682,125.5777,84.108,90.1228,104.4166,122.5806,208.9641,92.3013,89.7295,93.0364,81.4934,45.8963,61.8129,49.5247,49.1056,49.1056
