codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,5663478.38,4626796.85,3728178.05,3020424.92,2114539.66,1073013.82,1112737.13,1176197.55,39650.64,70339.32,67093.64,40207.74,38754.45,29065.84,23737.1,53771.8,34806.34
P_L,P/L,Valuation,x,125.4147,312.7271,-160.8707,-344.1687,-57.3062,-32.014,-21.7416,-248.878,-1.803,-7.0957,-4.3457,-5.7571,-5.1324,-2.2628,-37.1473,-15.9608,-10.3314
P_VPA,P/VPA,Valuation,x,13.1367,10.4912,9.0136,7.7157,6.1485,4.2232,5.4814,5.9467,0.2367,0.4461,0.6257,0.4003,0.4171,0.3631,0.2989,0.7401,0.479
EV_EBITDA,EV/EBITDA,Valuation,x,91.7455,185.7146,-329.3182,-663.7234,-87.6494,-34.372,-31.7452,-142.6794,-0.6293,-1.4755,-3.3961,-3.4863,-3.3188,-1.9498,-98.554,-42.865,-31.4469
EV_EBIT,EV/EBIT,Valuation,x,91.7455,185.7146,-329.3182,-663.7234,-87.6494,-34.372,-31.7452,-142.6794,-0.6293,-1.4755,-3.3961,-3.4863,-3.3188,-1.9498,-98.554,-42.865,-31.4469
EV_RECEITA,EV/Receita,Valuation,x,13.4204,24.7172,24.7597,28.2407,107.5598,35.8113,64.0884,100.278,2.1997,0.2698,24.4865,5.4086,7.4654,10.1587,13.9163,54.895,40.2724
DY,Dividend Yield,Valuation,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAYOUT,Payout,Valuation,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROE,ROE,Rentabilidade,%,10.4746,3.3928,-5.4234,-2.1802,-10.0354,-11.2099,-22.3943,-2.3583,-12.0388,-6.0961,-11.6562,-6.7255,-7.8103,-14.8529,-0.8013,-4.5317,-4.5317
ROA,ROA,Rentabilidade,%,5.5467,1.8471,-3.1793,-1.3998,-7.3362,-9.4097,-19.6623,-2.0905,-10.749,-5.4955,-10.4828,-5.8796,-6.6952,-12.6545,-0.6414,-3.1554,-3.1554
ROIC,ROIC,Rentabilidade,%,7.0666,2.6464,-1.3406,-0.6677,-4.5657,-8.5956,-12.2591,-3.0699,-8.7325,-4.2243,-10.7429,-5.7868,-7.1604,-11.5005,-0.258,-1.2169,-1.2169
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,14.6278,13.3092,-7.5185,-4.2549,-122.716,-104.1873,-201.8837,-70.282,-349.5361,-18.2833,-721.0267,-155.1387,-224.9449,-521.0221,-14.1205,-128.0648,-128.0648
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,10.4034,7.5633,-14.7237,-8.0234,-187.181,-113.8253,-299.4033,-41.1386,-416.4173,-29.3605,-762.0434,-142.4144,-185.0282,-497.29,-25.4886,-259.7533,-259.7533
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,2.5499,8.0002,-14.2786,-14.728,-0.2392,0.6035,0.4987,2.9978,1.5187,9.9192,1.1969,1.7986,0.9028,0.21,-31.5,-10.4919,-10.4919
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.3755,0.4723,0.4085,0.1751,0.0168,-0.0729,-0.0848,-0.1224,-0.1673,-0.3883,-0.1631,-0.1362,-0.0892,-0.0353,0.1404,0.2398,0.2398
ICJ,ICJ,Endividamento,x,3.2133,1.0718,-0.5204,-0.3218,-2.024,-9.4952,-81.7773,-16.5112,-2.3745,-1.3779,-65.2143,-845.3333,-270.0,-32.351,-0.3823,-0.826,-0.826
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,50.0535,56.0446,80.6397,95.8429,86.384,100.0,,,,,,0.0,,,38.9533,43.6397,43.6397
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.9935,1.9989,1.9791,2.3184,3.9835,6.5101,9.044,8.2659,11.0864,9.4267,2.8874,2.105,1.6899,2.181,2.0525,0.5003,0.5003
LIQ_SECA,Liquidez Seca,Liquidez,x,1.5661,1.4312,1.4992,2.0267,3.3591,4.3348,5.3958,4.3606,5.8406,8.7152,2.7068,2.0927,1.199,1.7867,0.2762,0.4942,0.4942
LIQ_GERAL,Liquidez Geral,Liquidez,x,2.0989,2.2477,2.5852,2.9221,5.1275,7.8611,8.3046,9.0691,9.336,10.7811,8.6299,7.2484,6.6869,6.7047,4.0323,2.7411,2.7411
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.5332,0.2483,0.2349,0.1873,0.0467,0.1014,0.0742,0.0518,0.0282,0.1946,0.0167,0.0421,0.0374,0.0275,0.0238,0.0114,0.0114
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,327.0911,812.0085,860.128,943.2941,3582.6917,1899.4079,2011.4883,2141.4364,3026.3341,60.7009,893.7594,202.4839,450.6402,156.411,5775.2682,-1957.9411,-1957.9411
PME,PME,Eficiência,dias,112.1522,382.7191,280.8436,195.7933,1229.9199,1063.7868,1425.022,1849.0532,2715.9767,60.1608,232.0093,10.9145,505.0169,204.229,7428.6818,42.0382,42.0382
NCG_RECEITA,NCG/Receita,Eficiência,%,65.2542,167.6867,210.0274,234.8537,871.5264,448.482,526.4128,475.4875,886.5177,8.9773,-9.1807,-68.2912,-32.0755,18.1572,582.2497,-428.99,-428.99
