codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,161.3075,-97.5,,-3.6842,,7.2792,4.5082,3.6208,5.6145,2.9424,5.9829,6.5622
P_VPA,P/VPA,Valuation,x,,,,,,0.7601,0.3573,0.3229,0.6532,0.4809,1.0819,1.1867
EV_EBITDA,EV/EBITDA,Valuation,x,,,,,,-12.1977,4.8619,2.7203,4.9392,3.2712,5.6589,6.1458
EV_EBIT,EV/EBIT,Valuation,x,,,,,,-11.4453,5.1886,2.8749,5.2972,3.41,6.0525,6.5733
EV_RECEITA,EV/Receita,Valuation,x,,,,,,1.6124,0.5211,0.3148,0.7907,0.5385,1.0954,1.1896
DY,Dividend Yield,Valuation,%,,,,,,,,,,6.9507,4.9855,4.5454
PAYOUT,Payout,Valuation,%,,,,,,,,,,20.4521,27.7499,27.7499
ROE,ROE,Rentabilidade,%,10.597,21.693,2.5849,66.2886,71.5074,19.1545,8.2008,9.3393,12.3721,17.4728,20.9829,20.9829
ROA,ROA,Rentabilidade,%,2.8369,4.9237,0.4769,9.851,4.8622,4.8337,3.561,3.8114,4.9738,6.6185,7.4582,7.4582
ROIC,ROIC,Rentabilidade,%,5.3496,-0.4918,3.574,-2.6236,4.9524,-4.4708,4.0599,5.5072,8.2537,9.961,11.6914,11.6914
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,20.2051,0.1938,17.5901,-12.5689,22.8438,-13.2188,10.7188,11.5738,16.0087,16.4632,19.3568,19.3568
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,9.3862,19.8279,1.7536,55.1114,24.3142,20.3387,13.7084,13.1399,13.5173,15.9905,17.4874,17.4874
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,7.2816,1046.744,11.3576,-26.2219,11.9387,-0.9978,-0.9037,-1.3905,0.1985,0.4132,0.6304,0.6304
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,1.661,2.9416,2.9597,6.3429,12.3204,0.0677,-0.056,-0.1092,0.0273,0.0695,0.1356,0.1356
ICJ,ICJ,Endividamento,x,1.5841,-0.1044,0.5978,-0.3467,0.44,-1.5412,2.656,2.916,6.7502,5.544,4.0017,4.0017
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,26.7082,61.2322,60.112,93.202,74.4452,50.3358,68.2297,14.1331,27.4528,0.0334,4.3019,4.3019
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,3.0917,1.4255,1.3611,0.6801,0.9646,2.1156,1.8505,2.7813,2.3853,2.4643,2.9141,2.9141
LIQ_SECA,Liquidez Seca,Liquidez,x,1.5861,0.7811,0.7554,0.3426,0.3476,0.7036,0.7762,1.7578,1.3268,1.7766,2.0312,2.0312
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.156,0.9888,1.028,0.8866,0.9054,1.6173,1.4442,1.5094,1.4683,1.4465,1.4296,1.4296
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.3022,0.2631,0.2781,0.1961,0.1818,0.2471,0.23,0.2836,0.3348,0.3785,0.3679,0.3679
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,717.7534,746.3833,756.4621,969.1257,1378.2116,694.4766,763.4704,362.1399,354.3166,274.6007,333.9715,333.9715
PME,PME,Eficiência,dias,471.5651,427.3832,456.1663,578.6733,1108.7953,565.1583,651.3004,264.6065,296.3468,186.79,226.0479,226.0479
NCG_RECEITA,NCG/Receita,Eficiência,%,159.3648,187.1432,170.3837,184.3935,190.5083,91.467,74.9591,55.7297,52.1357,47.6607,62.04,62.04
