codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,1906902.75,1906902.75,8571527.88,8571527.88,9122946.22,9122946.22,9122946.22,9689245.7,9689245.7,2049712.31,759938.91,382941.28,380394.0,873717.47,738711.56,2113394.34,2049712.31
P_L,P/L,Valuation,x,11.9788,19.5096,85.0569,72.8766,95.8132,125.4289,-76.326,906.3841,-48.8421,-20.6739,-7.2792,4.5082,3.6208,5.6145,2.9424,5.9829,5.8026
P_VPA,P/VPA,Valuation,x,6.7312,5.4479,16.3528,13.9568,13.4865,17.2886,20.0714,23.6989,51.8039,22.7082,0.7601,0.3573,0.3229,0.6532,0.4809,1.163,1.1279
EV_EBITDA,EV/EBITDA,Valuation,x,10.0406,17.9572,61.8705,57.2229,61.7649,65.7124,8835.5969,101.7162,-240.382,33.9434,-12.1977,4.8619,2.7203,4.9392,3.2712,6.0355,5.8726
EV_EBIT,EV/EBIT,Valuation,x,10.3334,18.4913,63.7958,59.6197,66.901,69.4982,-845.484,123.616,-199.2051,35.0453,-11.4453,5.1886,2.8749,5.2972,3.41,6.4553,6.2811
EV_RECEITA,EV/Receita,Valuation,x,3.4649,3.4128,10.2458,11.262,11.8085,13.2772,17.1196,17.892,30.2134,7.7539,1.6124,0.5211,0.3148,0.7907,0.5385,1.1683,1.1368
DY,Dividend Yield,Valuation,%,7.4668,7.4668,7.4668,7.4668,7.4668,7.4668,7.4668,7.4668,7.4668,7.4668,20.1396,39.9666,40.2343,17.517,20.7183,7.2418,7.4668
PAYOUT,Payout,Valuation,%,89.4437,145.6747,635.1065,544.1579,715.4215,936.5575,-569.9143,6767.8242,-364.6961,-154.3686,-146.5998,180.1781,145.6816,98.3496,60.9625,43.3274,43.3274
ROE,ROE,Rentabilidade,%,56.1927,30.8667,23.0555,20.6652,14.7554,12.0807,-24.3382,2.4763,-66.583,-71.5074,-19.1545,8.2008,9.3393,12.3721,17.4728,20.9829,20.9829
ROA,ROA,Rentabilidade,%,9.6141,5.3307,4.9872,5.537,4.1235,3.0166,-5.0364,0.4735,-9.851,-4.8622,-4.8337,3.561,3.8114,4.9738,6.6185,7.4582,7.4582
ROIC,ROIC,Rentabilidade,%,28.0481,10.3853,8.45,7.7425,6.1647,5.7701,-0.4878,3.5798,-2.6236,4.9524,-4.4708,4.0599,5.5072,8.2537,9.961,11.6914,11.6914
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,34.509,19.0055,16.5601,19.681,19.1185,20.2051,0.1938,17.5901,-12.5689,22.8438,-13.2188,10.7188,11.5738,16.0087,16.4632,19.3568,19.3568
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,26.2363,14.0623,11.2596,14.2662,11.1813,9.3862,-19.8279,1.7536,-55.1114,-24.3142,-20.3387,13.7084,13.1399,13.5173,15.9905,17.4874,17.4874
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,0.9335,3.5219,4.0384,4.3967,5.7292,7.4449,1024.8553,11.3576,-26.2219,11.9387,-0.9978,-0.9037,-1.3905,0.1985,0.4132,0.6304,0.6304
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.6899,1.3292,1.1419,1.1616,1.3789,2.209,2.6336,2.9788,6.3429,12.3204,0.0677,-0.056,-0.1092,0.0273,0.0695,0.1356,0.1356
ICJ,ICJ,Endividamento,x,5.2222,3.5976,2.655,2.9001,1.9977,1.5841,-0.1044,0.5978,-0.3467,0.44,-1.5412,2.656,2.916,6.7502,5.544,4.0017,4.0017
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,10.81,19.9527,31.4194,28.8778,28.8392,48.8819,61.2322,60.112,93.202,74.4452,50.3358,68.2297,14.1331,27.4528,0.0334,4.3019,4.3019
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,4.39,2.1425,2.5095,2.5567,2.8907,1.7833,1.4521,1.1915,0.6801,0.9646,2.1156,1.8505,2.7813,2.3853,2.4643,2.9141,2.9141
LIQ_SECA,Liquidez Seca,Liquidez,x,3.2406,1.4156,1.7776,1.4329,1.5379,0.9077,0.8077,0.6513,0.3426,0.3476,0.7036,0.7762,1.7578,1.3268,1.7766,2.0312,2.0312
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.1483,1.1335,1.2348,1.2329,1.2179,1.0708,1.0096,0.977,0.8866,0.9054,1.6173,1.4442,1.5094,1.4683,1.4465,1.4296,1.4296
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.3664,0.3456,0.4409,0.3716,0.3548,0.3199,0.2594,0.2781,0.1961,0.1818,0.2471,0.23,0.2836,0.3348,0.3785,0.3679,0.3679
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,514.0317,419.4248,361.3546,553.5832,568.8445,656.6543,746.3833,756.4621,969.1257,1389.2778,694.4766,763.4704,362.1399,354.3166,274.6007,333.9715,333.9715
PME,PME,Eficiência,dias,335.3723,319.1632,199.8549,359.2913,398.9604,433.1492,427.3832,456.1663,578.6733,1108.7953,565.1583,651.3004,264.6065,296.3468,186.79,226.0479,226.0479
NCG_RECEITA,NCG/Receita,Eficiência,%,82.7116,67.5061,86.7253,106.8766,127.9686,145.0055,187.1432,148.4441,184.3933,190.5083,91.467,74.9591,55.7297,52.1357,47.6607,62.04,62.04
