codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,-0.1973,0.8794,9.7049,15.3036,180.58,3534.4262,701.573,-430.7568,-127.9452,9.8525,17.1161,17.2659
P_VPA,P/VPA,Valuation,x,0.0224,0.1218,1.9647,4.0049,22.0678,191.2783,37.4207,15.0142,14.3639,0.3924,0.1527,0.1541
EV_EBITDA,EV/EBITDA,Valuation,x,1.232,0.7086,3.1764,6.9629,76.1707,916.7397,216.5845,58.0829,163.1475,1.6417,1.3877,1.3911
EV_EBIT,EV/EBIT,Valuation,x,2.1277,0.8716,3.6883,8.0167,126.5255,1697.7844,901.1294,212.8811,-381.6405,4.3896,3.3571,3.3653
EV_RECEITA,EV/Receita,Valuation,x,0.0803,0.0532,0.2732,0.5561,8.1984,47.9812,12.0208,4.404,3.8628,0.1803,0.1584,0.1588
DY,Dividend Yield,Valuation,%,271.2646,,6.4687,1.7334,0.0536,0.0016,0.0007,,,,3.3392,3.3102
PAYOUT,Payout,Valuation,%,53.3572,,67.7574,26.7585,9.7048,5.7371,0.4894,,,,13.6648,13.6648
ROE,ROE,Rentabilidade,%,11.3966,14.4607,28.8639,27.2995,18.6835,5.2613,6.3558,4.5548,9.6658,4.2878,3.7483,3.7483
ROA,ROA,Rentabilidade,%,1.1924,1.4922,5.7547,7.3683,6.4491,1.7629,1.8742,1.3105,2.6033,1.2003,1.1423,1.1423
ROIC,ROIC,Rentabilidade,%,17.4231,36.4389,46.0156,40.775,23.2373,8.9087,2.2295,3.3877,-1.8069,7.5071,7.6884,7.6884
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,6.5196,7.5147,8.6009,7.9872,10.7632,5.2339,5.5502,7.5823,2.3677,10.983,11.4143,11.4143
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,0.7307,0.9104,3.2461,3.832,4.6355,1.3425,1.6743,1.3378,2.6629,1.1797,1.0865,1.0865
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,1.2099,0.6027,-0.7769,-0.4435,-1.8245,-0.7965,1.3638,1.5503,4.5747,0.5786,0.9982,0.9982
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,1.2303,0.6928,-0.3861,-0.2398,-0.5162,-0.1661,0.2371,0.4117,0.4144,0.2135,0.3914,0.3914
ICJ,ICJ,Endividamento,x,0.5499,0.9362,1.7041,2.5234,1.8115,1.3885,0.3986,0.282,-0.133,0.7117,0.6977,0.6977
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,31.1713,45.3282,49.833,28.6738,1.1742,98.8391,6.0058,1.7485,40.1687,30.6006,19.2371,19.2371
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.169,1.0674,1.2712,1.19,1.6046,1.2521,1.6064,1.479,1.1616,1.17,1.262,1.262
LIQ_SECA,Liquidez Seca,Liquidez,x,0.6983,0.6326,0.795,0.6685,1.1296,0.8103,1.0092,0.9538,0.7309,0.7145,0.7719,0.7719
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.8362,0.864,1.1237,1.0988,1.1933,1.0767,1.0459,1.0153,0.9856,1.0306,1.0171,1.0171
GIRO_ATIVO,Giro do Ativo,Eficiência,x,1.6318,1.5587,1.6152,1.7723,1.0048,1.1838,0.9191,0.9876,0.9817,1.0195,1.03,1.03
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,-12.9855,-19.9943,-3.5413,5.1943,-0.809,15.9649,44.4049,41.7508,32.9056,18.7884,15.7707,15.7707
PME,PME,Eficiência,dias,76.1158,87.2785,84.6192,91.5306,95.4927,98.5266,122.4424,104.4086,101.4509,103.7457,101.1817,101.1817
NCG_RECEITA,NCG/Receita,Eficiência,%,-0.6795,-3.4988,-0.9711,0.9386,0.4759,7.3574,15.6981,12.0785,6.5137,5.4612,9.2844,9.2844
