codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,1.33,19.6701,4.0991,304.7288,30.7014,2.6169,5.6695,3.5251,0.0042,8.2507,21.0729,20.2758
P_VPA,P/VPA,Valuation,x,0.1843,0.3109,0.3849,0.2755,1.1966,0.3119,0.6018,0.477,0.3344,0.4083,0.2309,0.2222
EV_EBITDA,EV/EBITDA,Valuation,x,83.3713,2.1835,3.4343,3.3213,6.6108,1.6709,3.2001,2.6315,2.3516,3.7828,2.5854,2.5455
EV_EBIT,EV/EBIT,Valuation,x,-6.4555,3.0814,8.6597,4.764,9.018,1.9483,4.1325,2.8415,2.6116,4.4846,4.1228,4.0592
EV_RECEITA,EV/Receita,Valuation,x,0.217,0.214,0.1768,0.1831,0.4654,0.2468,0.3722,0.3557,0.3382,0.3763,0.2659,0.2618
DY,Dividend Yield,Valuation,%,5.6446,,1.1577,,,0.8747,4.2173,4.4529,8.4556,5.4629,6.4704,6.7248
PAYOUT,Payout,Valuation,%,7.5071,,4.7453,,,1.4391,14.7822,9.7499,17.9917,43.1783,79.943,79.943
ROE,ROE,Rentabilidade,%,13.8587,1.5565,8.9246,0.0907,3.9908,24.9794,18.3218,23.6754,16.7102,5.2451,1.8397,1.8397
ROA,ROA,Rentabilidade,%,4.1626,0.4724,2.6738,0.0262,1.1164,8.2113,6.1682,7.7033,5.7138,1.8795,0.6903,0.6903
ROIC,ROIC,Rentabilidade,%,-4.6993,10.5443,3.9687,6.812,8.2976,14.6389,11.6105,16.4254,14.0398,8.6484,6.7872,6.7872
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,0.2603,9.802,5.1491,5.5142,7.0406,14.7697,11.6323,13.518,14.384,9.9483,10.2843,10.2843
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,4.3338,0.5062,2.4849,0.0236,1.0885,8.9337,6.0287,6.1354,6.3892,2.3056,0.8778,0.8778
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,61.2245,1.1677,1.4562,2.0157,1.8644,0.6757,1.3834,1.6377,1.4064,1.9511,1.5308,1.5308
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.5095,0.3574,0.2833,0.4253,0.47,0.2118,0.4583,0.786,0.4976,0.4349,0.3352,0.3352
ICJ,ICJ,Endividamento,x,-0.5051,0.5987,0.2637,0.6644,0.9155,2.7609,1.9094,1.7479,1.4177,0.9626,0.6907,0.6907
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,78.5991,79.252,82.7591,85.1203,84.4976,60.4735,44.4365,42.8009,50.1423,26.5882,47.7573,47.7573
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.408,1.3197,1.2939,1.276,1.2484,1.6129,1.6102,1.9344,1.8483,1.9744,1.6876,1.6876
LIQ_SECA,Liquidez Seca,Liquidez,x,1.0505,0.883,0.8295,0.7951,0.829,1.1419,0.7378,1.1501,1.1987,1.2451,1.0123,1.0123
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.3068,1.3034,1.2717,1.2592,1.1897,1.4227,1.345,1.3653,1.3658,1.3235,1.2865,1.2865
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.9605,0.9578,1.1037,1.0904,0.9845,0.7761,0.8965,1.1889,0.857,0.8257,0.7702,0.7702
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,80.8761,96.7684,57.1395,64.8187,76.321,131.8834,151.4635,157.175,176.0738,141.0737,135.0423,135.0423
PME,PME,Eficiência,dias,94.7407,136.0274,128.3949,133.9653,124.0189,133.3408,234.3292,131.8749,157.9322,142.7668,166.1698,166.1698
NCG_RECEITA,NCG/Receita,Eficiência,%,30.4591,23.0241,19.4621,22.1868,22.6509,34.5555,36.3566,37.7706,44.4241,33.5869,30.2001,30.2001
