codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,20.1536,-14.9154,-9.2135,-7.8902,-114.1401,141.8386,4.8757,4.4186,8.0115,2.9118,14.102,9.4408
P_VPA,P/VPA,Valuation,x,0.7592,1.0112,1.9691,2.3711,7.4794,0.7696,0.2737,0.1071,0.1734,0.0612,0.0829,0.0555
EV_EBITDA,EV/EBITDA,Valuation,x,27.5713,-57.6853,-21.0413,-13.9872,992.5443,42.6919,9.3915,11.5969,9.0425,6.9867,9.95,9.5161
EV_EBIT,EV/EBIT,Valuation,x,27.5713,-57.6853,-21.0413,-13.9872,992.5443,42.6919,9.3915,11.5969,9.0425,6.9867,9.95,9.5161
EV_RECEITA,EV/Receita,Valuation,x,2.3346,4.2119,10.1035,6.8229,10.0039,2.3296,1.493,1.8843,1.6114,1.3199,1.568,1.4996
DY,Dividend Yield,Valuation,%,1.8164,0.2228,,,,,0.6227,5.1695,1.4479,3.5691,2.8319,4.2301
PAYOUT,Payout,Valuation,%,37.4478,4.0935,,,,,2.134,10.9179,3.4424,3.6338,4.9964,4.9964
ROE,ROE,Rentabilidade,%,3.6824,5.5103,16.8415,23.1581,7.5708,3.7795,8.3052,5.4702,7.6914,6.4171,4.8948,4.8948
ROA,ROA,Rentabilidade,%,1.3549,1.9767,5.9866,7.488,2.3772,1.3794,3.3459,2.2672,3.065,2.5515,2.0251,2.0251
ROIC,ROIC,Rentabilidade,%,2.086,-1.1505,-4.698,-7.4245,0.3402,1.3212,3.6393,2.6962,3.7382,3.7518,2.6967,2.6967
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,8.4675,-7.3016,-48.0175,-48.7795,1.0079,5.4569,15.8974,16.2487,17.8205,18.8923,15.7587,15.7587
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,5.2679,11.4426,59.6599,53.8082,8.0714,6.3619,15.2847,11.8862,13.5446,12.8324,11.7257,11.7257
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,14.745,-28.8861,-6.8327,-5.1717,70.7815,18.4355,6.0965,10.0519,7.2355,6.2951,8.6372,8.6372
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.8728,1.0142,0.9469,1.3911,0.5743,0.5849,0.5064,0.6968,0.6944,0.5573,0.5454,0.5454
ICJ,ICJ,Endividamento,x,1.6997,-0.6347,-1.6796,-1.776,0.1002,0.9714,2.3756,1.8258,3.2226,2.4026,2.2486,2.2486
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,39.5447,53.5386,24.3371,40.8861,31.8401,32.2359,33.6283,35.4795,41.7808,41.976,31.4166,31.4166
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,3.0507,2.2892,3.6219,1.9693,2.7501,3.1243,3.1523,3.0362,2.1979,1.5233,1.8419,1.8419
LIQ_SECA,Liquidez Seca,Liquidez,x,1.382,1.0429,1.4486,0.4568,0.9205,1.0858,1.0318,0.8789,0.7814,0.837,0.7554,0.7554
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.5691,1.5109,1.5045,1.2685,1.4313,1.5001,1.516,1.448,1.403,1.3077,1.3238,1.3238
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.2572,0.1683,0.1043,0.1531,0.2789,0.2236,0.2201,0.1744,0.2099,0.1897,0.1706,0.1706
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,1103.2941,1529.7488,2167.4989,1235.1076,867.2055,1142.3997,1053.5553,1341.7666,1017.7766,778.8335,943.5781,943.5781
PME,PME,Eficiência,dias,745.0812,952.6437,1438.6138,1037.8159,733.4113,955.1554,927.2366,1176.6646,828.1826,562.2037,778.0422,778.0422
NCG_RECEITA,NCG/Receita,Eficiência,%,229.8747,343.4928,539.1673,288.0307,164.0695,223.0901,198.5276,256.4947,178.0067,107.0978,134.5064,134.5064
