cd_conta,ds_conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,220685.000,243447.000,268254.000,254787.000,224603.000,316913.000,293312.000,343700.000,310740.000,363247.000,391702.000,366622.000,378405.000,454404.000,475741.000,636259.000,428252.000,417353.000,472996.000,527129.000,322431.000,300658.000,350533.000,333777.000,290727.000,269147.000,143059.000,199021.000,189183.000,119834.000,88612.000,120513.000,80517.000,98043.000,61699.000,393345.000,232222.000,335969.000,272818.000,449890.000,258654.000,180365.000,322128.000,212674.000,240128.000,268098.000,283510.000,156267.000,210548.000,214065.000,266844.000,214980.000,270251.000,334239.000,324618.000,346981.000,295954.000,321957.000,346558.000,305907.000,299248.000,285556.000,232630.000
3.02,Custo dos Bens e/ou Serviços Vendidos,-152038.000,-167618.000,-175997.000,-178453.000,-159609.000,-212488.000,-204562.000,-244869.000,-207131.000,-248556.000,-255530.000,-250068.000,-252867.000,-289572.000,-310533.000,-442662.000,-302945.000,-293204.000,-333348.000,-402770.000,-236513.000,-236272.000,-255449.000,-279332.000,-246570.000,-209009.000,-125006.000,-224786.000,-192149.000,-133133.000,-99582.000,-123875.000,-93402.000,-142049.000,-131125.000,-338206.000,-206821.000,-283842.000,-228179.000,-420701.000,-208269.000,-154873.000,-261456.000,-157110.000,-183302.000,-197771.000,-203877.000,-112215.000,-151672.000,-154984.000,-194035.000,-152816.000,-191191.000,-246037.000,-230519.000,-229649.000,-203664.000,-217801.000,-234780.000,-187984.000,-204910.000,-194197.000,-161959.000
3.03,Resultado Bruto,68647.000,75829.000,92257.000,76334.000,64994.000,104425.000,88750.000,98831.000,103609.000,114691.000,136172.000,116554.000,125538.000,164832.000,165208.000,193597.000,125307.000,124149.000,139648.000,124359.000,85918.000,64386.000,95084.000,54445.000,44157.000,60138.000,18053.000,-25765.000,-2966.000,-13299.000,-10970.000,-3362.000,-12885.000,-44006.000,-69426.000,55139.000,25401.000,52127.000,44639.000,29189.000,50385.000,25492.000,60672.000,55564.000,56826.000,70327.000,79633.000,44052.000,58876.000,59081.000,72809.000,62164.000,79060.000,88202.000,94099.000,117332.000,92290.000,104156.000,111778.000,117923.000,94338.000,91359.000,70671.000
3.04,Despesas/Receitas Operacionais,-29011.000,-29093.000,-30196.000,-26711.000,-23898.000,-27316.000,-34198.000,-34905.000,-42379.000,-35753.000,-40421.000,-34636.000,-38379.000,-44419.000,-44620.000,-65716.000,-57246.000,-56360.000,-49561.000,-38066.000,-45916.000,-46382.000,-45841.000,-50990.000,-33294.000,-36620.000,-38168.000,-54358.000,-40471.000,-39564.000,-43306.000,-94861.000,-49474.000,-50968.000,-69076.000,-68373.000,-23505.000,-33311.000,-29547.000,-51982.000,-35344.000,-37106.000,-31194.000,-35329.000,-12728.000,-25952.000,-26323.000,-35127.000,-32754.000,-30928.000,-35634.000,-6330.000,-36193.000,-43213.000,-34620.000,-37262.000,-35334.000,-54333.000,-60414.000,-36063.000,-50158.000,-62823.000,-48223.000
3.04.02,Despesas Gerais e Administrativas,-8041.000,-7245.000,-8453.000,-9363.000,-10401.000,-9132.000,-12770.000,-13904.000,-16123.000,-14775.000,-17305.000,-18254.000,-16002.000,-18111.000,-16856.000,-20453.000,-21414.000,-23219.000,-22392.000,-24103.000,-23437.000,-22936.000,-25129.000,-23847.000,-18171.000,-20865.000,-26144.000,-27909.000,-20919.000,-21467.000,-22322.000,-23576.000,-22346.000,-25801.000,-31648.000,-33185.000,-25165.000,-25165.000,-26739.000,-23785.000,-22653.000,-24084.000,-22831.000,-26176.000,-24865.000,-23675.000,-23713.000,-21801.000,-26099.000,-27382.000,-27518.000,-20304.000,-26524.000,-29186.000,-27615.000,-26319.000,-31408.000,-31118.000,-27224.000,-29595.000,-30797.000,-30988.000,-30490.000
3.04.05,Outras Despesas Operacionais,0.000,0.000,0.000,-76.000,0.000,0.000,0.000,0.000,-4940.000,0.000,-2332.000,2591.000,-36.000,0.000,565.000,-5931.000,257.000,0.000,5.000,18867.000,-185.000,0.000,-543.000,-9215.000,-2367.000,0.000,-1386.000,-14675.000,182.000,0.000,-1060.000,-48456.000,-2734.000,0.000,-12857.000,-10084.000,21594.000,0.000,20020.000,-633.000,5089.000,0.000,2086.000,-7175.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3.04.06,Resultado de Equivalência Patrimonial,-4941.000,-3246.000,-3303.000,-1999.000,-938.000,-1273.000,-1125.000,-1014.000,-1296.000,-1185.000,0.000,2970.000,-136.000,-305.000,246.000,901.000,668.000,431.000,-436.000,181.000,85.000,-52.000,31.000,269.000,58.000,-137.000,-55.000,564.000,-195.000,-2533.000,-144.000,660.000,-2005.000,-1235.000,192.000,2923.000,2481.000,5274.000,3617.000,8196.000,5538.000,5388.000,11642.000,18583.000,10625.000,10480.000,23013.000,-20266.000,7566.000,16698.000,14445.000,-737.000,12821.000,18457.000,19346.000,-4280.000,13609.000,12488.000,15407.000,16609.000,15736.000,8298.000,3692.000
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,39636.000,46736.000,62061.000,49623.000,41096.000,77109.000,54552.000,63926.000,61230.000,78938.000,95751.000,81918.000,87159.000,120413.000,120588.000,127881.000,68061.000,67789.000,90087.000,86293.000,40002.000,18004.000,49243.000,3455.000,10863.000,23518.000,-20115.000,-80123.000,-43437.000,-52863.000,-54276.000,-98223.000,-62359.000,-94974.000,-138502.000,-13234.000,1896.000,18816.000,15092.000,-22793.000,15041.000,-11614.000,29478.000,20235.000,44098.000,44375.000,53310.000,8925.000,26122.000,28153.000,37175.000,55834.000,42867.000,44989.000,59479.000,80070.000,56956.000,49823.000,51364.000,81860.000,44180.000,28536.000,22448.000
3.06,Resultado Financeiro,3530.000,8238.000,8202.000,12219.000,11166.000,7189.000,9463.000,9520.000,6772.000,9996.000,9007.000,7504.000,10320.000,8400.000,9040.000,8720.000,17384.000,15572.000,-4391.000,7276.000,12596.000,7818.000,-1729.000,25991.000,7896.000,-8928.000,-6535.000,-21294.000,-13337.000,-40545.000,-35299.000,-19041.000,-15142.000,-23467.000,-24563.000,-29162.000,-38224.000,-20417.000,-29758.000,9526.000,3038.000,-4521.000,8153.000,24753.000,649.000,6573.000,-1129.000,9475.000,2923.000,-1487.000,-6353.000,-15947.000,-9148.000,-4993.000,-7135.000,-5248.000,-16975.000,-10891.000,-8865.000,-11110.000,-2762.000,-2544.000,-3680.000
3.06.01,Receitas Financeiras,5954.000,11130.000,10666.000,17404.000,14407.000,12120.000,13017.000,13442.000,14142.000,20848.000,16383.000,16359.000,20492.000,12779.000,15932.000,20960.000,30026.000,31854.000,3896.000,18014.000,27682.000,28025.000,19553.000,34548.000,24243.000,15560.000,25862.000,9239.000,20552.000,-5232.000,2455.000,22133.000,22124.000,16821.000,21470.000,21276.000,5400.000,21927.000,10423.000,13212.000,13258.000,10800.000,22021.000,40050.000,19535.000,29599.000,9609.000,20265.000,16081.000,21852.000,15530.000,6340.000,12145.000,11765.000,9853.000,10279.000,11209.000,9042.000,14445.000,17357.000,14417.000,14134.000,12721.000
