codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,,98078.47,103475.88,101451.85,105222.11,417963.74,393953.16,161313.68,130397.24,352356.81,749903.29,1044521.97,648227.66,828264.47,892736.14,733474.59,733474.59
P_L,P/L,Valuation,x,,1.2791,1.6974,2.8399,5.0713,28.1676,-3.5242,-20.2123,8.139,7.1619,16.0038,10.5567,5.673,8.2594,7.4726,5.8704,5.8704
P_VPA,P/VPA,Valuation,x,,0.1049,0.1192,0.1146,0.1278,0.2503,0.1583,0.3611,0.3365,0.8477,1.8846,2.0577,1.0689,1.3471,1.2498,0.8392,0.8392
EV_EBITDA,EV/EBITDA,Valuation,x,,-1.7798,-0.7817,-1.5809,-1.9647,-346.4597,-15.5506,-26.601,4.5524,5.1587,7.4614,6.3714,4.1851,5.5287,5.3222,4.4768,4.4768
EV_EBIT,EV/EBIT,Valuation,x,,-1.8445,-0.8106,-1.685,-2.4896,-70.7783,-13.2531,-15.237,5.347,5.6871,8.015,6.5562,4.4066,5.6951,5.5833,5.2449,5.2449
EV_RECEITA,EV/Receita,Valuation,x,,-0.0874,-0.059,-0.0531,-0.0389,0.6973,0.8258,0.253,0.1327,0.294,0.6274,0.4802,0.3414,0.3827,0.3773,0.3452,0.3452
DY,Dividend Yield,Valuation,%,29.6925,23.2665,19.3406,20.6471,18.3395,51.11,84.7203,41.9047,43.4221,15.9229,6.5169,5.086,8.5323,5.9979,5.8714,8.2261,8.2261
PAYOUT,Payout,Valuation,%,,29.7605,32.8293,58.6356,93.0043,1439.6438,-298.5754,-846.9883,353.4127,114.0389,104.2959,53.6913,48.4039,49.5389,43.8748,48.2906,48.2906
ROE,ROE,Rentabilidade,%,12.6339,8.4642,7.2226,3.9825,2.5318,0.8497,-4.3853,-1.6785,4.2062,12.3047,12.3318,21.0485,20.1362,17.2964,17.5297,14.8442,14.8442
ROA,ROA,Rentabilidade,%,9.7027,6.7536,5.6704,2.8745,1.9245,0.7179,-3.6651,-1.3507,3.2757,9.7382,10.0341,17.0873,15.8514,12.5901,11.151,8.7652,8.7652
ROIC,ROIC,Rentabilidade,%,18.7345,10.3069,11.435,7.4249,2.5819,-0.868,-4.5916,-1.589,3.4416,9.5599,15.3249,23.0145,15.5739,13.4443,13.1507,11.6078,11.6078
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,7.6491,4.9102,7.5431,3.3614,1.9806,-0.2013,-5.3105,-0.9511,2.9143,5.7,8.4083,7.5362,8.1581,6.9228,7.09,7.7111,7.7111
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,5.6087,4.0619,4.2563,1.7063,1.4114,0.7936,-4.5109,-1.3685,2.1351,4.5936,5.4909,5.6879,5.9394,4.8151,4.1418,3.8406,3.8406
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,-2.4381,-3.9066,-2.4701,-4.2407,-8.1072,71.504,2.0507,8.0305,-1.3953,-0.546,-1.5362,-1.0851,0.1609,0.5011,1.2913,1.369,1.369
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,-0.4201,-0.3874,-0.3074,-0.3371,-0.2867,-0.1612,-0.1084,-0.0997,-0.0787,-0.0802,-0.277,-0.2802,0.0417,0.1175,0.3697,0.3929,0.3929
ICJ,ICJ,Endividamento,x,6.7623,4.9612,9.1677,3.5204,1.5761,-1.882,-12.0413,-2.6838,8.5545,18.1024,29.5011,100.0242,40.4297,7.3752,3.8676,2.4864,2.4864
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,,,,,,,,80.4865,89.1001,42.4639,57.7214,87.5863,88.4795,90.6713,58.3934,52.2899,52.2899
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,3.0761,4.4355,2.8068,2.221,4.8863,4.9071,3.05,3.2779,2.5415,4.1618,4.4355,4.3887,3.4105,2.5611,2.3962,1.9606,1.9606
LIQ_SECA,Liquidez Seca,Liquidez,x,2.6272,4.0834,2.5577,2.0571,4.3818,4.2077,2.5925,2.7501,2.0703,2.4375,3.7912,3.4079,1.5507,1.4871,1.1265,1.1032,1.1032
LIQ_GERAL,Liquidez Geral,Liquidez,x,2.3869,3.0201,1.9664,1.7048,2.5989,2.4755,1.9479,1.9185,1.8821,2.3716,2.5878,2.8888,2.6262,2.1697,1.5577,1.3242,1.3242
GIRO_ATIVO,Giro do Ativo,Eficiência,x,1.7299,1.6723,1.2345,1.6469,1.4922,0.9574,0.8128,1.0336,1.4843,2.1022,1.7409,2.7822,2.433,2.3592,2.3813,1.9954,1.9954
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,34.7315,23.3555,35.1112,21.5898,33.3081,70.4406,81.4836,53.9617,31.5843,44.3286,33.4442,28.383,71.0567,77.5679,77.9934,79.0971,79.0971
PME,PME,Eficiência,dias,23.6154,15.0936,20.6963,13.7089,18.3107,37.1803,42.9125,37.5092,25.4975,35.0687,21.2586,19.9211,55.675,48.7957,59.4126,56.5891,56.5891
NCG_RECEITA,NCG/Receita,Eficiência,%,2.8933,4.7666,7.0901,2.9738,6.5845,14.6634,17.6456,16.5893,10.381,9.906,5.7083,5.0256,17.2724,19.0929,19.3137,18.3345,18.3345
