codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,3268588.85,1814726.08,2701262.16,1275162.29,1947595.29,2026106.51,2516183.28,2783333.6,2075074.61,4339356.47,6316964.83,10933755.56,5123051.06,7977600.0,14610515.87,16660964.07,16901183.94
P_L,P/L,Valuation,x,23.3317,-2.4304,-11.5819,-1.4214,-2.7039,-3.7622,-3.9765,-6.2514,0.9634,2.7425,1.3942,1.6451,1.8542,-2.203,3.7648,4.7137,4.7816
P_VPA,P/VPA,Valuation,x,0.5031,0.5307,0.6275,0.4088,0.9401,2.4016,2.2858,1.0564,0.5173,2.4429,1.7976,1.9624,0.1937,0.3205,0.7328,1.117,1.1331
EV_EBITDA,EV/EBITDA,Valuation,x,5.5659,4.081,6.0965,6.2357,6.2884,5.3803,5.7015,6.9218,9.4137,3.1587,2.3854,2.3635,2.7999,2.8677,2.9625,3.2402,3.2524
EV_EBIT,EV/EBIT,Valuation,x,10.3584,9.7046,10.3745,9.8715,9.6728,7.2026,8.3169,9.7451,23.9812,5.3246,2.8087,2.6565,4.8252,39.4931,9.741,11.6337,11.6774
EV_RECEITA,EV/Receita,Valuation,x,0.5713,0.4578,0.5079,0.4563,0.4978,0.4873,0.4358,0.5835,0.3406,0.3726,0.3269,0.3923,0.3566,0.317,0.3885,0.394,0.3955
DY,Dividend Yield,Valuation,%,29.8355,53.7381,54.1522,114.7143,75.1471,72.2494,69.3951,62.7344,84.1467,46.0738,31.6498,18.2856,37.9285,33.8207,16.5032,14.4722,14.2665
PAYOUT,Payout,Valuation,%,696.1131,-130.6041,-627.1867,-163.0602,-203.1897,-271.8131,-275.9479,-392.1749,81.0646,126.3593,44.1265,30.0811,70.3262,-74.507,62.1306,68.2174,68.2174
ROE,ROE,Rentabilidade,%,2.1565,-15.0607,-6.0389,-24.1669,-27.753,-36.9457,-65.085,-23.8381,64.8174,54.674,171.2857,146.3028,17.2571,-14.1071,17.3145,18.5474,18.5474
ROA,ROA,Rentabilidade,%,0.6199,-3.2169,-0.944,-4.1324,-3.7897,-2.6206,-3.0736,-2.1426,9.0113,5.4488,12.7487,15.1899,3.0015,-2.7119,2.8912,2.5961,2.5961
ROIC,ROIC,Rentabilidade,%,4.6995,5.862,5.6145,5.5005,6.7435,10.5139,9.5377,6.8668,2.3102,14.431,26.9189,29.5787,9.3829,1.1907,6.204,5.8326,5.8326
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,10.2641,11.2167,8.3315,7.3171,7.9157,9.0567,7.6445,8.4297,3.6185,11.7967,13.7037,16.5999,12.7372,11.0531,13.1146,12.1607,12.1607
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,0.8823,-3.4119,-0.983,-4.7839,-3.418,-2.8507,-3.2729,-2.3966,7.2487,3.2449,6.7142,7.7837,2.1151,-2.7388,2.607,2.1817,2.1817
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,3.5604,3.3417,4.73,5.3064,5.1208,4.1962,3.999,5.1445,7.4838,2.4043,1.7023,1.5922,2.492,2.3219,2.2141,2.3946,2.3946
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.8932,2.3991,2.1719,2.3344,4.1232,8.5103,5.369,3.0579,2.0059,7.7857,4.4798,4.0505,1.5677,1.3633,2.1679,3.1628,3.1628
ICJ,ICJ,Endividamento,x,0.5202,0.3154,0.3973,0.2731,0.3386,0.2244,0.2335,0.3288,0.0981,0.8177,1.35,1.656,0.5217,0.062,0.3265,0.2714,0.2714
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,31.7551,21.5516,29.8667,12.8997,15.4456,16.8042,13.1071,14.914,24.0747,21.2478,24.4641,22.6145,20.0344,15.3871,14.4764,17.71,17.71
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.3528,1.4025,1.3314,2.0316,1.7949,1.8204,1.2601,1.6174,1.3604,1.3585,1.3286,1.1447,1.2518,1.2355,1.2786,1.0948,1.0948
LIQ_SECA,Liquidez Seca,Liquidez,x,1.0291,1.0239,0.9797,1.5359,1.3599,1.5436,1.0897,1.3251,1.1497,1.1339,1.1229,0.8894,0.9338,0.9957,1.0113,0.811,0.811
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.7104,0.595,0.6341,0.6862,0.6647,0.6912,0.6977,0.7472,0.6524,0.6159,0.6459,0.7054,0.5835,0.6175,0.6035,0.5642,0.5642
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.7026,0.9186,0.9272,1.0519,1.044,0.9032,0.9543,0.8721,1.1211,1.5444,1.7081,1.7788,0.9598,1.0096,1.0825,1.1787,1.1787
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,48.0036,30.1696,46.2627,50.2182,34.5339,15.6144,1.4438,7.4785,8.2127,11.2255,14.1814,19.3036,9.6984,8.0196,5.8816,0.1837,0.1837
PME,PME,Eficiência,dias,79.7805,62.1951,65.1117,47.7,46.5469,35.9603,28.7471,41.3698,25.5861,20.4956,18.6462,23.3115,51.196,38.9861,40.1592,43.8646,43.8646
NCG_RECEITA,NCG/Receita,Eficiência,%,10.3845,7.8881,13.1116,16.886,13.1792,7.8287,-9.7856,6.3153,-1.3679,0.2471,-0.703,1.2528,0.3814,-2.5507,-0.8527,-3.4512,-3.4512
