codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,-0.7506,4.9496,6.1681,5.5677,-22.9225,9.7006,2.1919,3.2042,6.823,6.5223,7.7405,10.6913
P_VPA,P/VPA,Valuation,x,0.2422,0.5009,0.7461,0.8385,0.9944,1.4757,1.3445,1.5425,1.4288,1.0237,1.3064,1.8044
EV_EBITDA,EV/EBITDA,Valuation,x,-4.673,5.9285,4.9393,4.2421,83.2573,5.2831,1.9487,3.7854,5.1025,5.1171,8.4645,11.0974
EV_EBIT,EV/EBIT,Valuation,x,-4.673,5.9285,4.9393,4.2421,83.2573,5.2831,1.9487,3.7854,5.1025,5.1171,8.4645,11.0974
EV_RECEITA,EV/Receita,Valuation,x,1.5488,1.5707,1.5716,1.3619,1.2546,1.3192,0.9383,1.5095,1.6007,1.3776,1.6868,2.2114
DY,Dividend Yield,Valuation,%,30.9892,2.6646,10.8327,7.2533,4.8564,4.8364,29.6637,13.5345,11.5076,13.1271,8.3291,6.0303
PAYOUT,Payout,Valuation,%,22.7541,13.4208,67.7419,40.9864,87.266,51.8705,64.7698,42.2343,80.4094,94.3755,83.5358,83.5358
ROE,ROE,Rentabilidade,%,32.9915,9.7367,12.5405,16.0191,5.2571,14.7292,64.1952,49.1575,20.6267,14.7707,13.2755,13.2755
ROA,ROA,Rentabilidade,%,13.3112,3.9795,5.4303,7.6958,2.4448,5.8746,24.8334,20.2279,8.9191,6.391,6.0406,6.0406
ROIC,ROIC,Rentabilidade,%,-7.8561,7.6834,10.9483,13.4926,0.789,18.1834,44.9482,25.24,17.3704,13.132,9.6425,9.6425
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,-33.1432,26.4946,31.8189,32.105,1.5068,24.969,48.1511,39.8776,31.3708,26.9212,19.9273,19.9273
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,53.7977,14.0506,16.2809,19.1651,5.8504,11.9419,41.3401,42.5314,19.4909,14.772,13.7226,13.7226
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,-3.4811,3.2574,1.7396,0.8689,13.4905,0.1537,0.0741,0.4572,0.7611,1.1722,1.558,1.558
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.7075,0.6109,0.4056,0.216,0.1923,0.0442,0.0531,0.2119,0.2505,0.3042,0.2947,0.2947
ICJ,ICJ,Endividamento,x,-0.4519,0.9753,1.6664,2.1657,0.1442,1.9978,8.839,3.5854,5.4957,2.3584,2.9242,2.9242
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,8.688,5.6608,7.5726,6.4887,9.7001,7.5572,8.7376,3.8474,7.3289,7.523,3.4769,3.4769
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.4671,2.009,1.4461,1.6684,1.231,1.6721,1.4715,1.1177,1.276,1.0299,1.2374,1.2374
LIQ_SECA,Liquidez Seca,Liquidez,x,1.1326,1.7109,1.1466,1.1837,0.9223,1.3938,1.1834,0.795,0.9563,0.6781,0.8196,0.8196
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.4949,0.5695,0.5926,0.6599,0.6418,0.6913,0.6789,0.6039,0.6067,0.5501,0.6089,0.6089
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.2474,0.2933,0.3308,0.3936,0.4021,0.4361,0.5881,0.4996,0.4563,0.4151,0.4399,0.4399
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,28.7437,40.8987,47.3216,47.2276,30.7006,60.1893,42.2463,36.1322,26.622,31.8083,21.3353,21.3353
PME,PME,Eficiência,dias,72.2264,64.256,69.5149,76.326,73.9809,77.0741,74.995,67.7882,68.0279,78.1666,76.6403,76.6403
NCG_RECEITA,NCG/Receita,Eficiência,%,17.5469,30.0706,9.8211,3.8781,-7.3536,-6.338,-6.7221,-6.1578,3.2668,-10.3677,-5.6919,-5.6919
