codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,1354648.95,1468485.0,1649674.04,1614574.59,762701.51,788314.62,1116397.45,2446841.73,2679680.88,2676258.25,1853858.39,1959924.91,1601758.24,1800056.53,1661708.89,1783147.37,1524898.44
P_L,P/L,Valuation,x,8.2524,6.5723,15.6062,7.6411,6.4618,6.5776,12.5255,30.5058,8.7531,6.3506,-4.4149,3.1262,3.9631,16.9991,4.372,5.6332,4.8173
P_VPA,P/VPA,Valuation,x,1.7381,1.5986,1.5122,1.1172,0.4754,0.3209,0.5535,0.9302,0.8378,0.7653,0.4875,0.4456,0.3731,0.4406,0.3277,0.3819,0.3266
EV_EBITDA,EV/EBITDA,Valuation,x,5.8486,4.8347,8.4641,5.5952,3.3067,4.612,3.3158,4.4938,3.703,3.4566,14.4269,3.4779,2.5843,4.4723,3.6658,2.951,2.8194
EV_EBIT,EV/EBIT,Valuation,x,6.7396,5.5488,13.9666,8.2147,7.0338,7.7044,7.8129,9.5594,7.1369,7.5293,-29.0644,4.9973,4.6494,7.16,5.4719,5.8305,5.5704
EV_RECEITA,EV/Receita,Valuation,x,0.7914,0.6843,0.6826,0.6082,0.497,0.5059,0.5494,0.6339,0.5206,0.5083,0.6128,0.4678,0.3417,0.3747,0.3644,0.3674,0.351
DY,Dividend Yield,Valuation,%,3.5137,3.2413,2.8853,2.9481,6.2408,6.038,6.2253,3.0877,2.8525,2.882,4.1605,3.9354,4.8153,4.2849,4.6416,4.3255,5.0581
PAYOUT,Payout,Valuation,%,28.9965,21.303,45.0292,22.5265,40.3268,39.7154,77.9749,94.1943,24.9683,18.3027,-18.3681,12.3027,19.0835,72.8392,20.2929,24.3663,24.3663
ROE,ROE,Rentabilidade,%,21.0618,26.3174,10.5205,16.6636,7.7407,5.9024,3.9847,3.4516,10.504,12.588,-11.5049,15.2895,9.301,2.5279,8.3024,6.8336,6.8336
ROA,ROA,Rentabilidade,%,7.8753,9.9505,2.6866,3.6753,1.9154,1.6786,1.1846,1.0709,3.6141,4.5819,-3.8547,4.6558,2.7203,0.7124,2.4927,2.1272,2.1272
ROIC,ROIC,Rentabilidade,%,14.5366,16.4428,5.5182,8.4172,7.2936,5.782,6.8098,6.647,8.3793,7.549,-1.666,9.5653,9.692,6.5478,7.4907,7.5544,7.5544
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,13.5317,14.153,8.0648,10.8692,15.0297,10.9701,16.5687,14.1067,14.0596,14.7063,4.2479,13.4518,13.2234,8.3774,9.9406,12.4509,12.4509
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,7.3697,7.6911,1.855,3.449,1.9966,1.7505,1.3076,1.0712,3.1836,4.2073,-4.7932,4.5801,2.3848,0.7081,2.4791,2.009,2.009
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,1.3542,1.2632,4.8745,3.1705,2.4483,3.5624,2.3273,2.1774,1.721,1.6398,9.4452,2.4135,1.8696,3.0356,2.5755,2.0421,2.0421
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.5237,0.5654,2.0535,1.4609,1.3558,1.0892,1.3031,0.8743,0.7275,0.6907,0.9243,1.0105,0.976,0.931,0.7741,0.8581,0.8581
ICJ,ICJ,Endividamento,x,4.801,4.6574,1.3413,1.9087,1.433,1.27,1.1914,1.2341,2.9768,2.8746,-0.6935,3.0333,1.7015,1.0661,1.1873,1.0846,1.0846
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,18.9264,62.9753,23.7976,25.6826,37.0295,49.3345,38.6528,47.5699,38.2467,21.1883,37.2543,26.7846,16.1126,24.1163,9.6217,6.936,6.936
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.7302,1.1314,1.2669,1.2098,1.009,0.8832,0.9377,0.996,1.0803,1.2996,1.186,1.3253,1.6539,1.6274,1.7164,1.7402,1.7402
LIQ_SECA,Liquidez Seca,Liquidez,x,1.1402,0.7708,0.8669,0.8559,0.7059,0.6065,0.5947,0.6068,0.6364,0.7854,0.7843,0.7066,1.0872,1.1248,1.1454,1.0623,1.0623
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.8501,0.8552,0.4906,0.517,0.5089,0.519,0.5265,0.6484,0.6712,0.6627,0.6727,0.7633,0.8154,0.7931,0.763,0.7439,0.7439
GIRO_ATIVO,Giro do Ativo,Eficiência,x,1.0686,1.2072,1.0432,1.015,0.94,0.8568,0.9659,0.9452,1.0662,1.0684,0.7058,0.9428,1.1153,1.029,0.9606,1.0902,1.0902
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,74.8182,73.0392,48.9719,45.2154,33.9589,40.5624,44.6584,58.8807,52.6272,45.2268,70.2903,73.4025,53.3139,41.435,39.2419,47.454,47.454
PME,PME,Eficiência,dias,63.8247,58.512,44.5961,44.3625,47.9252,51.6724,53.2811,67.7282,62.8207,54.1546,76.8077,96.0269,64.2534,62.1188,65.5172,66.8266,66.8266
NCG_RECEITA,NCG/Receita,Eficiência,%,9.5448,11.7572,10.0801,7.0981,6.328,8.538,8.7172,10.6454,8.8518,7.7529,12.6887,15.1549,11.0599,10.4713,8.0618,9.9624,9.9624
