codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,6.5776,12.5255,30.5058,8.7531,6.3506,-4.4149,3.1262,3.9631,16.9991,4.372,5.6332,5.6332
P_VPA,P/VPA,Valuation,x,0.3209,0.5535,0.9302,0.8378,0.7653,0.4875,0.4456,0.3731,0.4406,0.3277,0.3819,0.3819
EV_EBITDA,EV/EBITDA,Valuation,x,4.612,3.3158,4.4938,3.703,3.4566,14.4269,3.4779,2.5843,4.4723,3.6658,2.951,2.951
EV_EBIT,EV/EBIT,Valuation,x,7.7044,7.8129,9.5594,7.1369,7.5293,-29.0644,4.9973,4.6494,7.16,5.4719,5.8305,5.8305
EV_RECEITA,EV/Receita,Valuation,x,0.5059,0.5494,0.6339,0.5206,0.5083,0.6128,0.4678,0.3417,0.3747,0.3644,0.3674,0.3674
DY,Dividend Yield,Valuation,%,11.5517,7.0802,1.8376,6.0761,6.7128,7.0415,13.0957,17.6411,9.6832,8.3802,6.8897,6.8897
PAYOUT,Payout,Valuation,%,75.9819,88.6824,56.0573,53.1844,42.6307,-31.087,40.9396,69.9127,164.6057,36.6378,38.8105,38.8105
ROE,ROE,Rentabilidade,%,4.8789,3.9847,3.4516,10.504,12.588,-11.5049,15.2895,9.301,2.5279,8.3024,6.8336,6.8336
ROA,ROA,Rentabilidade,%,1.4999,1.1846,1.0709,3.6141,4.5819,-3.8547,4.6558,2.7203,0.7124,2.4927,2.1272,2.1272
ROIC,ROIC,Rentabilidade,%,5.782,6.8098,6.647,8.3793,7.549,-1.666,9.5653,9.692,6.5478,7.4907,7.5544,7.5544
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,10.9701,16.5687,14.1067,14.0596,14.7063,4.2479,13.4518,13.2234,8.3774,9.9406,12.4509,12.4509
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,1.7505,1.3076,1.0712,3.1836,4.2073,-4.7932,4.5801,2.3848,0.7081,2.4791,2.009,2.009
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,3.5624,2.3273,2.1774,1.721,1.6398,9.4452,2.4135,1.8696,3.0356,2.5755,2.0421,2.0421
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,1.0892,1.3031,0.8743,0.7275,0.6907,0.9243,1.0105,0.976,0.931,0.7741,0.8581,0.8581
ICJ,ICJ,Endividamento,x,1.4194,1.3914,1.4301,3.1768,3.9802,-0.7928,3.9477,2.0168,1.5111,2.3441,1.771,1.771
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,49.3345,38.6528,47.5699,38.2467,21.1883,37.2543,26.7846,16.1126,24.1163,9.6217,6.936,6.936
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,0.8832,0.9377,0.996,1.0803,1.2996,1.186,1.3253,1.6539,1.6274,1.7164,1.7402,1.7402
LIQ_SECA,Liquidez Seca,Liquidez,x,0.6065,0.5947,0.6068,0.6364,0.7854,0.7843,0.7066,1.0872,1.1248,1.1454,1.0623,1.0623
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.519,0.5265,0.6484,0.6712,0.6627,0.6727,0.7633,0.8154,0.7931,0.763,0.7439,0.7439
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.8568,0.9659,0.9452,1.0662,1.0684,0.7058,0.9428,1.1153,1.029,0.9606,1.0902,1.0902
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,40.5624,44.6584,58.8807,52.6272,45.2268,70.2903,73.4025,53.3139,41.435,39.2419,47.454,47.454
PME,PME,Eficiência,dias,51.6724,53.2811,67.7282,62.8207,54.1546,76.8077,96.0269,64.2534,62.1188,65.5172,66.8266,66.8266
NCG_RECEITA,NCG/Receita,Eficiência,%,8.538,8.7172,10.6454,8.8518,7.7529,12.6887,15.1549,11.0599,10.4713,8.0618,9.9624,9.9624
