codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,115336.26,48261.27,48261.27,66257.0,51416.49,46970.44,50758.38,144656.36,309769.18,1517200.58,1248471.33,621436.4,380699.78,668090.79,529993.81,921890.64,1114106.7
P_L,P/L,Valuation,x,2.8842,-1.2523,1.7468,1.1198,1.3351,1.8955,17.7105,4.0808,4.0231,10.0462,6.799,4.7091,5.4581,5.1315,3.0312,4.169,5.0382
P_VPA,P/VPA,Valuation,x,0.2269,0.1031,0.0822,0.1106,0.0902,0.086,0.0969,0.264,0.5159,1.3879,1.0293,0.4889,0.2909,0.4803,0.3562,0.5705,0.6894
EV_EBITDA,EV/EBITDA,Valuation,x,9.7856,39.8933,13.5704,5.9972,6.4641,7.8494,13.0217,4.7217,4.8587,7.3666,6.4667,4.9836,7.0942,7.9696,3.9386,5.6372,6.4182
EV_EBIT,EV/EBIT,Valuation,x,9.7856,39.8933,13.5704,5.9972,7.1293,8.6009,17.2198,5.2409,5.274,7.8321,6.5848,5.5258,8.5399,8.2826,4.4009,6.3238,7.1999
EV_RECEITA,EV/Receita,Valuation,x,1.1101,1.1033,1.2146,0.8611,0.8859,0.8526,0.7406,0.6314,0.8938,1.6708,1.4915,1.1322,1.2817,1.2868,0.6546,1.0223,1.1639
DY,Dividend Yield,Valuation,%,70.9307,169.5124,169.5124,123.472,158.7497,161.3102,149.2721,101.0225,47.1756,12.3016,14.9495,30.0337,49.0256,27.9364,35.2156,20.2454,16.7525
PAYOUT,Payout,Valuation,%,204.5783,-212.2809,296.0977,138.2583,211.9486,305.7631,2643.6876,412.2532,189.7913,123.585,101.6416,141.4318,267.5888,143.3546,106.7469,84.4031,84.4031
ROE,ROE,Rentabilidade,%,7.8655,-7.893,5.2362,9.9772,6.5879,4.4385,0.5355,6.6143,13.4101,17.8342,15.9257,10.6249,5.4076,9.6457,12.1457,14.3472,14.3472
ROA,ROA,Rentabilidade,%,2.222,-2.2248,1.6647,4.0903,3.29,2.4032,0.3131,3.9157,7.5988,10.4673,9.2381,5.8431,2.8381,4.8828,6.0288,7.0645,7.0645
ROIC,ROIC,Rentabilidade,%,4.6496,1.113,2.8489,5.0266,3.5844,3.0174,1.2314,5.1489,7.8383,12.3523,10.3027,6.8592,3.959,5.1852,7.1867,6.9567,6.9567
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,11.3437,2.7656,8.9504,14.358,13.7042,10.8622,5.6875,13.3724,18.3954,22.6812,23.065,22.7176,18.0671,16.146,16.6203,18.1343,18.1343
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,5.0883,-4.9263,4.4032,11.377,10.4077,6.5287,0.9475,8.0258,14.1217,18.9092,20.8913,17.0462,9.1742,12.4387,12.9832,16.2934,16.2934
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,8.4918,37.6626,12.7111,5.1099,5.4502,6.7101,10.0712,2.2725,1.7703,-1.0088,0.3084,1.4501,4.3227,4.0164,1.5707,1.8914,1.8914
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,1.489,1.7407,1.2157,0.6371,0.4847,0.5063,0.3306,0.245,0.2957,-0.1672,0.0516,0.2006,0.4538,0.488,0.2363,0.2881,0.2881
ICJ,ICJ,Endividamento,x,1.5863,0.3073,1.477,3.1512,3.6283,2.3503,0.8467,3.8518,8.085,10.287,14.1373,5.5044,1.8496,3.1685,3.8236,4.0574,4.0574
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,42.2526,52.657,66.5058,65.517,54.1677,62.388,52.5402,32.7595,47.1196,23.2461,27.0426,22.7363,19.261,45.8303,12.0583,43.2001,43.2001
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,2.3858,1.7853,1.7969,2.1402,2.4339,2.5835,2.5414,2.8678,2.5868,3.1483,3.6802,3.512,3.9958,2.6949,4.7409,2.9558,2.9558
LIQ_SECA,Liquidez Seca,Liquidez,x,1.9494,1.375,1.403,1.5553,1.4807,1.4642,1.0676,1.4283,1.2896,1.9711,2.2062,1.72,1.7788,1.3603,2.6553,1.5391,1.5391
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.3777,1.3785,1.4705,1.828,1.977,2.2428,2.4234,2.3127,2.1652,2.4494,2.1698,2.1015,1.8742,1.8158,1.8349,1.7608,1.7608
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.4367,0.4699,0.3792,0.4199,0.3356,0.3955,0.3472,0.4701,0.5016,0.4441,0.4038,0.3308,0.2952,0.3795,0.4426,0.388,0.388
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,534.0577,457.0888,715.0508,604.5041,774.7473,748.8832,807.9228,546.8266,595.1714,526.4906,605.7045,727.5399,810.7896,669.351,555.0072,777.1636,777.1636
PME,PME,Eficiência,dias,166.8772,152.8943,226.2354,249.8569,471.1081,425.8359,577.4429,383.4104,417.4638,374.3563,425.9255,588.637,632.4936,458.5597,369.2524,549.9733,549.9733
NCG_RECEITA,NCG/Receita,Eficiência,%,125.0733,110.8861,164.1126,137.8415,153.1996,159.9402,146.0908,95.0267,101.1995,69.8033,101.4552,113.9759,149.157,134.9554,105.2242,136.8656,136.8656
