codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,2.4038,10.31,2.0665,4.3056,7.7281,7.3321,5.1048,5.4703,5.2628,2.9734,4.1384,5.0767
P_VPA,P/VPA,Valuation,x,0.086,0.0969,0.264,0.5159,1.3879,1.0293,0.4889,0.2909,0.4803,0.3562,0.2501,0.3068
EV_EBITDA,EV/EBITDA,Valuation,x,7.8494,13.0217,4.7217,4.8587,7.3666,6.4667,4.9836,7.0942,7.9696,3.9386,3.5333,3.9055
EV_EBIT,EV/EBIT,Valuation,x,8.6009,17.2198,5.2409,5.274,7.8321,6.5848,5.5258,8.5399,8.2826,4.4009,3.9636,4.3812
EV_RECEITA,EV/Receita,Valuation,x,0.8526,0.7406,0.6314,0.8938,1.6708,1.4915,1.1322,1.2817,1.2868,0.6546,0.6407,0.7082
DY,Dividend Yield,Valuation,%,22.5524,20.966,7.3568,4.4283,0.7381,1.4041,3.1841,4.7184,1.6811,3.0513,6.085,4.9604
PAYOUT,Payout,Valuation,%,42.7479,371.3196,30.0215,17.8156,7.415,9.5463,14.9942,25.7538,8.6263,9.2492,11.1196,11.1196
ROE,ROE,Rentabilidade,%,4.5354,0.5355,6.6143,13.4101,17.8342,15.9257,10.6249,5.4076,9.6457,12.1457,14.3472,14.3472
ROA,ROA,Rentabilidade,%,2.5822,0.3131,3.9157,7.5988,10.4673,9.2381,5.8431,2.8381,4.8828,6.0288,7.0645,7.0645
ROIC,ROIC,Rentabilidade,%,3.0174,1.2314,5.1489,7.8383,12.3523,10.3027,6.8592,3.959,5.1852,7.1867,6.9567,6.9567
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,10.8622,5.6875,13.3724,18.3954,22.6812,23.065,22.7176,18.0671,16.146,16.6203,18.1343,18.1343
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,6.5287,0.9475,8.0258,14.1217,18.9092,20.8913,17.0462,9.1742,12.4387,12.9832,16.2934,16.2934
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,6.7101,10.0712,2.2725,1.7703,-1.0088,0.3084,1.4501,4.3227,4.0164,1.5707,1.8914,1.8914
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.5063,0.3306,0.245,0.2957,-0.1672,0.0516,0.2006,0.4538,0.488,0.2363,0.2881,0.2881
ICJ,ICJ,Endividamento,x,2.3503,0.8467,3.8518,8.085,10.287,14.1373,5.5044,1.8496,3.1685,3.8236,4.0574,4.0574
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,62.388,52.5402,32.7595,47.1196,23.2461,27.0426,22.7363,19.261,45.8303,12.0583,43.2001,43.2001
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,2.5835,2.5414,2.8678,2.5868,3.1483,3.6802,3.512,3.9958,2.6949,4.7409,2.9558,2.9558
LIQ_SECA,Liquidez Seca,Liquidez,x,1.4642,1.0676,1.4283,1.2896,1.9711,2.2062,1.72,1.7788,1.3603,2.6553,1.5391,1.5391
LIQ_GERAL,Liquidez Geral,Liquidez,x,2.2428,2.4234,2.3127,2.1652,2.4494,2.1698,2.1015,1.8742,1.8158,1.8349,1.7608,1.7608
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.3955,0.3472,0.4701,0.5016,0.4441,0.4038,0.3308,0.2952,0.3795,0.4426,0.388,0.388
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,748.8832,807.9228,546.8266,595.1714,526.4906,605.7045,727.5399,810.7896,669.351,555.0072,777.1636,777.1636
PME,PME,Eficiência,dias,425.8359,577.4429,383.4104,417.4638,374.3563,425.9255,588.637,632.4936,458.5597,369.2524,549.9733,549.9733
NCG_RECEITA,NCG/Receita,Eficiência,%,159.9402,146.0908,95.0267,101.1995,69.8033,101.4552,113.9759,149.157,134.9554,105.2242,136.8656,136.8656
