codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,5.943,271.1111,-2.2086,-5.3731,18.3066,114.2254,2.3676,6.811,6.3203,7.2075,9.01,9.4367
P_VPA,P/VPA,Valuation,x,0.2564,0.2353,0.4251,0.4754,1.1597,0.6929,0.395,0.2689,0.4604,0.4737,0.737,0.7719
EV_EBITDA,EV/EBITDA,Valuation,x,18.5588,-131.0159,-5.4552,-9.9976,15.571,3.248,1.4932,4.3164,5.8792,13.2437,12.8782,13.3959
EV_EBIT,EV/EBIT,Valuation,x,20.8269,-72.8013,-5.1232,-9.9976,15.571,3.248,1.4932,4.3164,5.8792,13.2437,12.8782,13.3959
EV_RECEITA,EV/Receita,Valuation,x,0.8874,1.1171,1.1923,1.096,1.3861,0.5288,0.174,0.2338,0.5786,0.6453,1.2024,1.2507
DY,Dividend Yield,Valuation,%,9.6863,7.0041,,,,1.958,18.9285,4.7707,8.8585,21.4939,5.571,5.3191
PAYOUT,Payout,Valuation,%,41.0447,99.9445,,,,63.1019,67.717,17.9427,34.417,160.1611,73.5802,73.5802
ROE,ROE,Rentabilidade,%,6.05,1.6331,15.5225,7.3755,7.7472,2.4478,11.2824,7.3324,12.1731,5.315,5.8494,5.8494
ROA,ROA,Rentabilidade,%,2.9046,0.7856,7.0459,2.9697,2.9357,1.0501,5.154,3.0889,4.8768,2.1081,2.4633,2.4633
ROIC,ROIC,Rentabilidade,%,1.6359,-0.4649,-7.9985,-4.1609,4.779,10.9105,8.909,3.2679,5.8984,2.7961,3.9332,3.9332
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,4.7818,-0.8527,-21.8554,-10.9628,8.9018,16.2811,11.6511,5.4169,9.8407,4.8725,9.3364,9.3364
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,6.7662,2.2886,21.6823,9.5351,7.4616,3.1926,12.577,8.414,11.4773,6.0964,7.7281,7.7281
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,12.563,-92.7171,-2.9919,-4.6828,2.7856,-3.0716,-2.3686,-1.5256,1.3478,3.9206,1.9457,1.9457
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.5371,0.5696,0.5163,0.4189,0.2527,-0.3368,-0.2423,-0.0702,0.137,0.1992,0.1312,0.1312
ICJ,ICJ,Endividamento,x,2.244,-0.8387,-12.4734,-3.146,2.0998,5.2022,6.9716,2.9348,4.6192,2.1814,3.9468,3.9468
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,39.8877,41.9733,55.289,44.993,33.572,31.5237,33.8143,17.047,17.7476,23.4794,8.0657,8.0657
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,2.9764,3.3632,2.7146,2.7329,2.647,2.3011,1.8761,2.4801,3.2679,4.3171,5.1419,5.1419
LIQ_SECA,Liquidez Seca,Liquidez,x,2.0956,1.9479,1.24,1.2232,1.2413,1.2566,0.9457,0.9963,1.563,1.7757,2.2684,2.2684
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.9033,1.909,1.7177,1.6042,1.5919,1.9062,1.7613,1.6731,1.6283,1.6343,1.7825,1.7825
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.4293,0.3473,0.3349,0.3111,0.3839,0.3228,0.3838,0.3461,0.4074,0.4166,0.3276,0.3276
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,510.8556,766.5969,806.1631,782.5135,571.4297,652.9906,633.4122,734.8118,613.6978,716.6897,727.071,727.071
PME,PME,Eficiência,dias,228.0951,431.9097,564.4779,598.1239,472.3213,522.2096,471.7924,611.801,441.4122,571.7652,593.1329,593.1329
NCG_RECEITA,NCG/Receita,Eficiência,%,113.9901,174.5211,174.9841,157.3869,91.4708,59.9441,52.4176,95.1853,104.0769,129.1492,131.4843,131.4843
