codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,-0.4018,6.7041,-11.0769,1.8408,3.7261,7.1912,8.1061,20.1754,18.8715,6.8321,-19.3629,-20.7163
P_VPA,P/VPA,Valuation,x,0.1117,0.4189,0.3661,0.3501,0.5217,0.5108,0.4834,0.6359,0.6732,0.5178,0.5063,0.5417
EV_EBITDA,EV/EBITDA,Valuation,x,-4.9366,2.909,7.8997,3.3454,7.0552,5.4867,3.8442,10.031,6.7596,3.4206,7.331,7.6207
EV_EBIT,EV/EBIT,Valuation,x,-3.5069,3.2078,10.6706,3.6567,8.5643,7.8649,4.8641,13.5262,8.5424,4.6267,20.9436,21.7712
EV_RECEITA,EV/Receita,Valuation,x,1.3499,0.948,1.4066,2.1109,2.6101,2.3324,1.6876,3.0649,3.1565,2.5618,2.297,2.3877
DY,Dividend Yield,Valuation,%,4.8415,,29.041,,12.5257,16.4759,24.0502,6.6654,5.4088,16.8204,24.042,22.4713
PAYOUT,Payout,Valuation,%,1.5099,,263.427,,43.425,97.1762,155.4825,129.3448,93.1752,102.3554,161.5527,161.5527
ROE,ROE,Rentabilidade,%,35.8264,8.1891,3.9754,27.0299,16.8659,8.8013,7.6097,3.8821,3.9329,8.8549,7.1419,7.1419
ROA,ROA,Rentabilidade,%,9.9927,2.1948,1.0048,7.5371,5.9908,3.584,3.1114,1.587,1.636,3.7279,3.0163,3.0163
ROIC,ROIC,Rentabilidade,%,-10.2129,14.2424,4.0998,11.6876,5.2358,5.478,8.366,3.5178,5.8827,9.0773,2.0317,2.0317
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,-27.3452,32.5886,17.806,63.0976,36.995,42.5112,43.8983,30.5541,46.6963,74.8947,31.332,31.332
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,45.8858,5.7833,4.5562,42.1302,38.7507,21.9642,15.1893,10.6778,11.8272,25.8346,19.3222,19.3222
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,-4.4133,1.9767,5.5787,2.3644,3.4238,2.4393,1.6073,3.2493,2.3964,1.3215,3.1871,3.1871
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.9422,0.8881,0.88,0.8439,0.4919,0.4089,0.3473,0.3047,0.3697,0.326,0.3894,0.3894
ICJ,ICJ,Endividamento,x,-7.3834,3.0279,0.9614,31.6369,4.0603,5.1592,6.3466,1.7653,1.144,1.9134,0.4049,0.4049
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,9.7788,12.7314,13.3166,21.9558,16.1579,24.1973,18.7994,12.9454,18.6482,16.9343,15.8266,15.8266
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.0476,0.9401,1.0928,1.2826,1.5882,1.7118,1.6641,1.8768,1.7635,2.0376,1.9179,1.9179
LIQ_SECA,Liquidez Seca,Liquidez,x,1.0108,0.9081,1.0652,1.2582,1.5488,1.6763,1.6174,1.8605,1.7478,2.0237,1.9036,1.9036
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.9009,0.9206,0.8873,0.9601,1.0783,1.1079,1.093,0.7633,0.7645,0.8528,0.8018,0.8018
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.2178,0.3563,0.219,0.1748,0.1562,0.1625,0.1998,0.1261,0.1391,0.1386,0.16,0.16
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,-146.9768,-166.2859,-178.1293,-114.2135,-42.1588,-60.215,-39.0062,-19.4416,1.5664,15.3281,9.9413,9.9413
PME,PME,Eficiência,dias,21.9099,22.1324,22.1146,57.9251,53.6802,42.4411,33.573,9.7462,8.226,7.1774,5.8358,5.8358
NCG_RECEITA,NCG/Receita,Eficiência,%,-8.6894,-6.1601,0.8982,44.2685,32.5542,43.0543,15.7595,14.3808,34.1721,23.9522,18.8114,18.8114
