codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,268.9634,32.8502,40.8163,19.3825,19.2182,17.0945,4.8518,3.0135,8.9388,4.2189,4.6653,6.1151
P_VPA,P/VPA,Valuation,x,,,,0.4165,0.7653,0.7805,0.5376,0.3223,0.4713,0.3719,0.9067,1.1885
EV_EBITDA,EV/EBITDA,Valuation,x,,,,20.1856,14.6107,10.9074,6.8899,5.3116,12.2997,6.4437,9.0155,10.819
EV_EBIT,EV/EBIT,Valuation,x,,,,20.2437,14.6702,10.9696,6.9038,5.3337,12.4868,6.5186,9.1983,11.0384
EV_RECEITA,EV/Receita,Valuation,x,,,,16.1147,20.6445,19.4339,19.1214,12.2327,14.8095,14.4747,22.6566,27.1891
DY,Dividend Yield,Valuation,%,,,,,1.0617,1.51,3.1065,12.5814,8.9451,30.887,10.7545,8.2049
PAYOUT,Payout,Valuation,%,,,,,25.7175,25.4585,14.5578,37.0805,80.7139,120.249,97.5875,97.5875
ROE,ROE,Rentabilidade,%,1.1492,2.1807,1.9721,2.2532,3.6503,4.7255,11.9375,11.4411,5.272,9.3867,10.1471,10.1471
ROA,ROA,Rentabilidade,%,0.6675,1.3067,1.2563,1.4956,2.5885,3.477,8.1782,7.0854,3.1432,5.2865,5.5588,5.5588
ROIC,ROIC,Rentabilidade,%,1.1977,1.3198,1.6105,1.8673,3.5639,4.8295,6.2043,6.397,3.2929,5.9141,6.7295,6.7295
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,48.0546,56.509,72.524,79.8325,141.2968,178.1718,277.5265,230.3001,120.4051,224.6321,251.308,251.308
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,18.5027,36.8446,37.6033,44.9188,72.8986,100.7313,256.5734,184.4589,88.5554,156.7192,160.737,160.737
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,21.226,17.3459,12.85,9.438,2.1139,1.3752,2.5574,2.951,5.6633,3.7276,3.2117,3.2117
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.6335,0.5346,0.459,0.3657,0.1294,0.1126,0.3173,0.403,0.4022,0.5103,0.5018,0.5018
ICJ,ICJ,Endividamento,x,0.6996,0.8975,1.2354,1.8226,3.2216,8.2524,8.6422,2.6277,1.5061,2.4655,2.2873,2.2873
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,15.6047,34.0972,23.5415,10.0914,9.2746,25.3826,16.929,10.2238,12.6911,11.7627,24.7656,24.7656
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,0.2925,0.5121,0.8918,1.2935,6.6863,2.37,1.5156,1.3514,1.7662,1.4548,1.3226,1.3226
LIQ_SECA,Liquidez Seca,Liquidez,x,0.2925,0.5121,0.8918,1.2935,6.6863,2.37,1.5156,1.3514,1.7662,1.2192,1.3226,1.3226
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.15,0.3019,0.3985,0.369,1.0646,0.7807,0.5858,0.4434,0.7004,0.6995,0.6369,0.6369
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.0361,0.0336,0.0324,0.0325,0.0321,0.0336,0.0289,0.0353,0.0352,0.0324,0.0334,0.0334
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,,,,,-1275.7532,-3152.7101,-7265.9288,-4946.5606,-4838.5432,9316.3774,-2577.8472,-2577.8472
PME,PME,Eficiência,dias,,,,,0.0,0.0,0.0,0.0,0.0,13320.3375,0.0,0.0
NCG_RECEITA,NCG/Receita,Eficiência,%,14.8174,126.3222,187.2113,-11.0735,247.3983,142.8623,181.2435,24.0363,113.133,181.03,142.7405,142.7405
