codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,9.039,12.5169,42.3284,5.6851,22.6667,7.0402,10.2948,7.6389,13.4598,8.8652,11.9802,7.3321
P_VPA,P/VPA,Valuation,x,-0.3352,-0.5018,-0.7171,-0.4414,-0.7518,-0.5616,-1.334,-0.7517,-0.6207,-0.443,-0.4334,-0.2652
EV_EBITDA,EV/EBITDA,Valuation,x,14.4443,20.0927,-79.2861,6.2878,13.9445,5.1215,7.8954,5.6209,10.1023,4.3865,4.0483,8.5381
EV_EBIT,EV/EBIT,Valuation,x,14.4443,20.0927,-79.2861,6.2878,13.9445,5.1215,7.8954,5.6209,10.1023,4.3865,4.0483,8.5381
EV_RECEITA,EV/Receita,Valuation,x,1.7382,2.1621,3.0154,1.8872,2.5382,1.2922,1.7227,0.8845,0.3835,-0.1168,-0.2727,-0.5751
DY,Dividend Yield,Valuation,%,,,,,,,,,,,,
PAYOUT,Payout,Valuation,%,,,,,,,,,,,,
ROE,ROE,Rentabilidade,%,-3.7086,-3.9305,-1.7085,-7.4654,-3.2875,-7.6707,-12.17,-9.3785,-4.5073,-4.8748,-3.5811,-3.5811
ROA,ROA,Rentabilidade,%,6.079,5.9836,2.4076,10.1155,4.356,9.6216,13.3645,9.2724,4.1074,4.0356,2.6801,2.6801
ROIC,ROIC,Rentabilidade,%,-3.8112,-2.881,0.8897,-6.7221,-3.903,-7.0253,-8.2393,-3.9653,-0.9448,0.6696,1.5594,1.5594
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,12.0336,10.7606,-3.8032,30.0143,18.202,25.231,21.8194,15.7355,3.7966,-2.6624,-6.7353,-6.7353
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,10.6157,12.3529,5.7585,26.0376,10.633,18.7087,19.2682,19.6812,8.637,8.6822,6.5059,6.5059
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,6.4702,5.7237,-15.1966,1.3559,0.7033,-0.0988,-1.1957,-3.9334,-20.5181,33.2961,15.6205,15.6205
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,-0.272,-0.1999,-0.17,-0.1213,-0.0399,0.0106,0.1755,0.3095,0.4159,0.5102,0.585,0.585
ICJ,ICJ,Endividamento,x,1.2312,0.8098,-0.2718,1.8713,1.3411,3.4717,5.1187,1.8377,0.4435,-0.3289,-0.6678,-0.6678
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,40.6535,41.4595,42.3078,44.9157,52.9872,63.3243,77.6816,100.0,100.0,100.0,100.0,100.0
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.6503,1.8653,1.8651,2.023,1.9339,1.7587,1.7037,1.7165,2.1331,2.4255,2.4618,2.4618
LIQ_SECA,Liquidez Seca,Liquidez,x,1.4684,1.6985,1.6972,1.8136,1.7848,1.5561,1.4985,1.5312,1.9814,2.239,2.3032,2.3032
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.2977,0.3402,0.349,0.3511,0.3446,0.3795,0.4078,0.4332,0.4586,0.4983,0.5201,0.5201
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.5726,0.46,0.4122,0.3901,0.4187,0.4994,0.6899,0.4754,0.4662,0.4518,0.4006,0.4006
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,140.9646,146.1351,135.5274,160.2402,135.4082,172.2221,104.6187,133.2246,111.4448,128.6764,124.744,124.744
PME,PME,Eficiência,dias,82.1426,86.3594,92.0033,95.1064,68.1392,95.1781,72.767,89.8906,63.0067,72.5254,65.3566,65.3566
NCG_RECEITA,NCG/Receita,Eficiência,%,26.6894,27.135,26.0869,39.5863,28.7213,28.2762,8.8875,12.2546,19.9222,27.0018,27.4445,27.4445
