codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,7.5956,7.6281,6.2549,3.4775,6.606,4.6156,4.7557,4.3447,4.3925,2.775,3.8467,3.8467
P_VPA,P/VPA,Valuation,x,6.4993,9.2577,6.1152,3.6255,7.5048,3.0946,1.2109,1.0232,0.8967,0.7115,1.0343,1.0343
EV_EBITDA,EV/EBITDA,Valuation,x,4.2153,4.8813,3.7008,1.9569,3.8715,2.0442,2.1266,2.7938,2.3214,1.3194,1.8637,1.8637
EV_EBIT,EV/EBIT,Valuation,x,4.2844,4.9979,4.018,1.9569,3.8715,2.0442,2.1639,2.852,2.4774,1.6292,2.3287,2.3287
EV_RECEITA,EV/Receita,Valuation,x,1.8091,2.5379,1.8726,1.0055,2.0998,0.8271,0.9241,1.0737,0.977,0.7155,1.0521,1.0521
DY,Dividend Yield,Valuation,%,4.8755,12.3833,11.0876,12.7606,12.0281,11.6111,9.9493,10.1554,6.8704,4.7806,2.9692,2.9692
PAYOUT,Payout,Valuation,%,37.0323,94.4617,69.3521,44.3746,79.4578,53.5922,47.3156,44.1227,30.178,13.2661,11.4215,11.4215
ROE,ROE,Rentabilidade,%,85.567,124.1571,112.9693,107.2182,119.689,80.7069,37.2177,24.8792,22.8981,25.6611,27.2523,27.2523
ROA,ROA,Rentabilidade,%,55.2798,78.1001,40.2762,33.7033,41.8722,25.8517,13.1461,9.522,9.7347,11.8964,14.2633,14.2633
ROIC,ROIC,Rentabilidade,%,602.4275,832.4527,118.7282,160.1896,161.3624,526.577,39.3976,23.6284,24.023,29.5466,29.2516,29.2516
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,42.9186,51.993,50.5992,51.3818,54.2386,40.4592,43.4527,38.4316,42.0866,54.232,56.452,56.452
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,27.4299,36.7079,30.8388,31.5202,32.7989,24.8504,25.1951,22.458,21.035,23.6041,25.6579,25.6579
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,-0.6391,-0.5043,-0.1114,-0.1764,-0.1233,-0.7908,-0.6309,0.2549,0.1261,0.1116,0.1154,0.1154
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,-0.8557,-0.8669,-0.1787,-0.2998,-0.2316,-0.8632,-0.277,0.1027,0.0515,0.0658,0.0682,0.0682
ICJ,ICJ,Endividamento,x,,,,12.57,42.9385,19.6289,10.2818,4.7575,4.7761,6.4721,7.6824,7.6824
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,62.9323,100.0,,,64.2424,100.0,2.8354,7.6156,10.427,46.4894,11.2409,11.2409
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,3.2119,2.0025,0.5469,0.6046,0.5263,0.8831,0.6861,1.0046,0.9628,0.6638,1.0724,1.0724
LIQ_SECA,Liquidez Seca,Liquidez,x,3.2119,2.0025,0.5469,0.6046,0.5263,0.8831,0.6861,1.0046,0.9628,0.6638,1.0724,1.0724
LIQ_GERAL,Liquidez Geral,Liquidez,x,2.3469,2.0918,0.2451,0.5456,0.4422,0.6754,0.442,0.3966,0.4536,0.4793,0.6156,0.6156
GIRO_ATIVO,Giro do Ativo,Eficiência,x,2.0153,2.0287,0.8653,1.2136,1.1631,0.8386,0.3758,0.4121,0.4409,0.5142,0.5658,0.5658
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,15.1384,-39.5968,-83.8323,-55.1156,-47.9529,-73.7283,-9.7529,-62.1183,-77.8519,-78.2595,-66.6765,-66.6765
PME,PME,Eficiência,dias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCG_RECEITA,NCG/Receita,Eficiência,%,-3.8389,-9.4586,-18.1369,-22.9841,-24.4462,-37.8442,-83.888,-26.5902,-25.1143,-27.8878,-15.6157,-15.6157
