codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,4.9231,14.8462,,163.0,265.6969,-26.5641,-30.2083,29.3239,22.1045,3.0619,4.7031,5.512
P_VPA,P/VPA,Valuation,x,0.4956,0.4915,0.9356,0.5774,1.3793,1.6561,1.2138,0.4201,0.5442,0.2252,0.0955,0.1119
EV_EBITDA,EV/EBITDA,Valuation,x,5.0047,4.0289,5.9033,6.4049,10.8188,16.747,10.6109,5.8365,5.4286,3.5998,2.7297,2.7614
EV_EBIT,EV/EBIT,Valuation,x,7.0061,9.0674,9.4172,15.4052,16.7994,35.7389,26.5724,14.6816,10.9558,5.7113,4.1932,4.2419
EV_RECEITA,EV/Receita,Valuation,x,0.5698,0.5295,0.7761,0.5402,1.7058,2.9702,2.8183,1.5579,1.5405,1.2321,1.042,1.0541
DY,Dividend Yield,Valuation,%,12.0247,4.8566,0.7688,5.3428,0.0586,,,,,6.093,1.5598,1.3308
PAYOUT,Payout,Valuation,%,59.5974,72.7955,5.883,911.7561,5.821,,,,,18.6564,1.47,1.47
ROE,ROE,Rentabilidade,%,9.9986,3.2626,12.7843,0.3306,1.4152,2.5273,3.2934,0.4081,7.0368,7.2529,10.3746,10.3746
ROA,ROA,Rentabilidade,%,5.4605,1.6262,6.2474,0.1617,0.4988,1.1644,1.1245,0.1111,2.0912,2.1137,2.9389,2.9389
ROIC,ROIC,Rentabilidade,%,5.6627,4.4503,6.6415,2.9104,4.5154,3.0397,2.6679,3.3687,4.9118,7.9155,9.602,9.602
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,11.3858,13.1432,13.1463,8.4335,15.7672,17.7357,26.56,26.6923,28.378,34.2279,38.1735,38.1735
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,7.4949,2.1704,8.1433,0.2042,0.8119,2.8587,3.068,0.3214,5.7106,5.3782,7.463,7.463
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,1.7421,1.5538,1.1632,2.2733,5.7068,0.1566,6.4521,4.4224,3.9608,3.1187,2.5455,2.5455
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.2646,0.3085,0.2296,0.3177,1.5398,0.0156,1.8831,1.3138,1.4684,1.4595,1.3195,1.3195
ICJ,ICJ,Endividamento,x,1.0498,0.4084,0.9132,0.512,0.782,0.5906,0.5742,0.3943,0.576,1.02,1.0668,1.0668
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,35.0375,32.8696,19.0386,20.2973,10.2852,12.9075,10.437,18.8396,20.0026,5.431,9.6691,9.6691
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.6555,1.6178,1.8513,1.7626,1.3412,4.776,1.0622,1.3064,1.0463,2.165,1.9179,1.9179
LIQ_SECA,Liquidez Seca,Liquidez,x,1.6555,1.6178,1.8513,1.7626,1.3412,4.776,1.0622,1.3064,1.0463,2.165,1.9179,1.9179
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.0816,0.7913,0.806,0.675,0.3992,1.1396,0.2439,0.3937,0.3484,0.3791,0.4214,0.4214
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.7286,0.692,0.7814,0.7622,0.4923,0.3103,0.2682,0.332,0.3866,0.3923,0.3911,0.3911
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,66.8421,77.5971,79.7913,51.3743,56.3237,67.6657,36.0109,35.4931,30.789,20.7777,16.6687,16.6687
PME,PME,Eficiência,dias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCG_RECEITA,NCG/Receita,Eficiência,%,11.1734,11.2845,11.9679,6.5055,5.2074,39.2095,3.3728,5.7732,5.1811,4.1604,1.9226,1.9226
