codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,13.3988,15.3089,12.8342,16.952,51.3478,-4.4613,-1.4316,84.8271,-5.3549,-0.6092,-0.7708,-0.5781
P_VPA,P/VPA,Valuation,x,2.2924,4.8254,6.4026,6.137,14.2315,0.9295,0.4019,0.3136,0.5526,0.2385,0.984,0.738
EV_EBITDA,EV/EBITDA,Valuation,x,19.4174,-17.2604,-15.9095,-25.0291,-64.3344,-7.2044,-5.3822,22.1001,-36.6314,-5.8611,-7.4409,-6.7159
EV_EBIT,EV/EBIT,Valuation,x,20.3112,-17.1221,-15.8156,-24.8293,-63.5878,-7.0908,-5.0912,28.3467,-26.5941,-5.6617,-7.1657,-6.4676
EV_RECEITA,EV/Receita,Valuation,x,3.9915,23.347,24.3174,30.5824,36.8765,5.5959,4.4563,2.7076,2.0924,1.2924,2.8894,2.6079
DY,Dividend Yield,Valuation,%,0.9706,0.4279,,,,,,,,,,
PAYOUT,Payout,Valuation,%,13.0044,6.5511,,,,,,,,,,
ROE,ROE,Rentabilidade,%,17.1088,28.8879,42.2961,30.6572,30.3469,19.2039,25.5615,0.3585,9.5491,32.7908,40.8399,40.8399
ROA,ROA,Rentabilidade,%,7.889,13.3442,19.5174,13.3135,14.3568,9.6394,11.2502,0.1454,3.5259,10.5404,12.2909,12.2909
ROIC,ROIC,Rentabilidade,%,5.76,-12.6653,-18.0397,-10.511,-14.4432,-8.8208,-8.0703,1.3989,-1.9667,-7.8606,-9.1523,-9.1523
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,20.5565,-135.263,-152.8486,-122.1874,-57.32,-77.673,-82.7969,12.2517,-5.7122,-22.0502,-38.8321,-38.8321
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,23.0317,133.824,172.6016,161.0204,71.6937,92.3763,126.836,0.969,12.6434,32.0962,58.0545,58.0545
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,4.4053,-2.1144,-1.4167,-2.6896,-0.1105,-1.9629,-3.1891,15.3911,-24.7788,-4.9744,-4.541,-4.541
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.6727,0.6736,0.6259,0.7389,0.0245,0.3481,0.5845,0.7195,1.1553,1.338,1.5408,1.5408
ICJ,ICJ,Endividamento,x,4.7989,-9.3796,-5.2788,-2.474,-3.191,-3.1589,-1.5721,0.5586,-0.878,-1.8769,-1.7875,-1.7875
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,58.5426,63.3055,35.464,28.5557,31.8575,9.9337,7.459,7.8942,31.4577,32.7291,96.4675,96.4675
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.6742,1.6169,1.7831,1.3463,2.0795,2.3491,3.1402,3.6362,1.9338,1.3448,0.461,0.461
LIQ_SECA,Liquidez Seca,Liquidez,x,0.7984,0.5669,0.4462,0.3267,1.279,1.0943,1.012,1.5072,0.9342,1.0185,0.3047,0.3047
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.4065,1.3534,1.1816,0.9778,1.3776,1.1882,1.0501,1.0958,1.0411,0.8256,0.7083,0.7083
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.3425,0.109,0.1328,0.0909,0.213,0.1036,0.094,0.1476,0.2862,0.3515,0.2467,0.2467
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,606.5215,1388.7696,877.0984,1076.0994,369.7902,767.4822,1405.642,997.26,492.637,235.7002,227.8987,227.8987
PME,PME,Eficiência,dias,420.0652,949.645,688.3976,927.2228,303.1089,688.3219,1356.0576,866.1508,335.9924,93.6597,121.1173,121.1173
NCG_RECEITA,NCG/Receita,Eficiência,%,113.4605,361.5017,222.355,185.5894,45.2448,117.5934,266.6138,199.8782,111.7512,42.4299,28.9306,28.9306
