codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,-0.6288,-0.0807,0.1718,-1.2286,0.3463,-15.4591,-6.646,61.4574,1.0683,-1.0798,-0.7335,-0.1154
P_VPA,P/VPA,Valuation,x,-0.2464,-0.2951,-0.0547,-0.0449,-0.0509,-0.8937,-0.4362,-0.2087,-0.057,-0.1245,-1.1027,-0.1735
EV_EBITDA,EV/EBITDA,Valuation,x,-26.1188,306.9789,0.5236,14.5716,8.9055,135.3172,13.53,11.8175,6.6236,58.9446,-76.8031,-40.8963
EV_EBIT,EV/EBIT,Valuation,x,-26.1188,306.9789,0.5236,14.5716,8.9055,135.3172,13.53,11.8175,6.6236,58.9446,-76.8031,-40.8963
EV_RECEITA,EV/Receita,Valuation,x,4.4671,5.0919,1.0526,2.3162,2.0977,6.1004,2.6042,1.7833,2.3703,3.0578,6.7886,3.6148
DY,Dividend Yield,Valuation,%,,,,,,,,,,,,
PAYOUT,Payout,Valuation,%,,,,,,,,,,,,
ROE,ROE,Rentabilidade,%,-39.1923,-20.0537,-25.1767,-3.7131,-7.0867,-5.9574,-6.7912,-0.3389,-5.1929,-12.0243,-15.2825,-15.2825
ROA,ROA,Rentabilidade,%,81.4943,46.1992,53.4289,6.478,11.9093,9.5271,10.8432,0.4871,7.4859,21.2191,30.8546,30.8546
ROIC,ROIC,Rentabilidade,%,6.474,-0.5776,-48.8622,-7.3531,-19.0342,-3.2307,-37.6362,-100.381,-180.2042,-16.2695,14.8416,14.8416
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,-17.1028,1.6587,201.0489,15.8956,23.5549,4.5082,19.2477,15.0902,35.786,5.1876,-8.839,-8.839
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,195.2823,98.3506,113.853,13.1026,20.3767,21.4339,13.4438,0.5287,12.6176,33.5186,48.2683,48.2683
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,-18.9389,211.0035,0.4263,13.559,8.3066,61.8147,8.888,9.6636,6.247,51.9679,-34.1932,-34.1932
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,-0.6501,-0.6487,-0.2399,-0.6017,-0.7055,-0.7516,-0.8352,-0.9363,-0.9446,-0.9276,-0.8849,-0.8849
ICJ,ICJ,Endividamento,x,-0.0953,0.0163,2.2919,0.5409,0.7726,0.1333,0.5716,0.9923,1.5041,0.132,-0.1991,-0.1991
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,100.0,100.0,100.0,40.9818,43.7859,45.5059,19.5038,24.5932,20.9269,21.1537,22.982,22.982
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,0.1028,0.0892,0.1467,0.1486,0.1843,0.208,0.3212,0.4126,0.3395,0.2884,0.2763,0.2763
LIQ_SECA,Liquidez Seca,Liquidez,x,0.0481,0.0388,0.0632,0.0662,0.0684,0.0772,0.1221,0.1592,0.1199,0.1248,0.1327,0.1327
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.0947,0.0911,0.1136,0.1141,0.1354,0.1525,0.1803,0.2378,0.1745,0.138,0.1291,0.1291
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.4173,0.4683,0.477,0.4985,0.5699,0.4362,0.7704,0.8472,0.6749,0.6718,0.6484,0.6484
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,37.4627,-38.3367,-97.3152,-100.5542,-59.4622,-47.4445,42.0565,110.344,235.7849,195.5392,205.9368,205.9368
PME,PME,Eficiência,dias,131.5251,166.8441,166.7357,158.8209,185.4767,266.0316,195.1593,200.7462,173.7656,139.992,146.6099,146.6099
NCG_RECEITA,NCG/Receita,Eficiência,%,-220.5454,-244.2711,-248.3031,-243.8174,-162.8102,-197.4753,-87.8574,-53.9075,-77.8541,-80.3491,-95.1047,-95.1047
