codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,596503.46,408517.43,464378.91,533355.7,380720.35,180331.61,230229.19,259554.96,232417.68,665301.08,491972.64,431570.31,293695.41,201341.12,89728.11,94542.79,93667.39
P_L,P/L,Valuation,x,8.3249,7.0565,5.5049,4.1095,4.9133,17.9792,-3.0587,-2.771,-8.564,528.8562,114.7994,28.9897,9.2683,-1.0326,-0.6566,-0.6149,-0.6092
P_VPA,P/VPA,Valuation,x,0.8804,0.573,0.5167,0.5559,0.4148,0.2116,0.3053,0.3993,0.3711,1.0669,0.7866,0.6763,0.4442,0.4366,0.3078,0.4949,0.4903
EV_EBITDA,EV/EBITDA,Valuation,x,11.1275,7.3372,5.8719,5.3298,7.2131,69.796,-9.6671,-5.795,-13.4481,113.7634,41.7934,45.5475,17.6494,-6.6783,-12.5739,-5.9851,-5.9756
EV_EBIT,EV/EBIT,Valuation,x,11.1275,7.3372,5.9583,5.3298,7.2131,69.796,-9.6671,-5.795,-13.4481,113.7634,41.7934,45.5475,17.6494,-6.6783,-12.5739,-5.9851,-5.9756
EV_RECEITA,EV/Receita,Valuation,x,1.6263,1.1783,0.9305,1.1181,0.8071,0.8604,1.6983,1.6884,2.5156,3.0272,2.0388,1.907,1.3093,1.8889,1.1638,1.5022,1.4998
DY,Dividend Yield,Valuation,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAYOUT,Payout,Valuation,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROE,ROE,Rentabilidade,%,10.576,8.3271,10.468,13.9695,8.2551,1.1332,-9.3713,-13.3418,-4.2526,0.2013,0.6862,2.3563,4.8776,-34.7471,-36.3159,-57.7191,-57.7191
ROA,ROA,Rentabilidade,%,3.2998,2.7551,4.1758,6.2306,3.7504,0.545,-4.5847,-6.8419,-2.308,0.0954,0.2832,0.8466,1.5276,-9.428,-7.7241,-10.831,-10.831
ROIC,ROIC,Rentabilidade,%,5.5399,6.6829,6.9909,8.2246,4.7379,0.3938,-3.7947,-6.3335,-2.6422,0.6063,1.3667,1.1792,2.632,-7.3577,-3.9758,-9.3921,-9.3921
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,14.6153,16.0591,15.847,20.9791,11.1898,1.2327,-17.5678,-29.1362,-18.7064,2.661,4.8782,4.1869,7.4182,-28.2843,-9.256,-25.0994,-25.0994
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,10.1618,7.7532,10.5618,17.2235,10.8411,1.7997,-19.5011,-32.3314,-14.8621,0.3934,1.0178,3.1447,4.7502,-48.6509,-25.2463,-41.6706,-41.6706
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,5.3394,3.9304,2.2029,1.956,2.4529,43.5469,-6.2718,-2.7201,-6.6441,35.5755,17.842,23.7741,11.7145,-4.9023,-10.7831,-4.9641,-4.9641
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.8122,0.6611,0.3102,0.3223,0.2137,0.351,0.564,0.3532,0.3624,0.4854,0.5859,0.7385,0.8767,1.2051,1.8536,2.4062,2.4062
ICJ,ICJ,Endividamento,x,1.3761,1.1757,2.2089,2.8322,1.6004,0.184,-1.2894,-1.9734,-1.1621,0.2738,0.4122,0.552,0.6636,-1.1215,-0.6642,-1.3011,-1.3011
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,49.3318,20.4118,34.2676,37.1248,34.7524,41.3364,35.9409,77.7742,31.01,22.8094,33.2736,16.0336,33.6218,28.799,26.861,31.2614,31.2614
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.8092,3.2276,2.308,2.5666,2.4221,2.4435,2.5119,1.5752,2.1116,3.1394,1.9731,2.0285,1.5398,1.8347,1.6223,1.6065,1.6065
LIQ_SECA,Liquidez Seca,Liquidez,x,1.3973,2.6359,1.8824,2.1627,1.985,2.0485,1.8813,1.1249,1.1344,1.945,1.3346,1.0105,0.9579,1.1181,1.0439,0.9923,0.9923
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.4209,1.4943,1.723,1.7355,1.7766,1.9044,1.7642,2.0021,1.8701,1.5967,1.5566,1.4195,1.3614,1.2785,1.1815,1.1434,1.1434
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.3247,0.3676,0.3975,0.3494,0.3619,0.3268,0.2446,0.2497,0.1532,0.2211,0.2665,0.2444,0.3016,0.2082,0.3354,0.3132,0.3132
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,738.6547,573.3024,575.9415,518.5304,462.39,508.0711,596.1829,553.7325,779.4926,584.6357,432.3333,695.1052,327.0738,609.8626,385.5709,539.3534,539.3534
PME,PME,Eficiência,dias,297.3392,191.5944,188.9083,182.4249,179.2022,169.2009,237.9305,222.9548,559.4461,347.7514,213.6574,482.4028,196.9132,328.0375,183.5929,272.6806,272.6806
NCG_RECEITA,NCG/Receita,Eficiência,%,131.8374,127.9,102.9405,109.8878,87.9687,113.3432,149.2943,130.1258,141.8382,123.5489,88.569,107.4457,60.3328,119.4956,67.5514,97.2121,97.2121
