codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,25.9364,-2.9305,-2.6846,-8.5853,398.6362,81.2132,49.1574,13.2624,-1.002,-0.6099,-0.4401,-0.436
P_VPA,P/VPA,Valuation,x,0.2116,0.3053,0.3993,0.3711,1.0669,0.6911,0.6763,0.4442,0.4366,0.3078,0.5492,0.5441
EV_EBITDA,EV/EBITDA,Valuation,x,69.796,-9.6671,-5.795,-13.4481,113.7634,18.6709,45.5475,17.6494,-6.6783,-12.5739,-6.0971,-6.0867
EV_EBIT,EV/EBIT,Valuation,x,69.796,-9.6671,-5.795,-13.4481,113.7634,18.6709,45.5475,17.6494,-6.6783,-12.5739,-6.0971,-6.0867
EV_RECEITA,EV/Receita,Valuation,x,0.8604,1.6983,1.6884,2.5156,3.0272,2.1682,1.907,1.3093,1.8507,1.1638,1.5303,1.5277
DY,Dividend Yield,Valuation,%,10.3167,5.0004,,,,0.1045,0.1126,0.946,3.4789,,,
PAYOUT,Payout,Valuation,%,185.4866,15.2945,,,,-14.9842,3.2629,8.7683,3.5922,,,
ROE,ROE,Rentabilidade,%,1.1768,9.3713,13.3418,4.2526,0.2013,-0.4803,2.3821,4.8776,34.7471,36.3159,57.7191,57.7191
ROA,ROA,Rentabilidade,%,0.5881,4.5847,6.8419,2.308,0.0954,-0.2092,0.8528,1.5276,9.428,7.7241,10.831,10.831
ROIC,ROIC,Rentabilidade,%,0.3938,-3.7947,-6.3335,-2.6422,0.6063,2.8429,1.1792,2.632,-7.3577,-3.9758,-9.3921,-9.3921
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,1.2327,-17.5678,-29.1362,-18.7064,2.661,11.6126,4.1869,7.4182,-27.7116,-9.256,-25.0994,-25.0994
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,1.7997,19.5011,32.3314,14.8621,0.3934,-0.8239,3.1447,4.7502,47.6657,25.2463,41.6706,41.6706
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,43.5469,-6.2718,-2.7201,-6.6441,35.5755,8.5014,23.7741,11.7145,-4.9023,-10.7831,-4.9641,-4.9641
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.351,0.564,0.3532,0.3624,0.4854,0.5778,0.7385,0.8767,1.2051,1.8536,2.4062,2.4062
ICJ,ICJ,Endividamento,x,0.1656,-1.2894,-1.9734,-1.1417,0.2738,0.9405,0.552,0.6636,-1.1215,-0.6642,-1.3011,-1.3011
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,41.3364,35.9409,77.7742,31.01,22.8094,35.2493,16.0336,33.6218,28.799,26.861,31.2614,31.2614
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,2.4435,2.5119,1.5752,2.1116,3.1394,1.8279,2.0285,1.582,1.8347,1.6223,1.6065,1.6065
LIQ_SECA,Liquidez Seca,Liquidez,x,2.0485,1.8813,1.1249,1.1344,1.945,1.196,1.0105,1.0,1.1181,1.0439,0.9923,0.9923
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.9044,1.7642,2.0021,1.8701,1.5967,1.5483,1.4195,1.3614,1.2785,1.1815,1.1434,1.1434
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.3268,0.2446,0.2497,0.1532,0.2211,0.2304,0.2444,0.3016,0.2125,0.3354,0.3132,0.3132
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,508.0711,596.1829,553.7325,779.4926,584.6357,532.4364,695.1052,327.0738,603.1082,385.5709,539.3534,539.3534
PME,PME,Eficiência,dias,169.2009,237.9305,222.9548,559.4461,347.7514,292.5087,482.4028,196.9132,328.0375,183.5929,272.6806,272.6806
NCG_RECEITA,NCG/Receita,Eficiência,%,113.3432,149.2943,130.1258,141.8382,123.5489,96.7774,107.4457,63.3119,117.0758,67.5514,97.2121,97.2121
