cd_conta,ds_conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,1558.000,1789.000,2506.000,3017.000,2629.000,3051.000,7048.000,5958.000,5026.000,6478.000,8463.000,12529.000,8912.000,11097.000,11662.000,11350.000,9200.000,10887.000,11359.000,13579.000,10921.000,12291.000,11151.000,11144.000,7455.000,7038.000,6220.000,6434.000,5169.000,4767.000,1183.000,974.000,946.000,3014.000,964.000,1890.000,1798.000,1630.000,756.000,-108.000,2859.000,5660.000,7780.000,13740.000,14616.000,27402.000,11280.000,19705.000,18253.000,25404.000,32704.000,72832.000,34922.000,24477.000,24792.000,11521.000,11039.000,16848.000,11362.000,35900.000,31864.000,75474.000,46028.000
3.02,Custo dos Bens e/ou Serviços Vendidos,-1032.000,-1326.000,-850.000,-700.000,-1545.000,-1023.000,-6410.000,-2156.000,-2269.000,-2845.000,-3745.000,-7831.000,-4583.000,-5695.000,-6160.000,-6441.000,-5932.000,-5568.000,-5331.000,-6832.000,-6310.000,-5788.000,-5796.000,-5433.000,-4675.000,-4406.000,-4309.000,-3065.000,-3094.000,-3360.000,-2384.000,-1275.000,-1620.000,-1912.000,-1621.000,-1696.000,-1794.000,-1759.000,-1867.000,-1627.000,-2775.000,-5055.000,-6978.000,-9708.000,-10084.000,-19128.000,-6056.000,-12088.000,-12023.000,-20016.000,-21107.000,-60931.000,-25506.000,-14932.000,-15214.000,-7286.000,-7797.000,-10564.000,-9720.000,-26940.000,-25238.000,-55374.000,-27667.000
3.03,Resultado Bruto,526.000,463.000,1656.000,2317.000,1084.000,2028.000,638.000,3802.000,2757.000,3633.000,4718.000,4698.000,4329.000,5402.000,5502.000,4909.000,3268.000,5319.000,6028.000,6747.000,4611.000,6503.000,5355.000,5711.000,2780.000,2632.000,1911.000,3369.000,2075.000,1407.000,-1201.000,-301.000,-674.000,1102.000,-657.000,194.000,4.000,-129.000,-1111.000,-1735.000,84.000,605.000,802.000,4032.000,4532.000,8274.000,5224.000,7617.000,6230.000,5388.000,11597.000,11901.000,9416.000,9545.000,9578.000,4235.000,3242.000,6284.000,1642.000,8960.000,6626.000,20100.000,18361.000
3.04,Despesas/Receitas Operacionais,-767.000,-773.000,-826.000,-2061.000,-2129.000,-2528.000,66.000,-6034.000,-2065.000,-2366.000,-3083.000,-3201.000,-2508.000,-2441.000,200.000,-1438.000,-2824.000,-1797.000,-1791.000,-5459.000,-2211.000,-1963.000,-640.000,-1756.000,477.000,-475.000,-1012.000,2431.000,282.000,-842.000,-62.000,2462.000,-809.000,480.000,-3417.000,5808.000,-7915.000,-3200.000,-4950.000,-6586.000,1274.000,146.000,-2978.000,-140.000,-3485.000,-2747.000,-1914.000,-3745.000,-5205.000,-5612.000,-2398.000,-4279.000,-4366.000,-4405.000,-6328.000,-274.000,-7976.000,729.000,3294.000,2462.000,-3882.000,-6166.000,-19766.000
3.04.02,Despesas Gerais e Administrativas,-699.000,-768.000,-1431.000,-1987.000,-2111.000,-2480.000,-1131.000,-3529.000,-2094.000,-2088.000,-2877.000,-2780.000,-2491.000,-2276.000,-2308.000,-1964.000,-3024.000,-2076.000,-2143.000,-6150.000,-2809.000,-3114.000,-2645.000,-2435.000,-2425.000,-5341.000,-2124.000,-737.000,-2101.000,-1825.000,-2595.000,-4654.000,-2150.000,-2694.000,-4637.000,-1904.000,-6742.000,-6046.000,-4868.000,-5856.000,-2309.000,901.000,-4596.000,-1953.000,-3571.000,-4132.000,-3686.000,-8209.000,-4339.000,-4005.000,-3092.000,-10461.000,-5819.000,-4907.000,-6705.000,-9385.000,-10782.000,-7656.000,-8474.000,-3408.000,-7259.000,-7772.000,-9681.000
3.04.05,Outras Despesas Operacionais,-58.000,0.000,-86.000,664.000,-18.000,0.000,1197.000,-2327.000,29.000,-278.000,-206.000,-421.000,-1.000,243.000,93.000,236.000,62.000,88.000,4.000,-18.000,0.000,239.000,1720.000,431.000,2754.000,-13.000,32.000,2036.000,258.000,204.000,90.000,-552.000,0.000,0.000,-12.000,12.000,0.000,-342.000,0.000,342.000,0.000,-91.000,34.000,57.000,0.000,0.000,6.000,-6.000,0.000,0.000,71.000,-71.000,0.000,0.000,-646.000,646.000,0.000,0.000,2247.000,-2247.000,0.000,0.000,-1948.000
3.04.06,Resultado de Equivalência Patrimonial,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-16.000,-408.000,2415.000,290.000,138.000,191.000,348.000,709.000,598.000,912.000,285.000,248.000,148.000,4879.000,1080.000,1132.000,2125.000,779.000,2443.000,3350.000,1214.000,3134.000,1232.000,6931.000,-1165.000,3188.000,-105.000,-704.000,-443.000,-664.000,1584.000,1813.000,897.000,1904.000,1766.000,7300.000,-269.000,1446.000,3163.000,2114.000,2331.000,2544.000,1455.000,7162.000,3356.000,8624.000,10276.000,2626.000,4046.000,6276.000,242.000
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,-241.000,-310.000,830.000,256.000,-1045.000,-500.000,704.000,-2232.000,692.000,1267.000,1635.000,1497.000,1821.000,2961.000,5702.000,3471.000,444.000,3522.000,4237.000,1288.000,2400.000,4540.000,4715.000,3955.000,3257.000,2157.000,899.000,5800.000,2357.000,565.000,-1263.000,2161.000,-1483.000,1582.000,-4074.000,6002.000,-7911.000,-3329.000,-6061.000,-8321.000,1358.000,751.000,-2176.000,3892.000,1047.000,5527.000,3310.000,3872.000,1025.000,-224.000,9199.000,7622.000,5050.000,5140.000,3250.000,3961.000,-4734.000,7013.000,4936.000,11422.000,2744.000,13934.000,-1405.000
3.06,Resultado Financeiro,-727.000,-3342.000,-164.000,-985.000,-1162.000,-638.000,-566.000,-741.000,-682.000,-310.000,-162.000,-51.000,-139.000,-127.000,-95.000,52.000,109.000,-131.000,81.000,205.000,442.000,243.000,368.000,456.000,579.000,276.000,121.000,91.000,354.000,342.000,74.000,117.000,80.000,41.000,38.000,330.000,107.000,136.000,129.000,566.000,115.000,71.000,-362.000,-1030.000,-633.000,-2269.000,-2188.000,-38.000,-2318.000,-2420.000,-3042.000,-1266.000,-255.000,-1176.000,-1087.000,-2485.000,-1756.000,-2714.000,-3331.000,-1388.000,-745.000,-62.000,1578.000
3.06.01,Receitas Financeiras,194.000,41.000,553.000,424.000,12.000,229.000,152.000,58.000,89.000,98.000,217.000,200.000,157.000,99.000,148.000,185.000,237.000,147.000,193.000,316.000,553.000,360.000,488.000,570.000,674.000,369.000,210.000,246.000,431.000,428.000,152.000,170.000,120.000,73.000,73.000,364.000,140.000,166.000,149.000,578.000,180.000,139.000,-192.000,485.000,278.000,129.000,342.000,677.000,824.000,351.000,833.000,2215.000,1331.000,1453.000,895.000,588.000,315.000,168.000,248.000,199.000,986.000,2102.000,2017.000
