codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,0.3202,1.2,1.1171,1.6414,0.1664,2.113,0.5496,4.1277,7.4462,11.5561,4.0595,3.8214
P_VPA,P/VPA,Valuation,x,0.1738,0.2258,0.2125,0.1577,3.0202,1.243,0.448,1.2209,2.3216,4.6591,0.0044,0.0041
EV_EBITDA,EV/EBITDA,Valuation,x,-0.8616,-0.1393,0.2218,1.8207,-0.1842,7.3839,4.6627,5.741,6.272,12.6736,2.9821,2.9795
EV_EBIT,EV/EBIT,Valuation,x,-0.8616,-0.1393,0.2218,1.8207,-0.1842,7.3839,4.6627,5.741,6.272,12.6736,2.9821,2.9795
EV_RECEITA,EV/Receita,Valuation,x,-0.2956,-0.0621,0.0701,0.5416,1.0998,0.9402,0.8786,0.6781,1.1403,3.143,0.4206,0.4202
DY,Dividend Yield,Valuation,%,15.7307,25.4603,7.0507,9.8791,4.6983,,,2.0646,0.0428,0.0247,1.5848,1.6835
PAYOUT,Payout,Valuation,%,5.0366,30.5447,7.8796,16.2194,0.7818,,,8.5164,0.3185,0.5362,0.1867,0.1867
ROE,ROE,Rentabilidade,%,54.2856,17.0923,19.7792,9.9516,180.149,83.3727,119.8267,42.6673,35.398,23.3391,6.7288,6.7288
ROA,ROA,Rentabilidade,%,26.5007,8.3052,9.8111,5.348,39.234,1.8996,4.7242,3.3442,4.3445,3.4417,2.1405,2.1405
ROIC,ROIC,Rentabilidade,%,117.7575,51.2046,12.6573,5.2236,-856.2289,9.1997,13.1206,12.1222,16.8567,12.2441,5.0987,5.0987
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,34.3024,44.62,31.5885,29.7476,-596.9711,12.7334,18.8431,11.8115,18.1806,24.8001,14.1045,14.1045
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,32.0522,15.4934,38.0799,36.6892,574.6971,6.4683,10.2283,4.6919,10.1116,10.579,5.2756,5.2756
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,-1.1608,-0.5558,-1.1254,-0.2042,-0.024,6.3108,4.3643,4.1024,2.1321,3.3999,2.938,2.938
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,-0.6744,-0.3013,-0.1775,-0.0159,0.4533,7.3104,6.5533,3.0567,1.1956,1.7081,0.2936,0.2936
ICJ,ICJ,Endividamento,x,33.7879,28.0394,12.9932,14.3759,-269.7053,2.104,2.0989,1.3281,1.8771,1.8418,4.5085,4.5085
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,,,,,32.6693,0.8191,10.2685,40.0651,38.8293,39.5219,20.0653,20.0653
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,2.1429,2.3058,1.5813,3.3503,2.9825,2.5561,1.9925,1.6478,1.0387,1.3317,5.7876,5.7876
LIQ_SECA,Liquidez Seca,Liquidez,x,2.1429,2.3058,1.5813,3.3503,0.4967,1.0267,0.8005,0.941,0.6067,0.9861,2.2624,2.2624
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.4585,1.0626,0.6715,1.1408,0.6586,0.5951,0.6854,0.5993,0.2691,0.377,1.2176,1.2176
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.8268,0.587,0.2539,0.1486,0.0537,0.2409,0.3814,0.6566,0.4384,0.3084,0.2754,0.2754
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,87.2338,142.3127,197.1114,114.1195,1669.2703,514.4597,381.8537,210.5553,115.2279,301.4102,1004.5241,1004.5241
PME,PME,Eficiência,dias,0.0,0.0,0.0,0.0,2051.5453,545.9031,509.8353,157.0087,89.8942,123.0796,791.6651,791.6651
NCG_RECEITA,NCG/Receita,Eficiência,%,-3.5006,15.0919,-0.4713,177.9718,748.7651,93.0024,51.4006,39.5233,11.7697,51.8224,199.5652,199.5652
