codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,119180.45,110111.87,111315.05,122992.29,89954.89,90242.15,194793.24,212169.04,200804.17,243022.53,318670.5,269950.2,220397.75,213272.24,217870.53,213322.3,213322.3
P_L,P/L,Valuation,x,8.1645,4.3844,3.5186,6.9022,5.3921,4.6392,4.6667,8.6939,5.6656,11.5451,7.9303,9.0584,9.9116,15.39,12.4343,18.7023,18.7023
P_VPA,P/VPA,Valuation,x,0.246,0.2086,0.2738,0.3493,0.2457,0.2329,0.2692,0.3438,0.2598,0.3184,0.4367,0.4651,0.4918,0.4581,0.4706,0.3296,0.3296
EV_EBITDA,EV/EBITDA,Valuation,x,8.1708,5.5698,4.7845,6.9312,6.7906,6.5704,6.0243,8.8742,10.0016,26.1319,6.7531,9.6255,6.6706,5.7199,6.3055,7.6475,7.6475
EV_EBIT,EV/EBIT,Valuation,x,8.1708,5.5698,4.7845,6.9312,6.7906,6.5704,6.0243,8.8742,10.0016,26.1319,6.7531,9.6255,6.6706,5.7199,6.3055,7.6475,7.6475
EV_RECEITA,EV/Receita,Valuation,x,0.4274,0.4663,0.4126,0.4893,0.4907,0.5443,0.5837,0.5508,0.5718,0.6272,0.5071,0.4022,0.383,0.3422,0.3124,0.3373,0.3373
DY,Dividend Yield,Valuation,%,6.546,7.546,5.4329,4.411,5.2329,5.3127,4.4054,3.3501,4.2941,3.4531,2.4192,2.1882,1.9957,2.1517,2.0509,2.9021,2.9021
PAYOUT,Payout,Valuation,%,53.4448,33.0845,19.116,30.4456,28.216,24.6466,20.5589,29.1258,24.3285,39.8668,19.1852,19.8214,19.7804,33.1143,25.5019,54.2752,54.2752
ROE,ROE,Rentabilidade,%,3.0135,4.8126,8.0016,4.9715,4.9679,5.1169,5.8914,4.0122,4.6588,2.7783,5.6168,5.2303,5.0518,2.9703,3.8245,1.7583,1.7583
ROA,ROA,Rentabilidade,%,1.3884,2.2009,3.4405,1.8969,1.9053,2.0165,2.2174,1.4974,1.7174,1.0221,2.004,1.7588,1.6172,0.9275,1.2312,0.6082,0.6082
ROIC,ROIC,Rentabilidade,%,3.7556,5.8045,6.8942,5.4861,4.9643,5.3475,6.7479,4.3078,3.8221,1.6201,6.613,4.3843,6.1401,6.6427,5.8485,4.7109,4.7109
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,5.2314,8.3727,8.6243,7.0589,7.2264,8.2849,9.689,6.2064,5.7172,2.4002,7.5089,4.1783,5.7417,5.9821,4.9551,4.4108,4.4108
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,2.0044,3.0217,4.1444,2.452,2.5405,2.8297,3.0581,2.3666,2.7374,1.5171,2.4563,1.8567,1.6445,1.0503,1.3065,0.6839,0.6839
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,4.8596,3.786,3.3972,5.1665,5.5799,5.5397,4.3094,5.6772,6.828,17.8235,4.0397,6.3995,4.9765,4.0375,4.3179,5.212,5.212
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.3822,0.4992,0.55,0.7527,0.7232,0.8144,0.7876,0.5887,0.654,0.7778,0.68,0.7395,0.8621,0.6845,0.6198,0.5924,0.5924
ICJ,ICJ,Endividamento,x,1.0792,1.1893,1.7023,1.1323,0.8806,0.7462,0.9081,0.6505,0.6581,0.3047,1.0874,0.7244,0.5496,0.5566,0.5642,0.424,0.424
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,65.0945,65.1131,42.4602,55.4901,45.5539,61.4504,51.4628,42.5747,43.5111,45.5562,54.3043,42.0399,56.404,41.2879,52.8334,39.8494,39.8494
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.5862,1.706,2.1447,1.7112,2.019,1.5548,1.78,2.0959,2.2499,2.1219,1.7604,2.2069,1.7303,2.0575,1.8772,2.3117,2.3117
LIQ_SECA,Liquidez Seca,Liquidez,x,1.2764,1.2575,1.6156,1.3296,1.533,1.1804,1.3447,1.7029,1.8366,1.7123,1.3814,1.7737,1.2992,1.6302,1.5526,1.8342,1.8342
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.8951,1.003,0.996,0.9284,1.0339,1.0392,1.061,1.0842,1.1004,1.1103,1.1075,1.1237,1.1322,1.1533,1.1798,1.1908,1.1908
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.6927,0.715,0.7687,0.7356,0.7346,0.6748,0.7031,0.6243,0.6096,0.6762,0.7698,0.9118,0.9396,0.8874,0.959,0.8833,0.8833
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,125.7977,189.6407,181.944,189.0904,204.061,232.0605,234.8548,211.0485,216.9239,191.7688,159.639,137.635,154.1782,137.6203,131.0479,149.0837,149.0837
PME,PME,Eficiência,dias,64.3593,101.9019,94.2158,92.4147,102.8557,120.4915,121.6914,100.9305,105.3975,88.0284,91.9518,68.3582,89.252,79.293,60.3205,78.2843,78.2843
NCG_RECEITA,NCG/Receita,Eficiência,%,33.7403,45.668,39.8031,42.5582,46.9689,52.0423,49.2773,46.541,55.0948,50.5342,38.0381,35.7176,36.445,32.2891,31.0578,33.1106,33.1106
