cd_conta,ds_conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,256023.000,258174.000,249499.000,252460.000,275824.000,289885.000,288296.000,294432.000,330552.000,341422.000,349646.000,361668.000,413254.000,443561.000,438188.000,436007.000,538205.000,589127.000,624756.000,652376.000,722319.000,774340.000,724592.000,718171.000,792908.000,835303.000,763059.000,793235.000,819024.000,913432.000,808068.000,838455.000,935728.000,963750.000,852877.000,867022.000,932626.000,957228.000,833138.000,842044.000,923269.000,991098.000,976336.000,963034.000,1082328.000,1160644.000,1098059.000,1050347.000,1192974.000,1134857.000,1135487.000,1101622.000,1313329.000,1307960.000,1296587.000,1229686.000,1464328.000,1315599.000,1305581.000,1266277.000,1487132.000,1378252.000,1351635.000
3.02,Custo dos Bens e/ou Serviços Vendidos,-168491.000,-186006.000,-164771.000,-177689.000,-177600.000,-205757.000,-187906.000,-194272.000,-199567.000,-226512.000,-211666.000,-239615.000,-242613.000,-270498.000,-250137.000,-273288.000,-308718.000,-348747.000,-343548.000,-374826.000,-403256.000,-450011.000,-384187.000,-423054.000,-436946.000,-494489.000,-392085.000,-485522.000,-422411.000,-468581.000,-410218.000,-475903.000,-383392.000,-427644.000,-365576.000,-456200.000,-360069.000,-397880.000,-369418.000,-393351.000,-348910.000,-443999.000,-434173.000,-517831.000,-456834.000,-501207.000,-501270.000,-542944.000,-465705.000,-531596.000,-478508.000,-506663.000,-479508.000,-550337.000,-507166.000,-540273.000,-502879.000,-562920.000,-501965.000,-518912.000,-518473.000,-579855.000,-540117.000
3.03,Resultado Bruto,87532.000,72168.000,84728.000,74771.000,98224.000,84128.000,100390.000,100160.000,130985.000,114910.000,137980.000,122053.000,170641.000,173063.000,188051.000,162719.000,229487.000,240380.000,281208.000,277550.000,319063.000,324329.000,340405.000,295117.000,355962.000,340814.000,370974.000,307713.000,396613.000,444851.000,397850.000,362552.000,552336.000,536106.000,487301.000,410822.000,572557.000,559348.000,463720.000,448693.000,574359.000,547099.000,542163.000,445203.000,625494.000,659437.000,596789.000,507403.000,727269.000,603261.000,656979.000,594959.000,833821.000,757623.000,789421.000,689413.000,961449.000,752679.000,803616.000,747365.000,968659.000,798397.000,811518.000
3.04,Despesas/Receitas Operacionais,-64327.000,-68105.000,-62684.000,-64579.000,-69599.000,-71767.000,-70516.000,-90202.000,-84669.000,-94197.000,-85380.000,-92992.000,-101617.000,-124448.000,-103983.000,-115881.000,-119564.000,-155935.000,-144299.000,-184184.000,-162272.000,-196320.000,-177724.000,-226703.000,-206896.000,-342091.000,-221671.000,-145714.000,-234681.000,-245553.000,-222878.000,-355243.000,-270770.000,-309991.000,-260107.000,-373690.000,-281556.000,-310680.000,-260169.000,-291895.000,-329780.000,-557415.000,-356317.000,-508933.000,-466777.000,-465128.000,-431244.000,-479382.000,-507712.000,-477360.000,-459414.000,-520569.000,-524562.000,-544612.000,-531017.000,-665520.000,-663539.000,-549606.000,-553240.000,-581224.000,-672825.000,-626638.000,-554452.000
3.04.02,Despesas Gerais e Administrativas,-41538.000,-44774.000,-46581.000,-54083.000,-42556.000,-42062.000,-49672.000,-62605.000,-49765.000,-49898.000,-54392.000,-63231.000,-62179.000,-71861.000,-67517.000,-76307.000,-74180.000,-80060.000,-103974.000,-125659.000,-110169.000,-106692.000,-113490.000,-117833.000,-120709.000,-145909.000,-149012.000,-122747.000,-129935.000,-128213.000,-129645.000,-210531.000,-148781.000,-151241.000,-137838.000,-176438.000,-128989.000,-137642.000,-159240.000,-161194.000,-154275.000,-256368.000,-194516.000,-289885.000,-220940.000,-236779.000,-247083.000,-268386.000,-240919.000,-241289.000,-273024.000,-285883.000,-292184.000,-319610.000,-326176.000,-373444.000,-340938.000,-303926.000,-338792.000,-359017.000,-342221.000,-362815.000,-361129.000
3.04.05,Outras Despesas Operacionais,12.000,-1079.000,-5.000,45.000,196.000,-232.000,-2206.000,-1212.000,-26.000,0.000,-90.000,116.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1710.000,0.000,0.000,0.000,-16470.000,0.000,0.000,-6372.000,-50589.000,-126.000,-321.000,-269.000,108.000,-307.000,-4601.000,-1572.000,-946.000,-4906.000,489.000,2865.000,-1047.000,50.000,-459.000,-3380.000,-29585.000,-11130.000,-515.000,-4476.000,-36321.000,1830.000,2769.000,564.000,-388.000,-4895.000,-2090.000,-5135.000
3.04.06,Resultado de Equivalência Patrimonial,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,23205.000,4063.000,22044.000,10192.000,28625.000,12361.000,29874.000,9958.000,46316.000,20713.000,52600.000,29061.000,69024.000,48615.000,84068.000,46838.000,109923.000,84445.000,136909.000,93366.000,156791.000,128009.000,162681.000,68414.000,149066.000,-1277.000,149303.000,161999.000,161932.000,199298.000,174972.000,7309.000,281566.000,226115.000,227194.000,37132.000,291001.000,248668.000,203551.000,156798.000,244579.000,-10316.000,185846.000,-63730.000,158717.000,194309.000,165545.000,28021.000,219557.000,125901.000,197565.000,74390.000,309259.000,213011.000,258404.000,23893.000,297910.000,203073.000,250376.000,166141.000,295834.000,171759.000,257066.000
3.06,Resultado Financeiro,2906.000,3995.000,3839.000,3582.000,1631.000,-2078.000,-2306.000,-2839.000,-4053.000,-7065.000,-10623.000,-12022.000,-1680.000,326.000,5813.000,3732.000,25361.000,4839.000,-9785.000,-12152.000,-12551.000,-7718.000,-12217.000,826.000,-11912.000,-16625.000,-32552.000,-25209.000,-31020.000,-21949.000,-42252.000,-16232.000,-26147.000,-30052.000,-38598.000,-24030.000,-44255.000,-48603.000,-53032.000,-96200.000,-70389.000,-87656.000,-86904.000,-106465.000,-105455.000,-77240.000,-103095.000,-150173.000,-144266.000,-188989.000,-193818.000,-177553.000,-171800.000,-175881.000,-172798.000,-173819.000,-160135.000,-183857.000,-108925.000,-162328.000,-187740.000,-187915.000,-172536.000
3.06.01,Receitas Financeiras,7196.000,7759.000,8389.000,7191.000,9479.000,3151.000,5592.000,5654.000,8603.000,5470.000,4713.000,3334.000,11337.000,11737.000,21544.000,17152.000,40535.000,22234.000,22925.000,23534.000,25830.000,56693.000,77782.000,55822.000,74230.000,32488.000,35163.000,33257.000,31434.000,23461.000,37087.000,25877.000,27586.000,20874.000,24679.000,19190.000,28464.000,21494.000,28911.000,20272.000,180209.000,63836.000,72159.000,-70215.000,41499.000,84064.000,80654.000,41036.000,164041.000,-18396.000,35401.000,30458.000,90250.000,81502.000,83483.000,53371.000,62328.000,74079.000,81397.000,81257.000,113132.000,74002.000,122758.000
