codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,-18.1803,-13.2747,-10.2158,223.1557,17.1065,12.5956,2.5432,5.0728,5.4541,2.618,45.4118,54.4297
P_VPA,P/VPA,Valuation,x,0.7838,0.8534,0.9278,0.9258,0.8825,0.8466,0.7072,0.7135,0.693,0.4137,1.4062,1.6854
EV_EBITDA,EV/EBITDA,Valuation,x,-17.3848,-7.4399,-10.8028,41.0242,7.3579,3.1644,1.8249,2.6722,3.2839,0.6635,7.5809,9.3745
EV_EBIT,EV/EBIT,Valuation,x,-7.1035,-5.151,-7.2908,-49.7117,11.1344,4.9272,1.9587,2.9595,3.8002,0.7501,10.5827,13.0866
EV_RECEITA,EV/Receita,Valuation,x,0.8996,1.1947,1.1732,1.0782,0.9122,0.6662,0.4574,0.5006,0.5464,0.14,1.3105,1.6206
DY,Dividend Yield,Valuation,%,1.7121,,,,,3.2035,13.5972,18.6624,11.824,25.8433,4.567,3.8104
PAYOUT,Payout,Valuation,%,30.6639,,,,,40.348,34.5806,92.1633,65.2136,67.6566,60.4693,60.4693
ROE,ROE,Rentabilidade,%,4.3763,8.5619,8.6986,0.4146,5.2825,6.8763,30.8718,15.2289,13.0806,16.6279,11.0161,11.0161
ROA,ROA,Rentabilidade,%,3.8841,7.4691,7.4002,0.3424,4.2317,5.4516,22.889,11.2526,10.3336,13.1849,8.8514,8.8514
ROIC,ROIC,Rentabilidade,%,-6.61,-10.6023,-8.337,-1.2214,5.1235,10.8,22.6433,14.9463,10.9852,16.1788,9.5092,9.5092
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,-5.1745,-16.0578,-10.8604,2.6281,12.3972,21.0528,25.0632,18.7345,16.6396,21.0924,17.2869,17.2869
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,7.3855,15.2001,12.6588,0.5234,6.2864,7.017,21.1996,12.4245,12.9962,16.746,11.7929,11.7929
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,8.1779,1.5941,1.1105,-3.4996,-1.3163,-1.0336,-0.3263,-0.6029,-1.0238,-1.415,-1.4515,-1.4515
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,-0.2507,-0.1506,-0.0865,-0.0728,-0.1339,-0.2084,-0.1073,-0.1314,-0.1647,-0.2817,-0.226,-0.226
ICJ,ICJ,Endividamento,x,-45.4645,-54.2537,-8.0659,-2.0746,11.7917,26.2104,13.2796,11.3334,50.9579,88.0392,38.6625,38.6625
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,39.0164,21.2066,31.808,60.8361,39.3903,84.8053,91.9197,35.275,49.8964,61.6272,55.5704,55.5704
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,6.6002,4.7582,3.8564,3.2507,3.1742,3.5925,2.4277,2.9875,3.5987,3.2603,4.2921,4.2921
LIQ_SECA,Liquidez Seca,Liquidez,x,4.7774,3.1239,2.3546,2.0616,2.1718,2.4612,1.4408,1.5797,2.3008,2.2044,2.6157,2.6157
LIQ_GERAL,Liquidez Geral,Liquidez,x,4.3947,3.3423,3.0487,2.7066,2.7154,2.8391,2.1877,2.6193,2.9234,2.777,3.4628,3.4628
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.5259,0.5038,0.6057,0.6391,0.6523,0.7576,0.9261,0.8967,0.7815,0.7358,0.7466,0.7466
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,133.2616,163.8567,156.9401,152.1584,131.6673,155.752,157.9546,164.9081,169.6193,150.5537,166.6489,166.6489
PME,PME,Eficiência,dias,97.801,114.7861,110.5449,119.9616,112.6752,115.9788,130.7083,137.4294,116.3861,132.6353,140.8806,140.8806
NCG_RECEITA,NCG/Receita,Eficiência,%,33.3789,40.2073,37.7596,43.6196,36.3067,32.0164,29.7871,29.8892,32.3046,26.7286,34.2947,34.2947
