codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,5.8625,-1.8435,-1.298,4.1057,1.7194,1.3146,0.8087,1.4325,6.1318,7.3969,8.6882,12.3348
P_VPA,P/VPA,Valuation,x,0.0744,0.087,0.1021,0.077,0.1447,0.1718,0.2907,2.3019,2.2471,2.0331,12.2974,17.4589
EV_EBITDA,EV/EBITDA,Valuation,x,2.0861,-1.5531,-2.327,1.0434,0.2757,-1.2691,0.2734,2.2031,4.3757,4.3016,33.7721,47.9652
EV_EBIT,EV/EBIT,Valuation,x,16.2244,-0.7449,-0.7529,2.4063,0.5982,-2.1807,0.3111,2.3311,4.8824,4.8888,44.5314,63.2462
EV_RECEITA,EV/Receita,Valuation,x,0.0852,0.0762,0.0513,0.0877,0.0537,-0.2613,0.052,0.6653,0.9744,0.8796,5.9828,8.4972
DY,Dividend Yield,Valuation,%,4874.2944,328.0924,,,484.8174,804.9869,10590.5065,350.4737,103.8203,73.3723,10.0169,7.0556
PAYOUT,Payout,Valuation,%,28582.7622,604.8082,,,872.5703,1058.2569,9190.3578,1259.8491,690.9067,554.7797,656.2053,656.2053
ROE,ROE,Rentabilidade,%,1.2693,4.6081,7.5773,1.8864,8.272,13.7356,31.5813,72.2387,37.0561,27.1554,18.7897,18.7897
ROA,ROA,Rentabilidade,%,0.7883,2.8455,4.6292,1.1638,5.4437,8.3268,15.7215,33.3716,17.8659,12.9959,9.1447,9.1447
ROIC,ROIC,Rentabilidade,%,0.475,-6.9143,-6.184,3.0281,8.026,20.9529,34.5664,79.4829,35.0816,29.4311,18.4967,18.4967
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,4.0827,-4.9083,-2.2043,8.4015,19.492,20.5872,19.0159,30.2004,22.2683,20.4482,17.7154,17.7154
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,0.8835,4.6548,5.923,1.4343,6.4395,10.0783,12.6111,21.068,16.2164,12.3924,9.1446,9.1446
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,0.8172,0.1951,1.1609,0.3424,-0.3188,-1.9127,-0.3021,-0.3046,-0.4706,-0.2808,-0.0438,-0.0438
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.0479,-0.0097,-0.034,0.0376,-0.0776,-0.5106,-0.1526,-0.2796,-0.2182,-0.1246,-0.0159,-0.0159
ICJ,ICJ,Endividamento,x,0.1146,-2.3093,-2.0304,1.0143,3.6555,2.3344,9.4156,13.0812,6.0703,4.4804,2.537,2.537
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,46.8001,42.3296,62.2392,47.755,59.6188,56.1351,33.8673,48.2617,66.059,28.6885,42.9042,42.9042
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.6296,1.5158,1.341,1.5477,1.7138,1.3871,1.2612,1.5892,1.6152,1.9775,1.9368,1.9368
LIQ_SECA,Liquidez Seca,Liquidez,x,1.1347,1.2033,0.9967,1.0059,1.0361,1.0151,0.6077,1.0466,1.1972,1.4298,1.3831,1.3831
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.6225,1.5995,1.5444,1.6648,2.1061,1.6432,1.3986,1.4946,1.4619,1.3958,1.4163,1.4163
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.8922,0.6223,0.8075,0.8183,0.863,0.7075,1.204,1.4252,1.0278,1.0083,0.9993,0.9993
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,98.1572,65.176,50.3348,81.4392,95.2027,96.7732,135.452,112.7942,118.4795,124.9419,121.9168,121.9168
PME,PME,Eficiência,dias,64.6609,52.9515,53.0754,80.8528,98.5051,104.3982,129.7511,97.2778,86.0473,94.7487,90.3528,90.3528
NCG_RECEITA,NCG/Receita,Eficiência,%,15.4111,7.3074,5.6289,16.3557,12.4671,-17.631,1.4567,4.5713,9.8377,12.5607,17.9688,17.9688
