cd_conta,ds_conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,142781.000,142781.000,142781.000,142781.000,39414.000,40049.000,41882.000,42748.000,42298.000,47551.000,46543.000,38117.000,47689.000,48260.000,50226.000,46659.000,36722.000,33491.000,38870.000,42019.000,43723.000,43440.000,61630.000,49651.000,49259.000,46924.000,63726.000,46698.000,50682.000,46355.000,54494.000,57979.000,55799.000,47842.000,70446.000,142330.000,106747.000,106766.000,110115.000,115375.000,105919.000,103064.000,114748.000,123400.000,119511.000,120813.000,133540.000,155160.000,131774.000,113652.000,134030.000,153229.000,137552.000,138754.000,173596.000,153424.000,152955.000,150736.000,159462.000,158215.000,148450.000,159555.000,154256.000
3.02,Custo dos Bens e/ou Serviços Vendidos,-192156.000,-192156.000,-192156.000,-192156.000,-58571.000,-51552.000,-71133.000,-41823.000,-47707.000,-84802.000,-61704.000,2017.000,-33112.000,-65959.000,-66230.000,-23367.000,-71605.000,-38563.000,-53552.000,5842.000,-32898.000,-75476.000,-43010.000,-11559.000,-58024.000,-55757.000,-51232.000,-8669.000,-54841.000,-52244.000,-50833.000,-28350.000,-53904.000,-53190.000,-55896.000,-92260.000,-101836.000,-110012.000,-99147.000,-44529.000,-112944.000,-98271.000,-101522.000,72199.000,-112545.000,-106978.000,-108834.000,-55755.000,-110977.000,-91674.000,-114711.000,-169302.000,-111954.000,-109534.000,-106001.000,-115360.000,-112554.000,-100634.000,-108721.000,-94297.000,-88235.000,-98888.000,-22046.000
3.03,Resultado Bruto,-49375.000,-49375.000,-49375.000,-49375.000,-19157.000,-11503.000,-29251.000,925.000,-5409.000,-37251.000,-15161.000,40134.000,14577.000,-17699.000,-16004.000,23292.000,-34883.000,-5072.000,-14682.000,47861.000,10825.000,-32036.000,18620.000,38092.000,-8765.000,-8833.000,12494.000,38029.000,-4159.000,-5889.000,3661.000,29629.000,1895.000,-5348.000,14550.000,50070.000,4911.000,-3246.000,10968.000,70846.000,-7025.000,4793.000,13226.000,195599.000,6966.000,13835.000,24706.000,99405.000,20797.000,21978.000,19319.000,-16073.000,25598.000,29220.000,67595.000,38064.000,40401.000,50102.000,50741.000,63918.000,60215.000,60667.000,132210.000
3.04,Despesas/Receitas Operacionais,-35461.000,-35461.000,-35461.000,-35461.000,17826.000,9376.000,2.000,-99222.000,24486.000,17.000,2.000,-138062.000,28.000,1.000,3559.000,-3928.000,1249.000,142.000,0.000,-82300.000,0.000,0.000,0.000,-56436.000,0.000,0.000,0.000,-33315.000,3.000,2880.000,-265.000,84656.000,353.000,-103.000,-20377.000,-39743.000,529.000,-1064.000,50.000,-48134.000,48.000,20.000,64.000,-63611.000,10871.000,-4522.000,-754.000,-94376.000,-25009.000,-19713.000,-10328.000,-21197.000,-24560.000,-18939.000,-28069.000,-11606.000,-25843.000,-28418.000,-26895.000,-133852.000,-33989.000,-30672.000,159234.000
3.04.02,Despesas Gerais e Administrativas,-35951.000,-35951.000,-35951.000,-35951.000,0.000,0.000,0.000,-38157.000,0.000,0.000,0.000,-41059.000,0.000,0.000,0.000,-45847.000,0.000,0.000,0.000,-42399.000,0.000,0.000,0.000,-44981.000,0.000,0.000,0.000,-36210.000,0.000,0.000,0.000,-40887.000,0.000,0.000,0.000,-39522.000,0.000,0.000,0.000,-47693.000,0.000,0.000,0.000,-61371.000,0.000,0.000,0.000,-93290.000,-24409.000,-19471.000,-20199.000,-34142.000,-25311.000,-18388.000,-25559.000,-43177.000,-28108.000,-28203.000,-27023.000,-56877.000,-33923.000,-32773.000,-71067.000
3.04.05,Outras Despesas Operacionais,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-60.000,0.000,0.000,0.000,-38510.000,0.000,0.000,0.000,-11455.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-103.000,0.000,-20245.000,0.000,-1064.000,0.000,138.000,0.000,0.000,0.000,-2108.000,0.000,-4522.000,-754.000,5276.000,-600.000,-242.000,0.000,842.000,751.000,-551.000,-2510.000,2310.000,2265.000,-207.000,0.000,-76855.000,-66.000,0.000,0.000
3.04.06,Resultado de Equivalência Patrimonial,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-8.000,0.000,8.000,0.000,0.000,0.000
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,-84836.000,-84836.000,-84836.000,-84836.000,-1331.000,-2127.000,-29249.000,-98297.000,19077.000,-37234.000,-15159.000,-97928.000,14605.000,-17698.000,-12445.000,19364.000,-33634.000,-4930.000,-14682.000,-34439.000,10825.000,-32036.000,18620.000,-18344.000,-8765.000,-8833.000,12494.000,4714.000,-4156.000,-3009.000,3396.000,114285.000,2248.000,-5451.000,-5827.000,10327.000,5440.000,-4310.000,11018.000,22712.000,-6977.000,4813.000,13290.000,131988.000,17837.000,9313.000,23952.000,5029.000,-4212.000,2265.000,8991.000,-37270.000,1038.000,10281.000,39526.000,26458.000,14558.000,21684.000,23846.000,-69934.000,26226.000,29995.000,291444.000
3.06,Resultado Financeiro,116696.000,116696.000,116696.000,116696.000,13411.000,25326.000,5654.000,66302.000,4286.000,33385.000,18556.000,-37543.000,1620.000,30665.000,17513.000,9919.000,24933.000,12203.000,8637.000,25003.000,18907.000,20458.000,19325.000,28339.000,24681.000,24789.000,14550.000,13856.000,14784.000,-1458.000,9928.000,22424.000,19270.000,27489.000,25478.000,9980.000,24042.000,24670.000,12874.000,27352.000,20166.000,21888.000,48251.000,37627.000,47431.000,40175.000,20367.000,26026.000,40876.000,28618.000,15674.000,23244.000,24368.000,12912.000,19542.000,25210.000,16164.000,22092.000,14048.000,10650.000,21914.000,13968.000,19930.000
3.06.01,Receitas Financeiras,118975.000,118975.000,118975.000,118975.000,14121.000,25870.000,9240.000,63527.000,9824.000,29271.000,18942.000,-17822.000,10459.000,27508.000,22487.000,922.000,33371.000,14014.000,2640.000,22706.000,22068.000,22865.000,21634.000,30712.000,27209.000,27244.000,17521.000,15684.000,17126.000,8296.000,12111.000,17073.000,21319.000,33207.000,27562.000,11988.000,26069.000,26522.000,14978.000,28979.000,21663.000,23259.000,49613.000,38859.000,48431.000,40362.000,20624.000,27092.000,41245.000,28817.000,15773.000,23343.000,25179.000,16866.000,20596.000,21591.000,16281.000,22181.000,14104.000,10869.000,22322.000,14277.000,20958.000
3.06.02,Despesas Financeiras,-2279.000,-2279.000,-2279.000,-2279.000,-710.000,-544.000,-3586.000,2775.000,-5538.000,4114.000,-386.000,-19721.000,-8839.000,3157.000,-4974.000,8997.000,-8438.000,-1811.000,5997.000,2297.000,-3161.000,-2407.000,-2309.000,-2373.000,-2528.000,-2455.000,-2971.000,-1828.000,-2342.000,-9754.000,-2183.000,5351.000,-2049.000,-5718.000,-2084.000,-2008.000,-2027.000,-1852.000,-2104.000,-1627.000,-1497.000,-1371.000,-1362.000,-1232.000,-1000.000,-187.000,-257.000,-1066.000,-369.000,-199.000,-99.000,-99.000,-811.000,-3954.000,-1054.000,3619.000,-117.000,-89.000,-56.000,-219.000,-408.000,-309.000,-1028.000
