codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,13.3057,14.4699,6.6771,7.8366,3.0747,1.5111,2.7298,6.2062,3.1559,23.8095,9.8508,2.8009
P_VPA,P/VPA,Valuation,x,,,,,0.5698,0.8269,1.0988,0.7438,0.8642,2.183,3574.4679,1016.3404
EV_EBITDA,EV/EBITDA,Valuation,x,,,,,5.5253,0.9905,8.8997,-13.2128,6.6542,-229.3195,19953.0016,5672.0271
EV_EBIT,EV/EBIT,Valuation,x,,,,,6.4384,0.9905,8.8997,-13.2128,6.6542,-229.3195,19953.0016,5672.0271
EV_RECEITA,EV/Receita,Valuation,x,,,,,0.5113,0.317,0.9443,0.7497,0.8526,3.6337,8931.1546,2538.8537
DY,Dividend Yield,Valuation,%,,,,,8149.3121,17151.7407,70323.6075,7434.8208,24650.0385,4452.4284,,
PAYOUT,Payout,Valuation,%,,13077.305,26470.0702,104872.1092,49631.8384,51338.9195,380245.5611,91396.7019,154091.0399,210424.9925,,
ROE,ROE,Rentabilidade,%,7.8598,7.4115,15.4453,12.0229,9.9658,23.2318,20.5896,7.3059,13.6017,4.8147,23.4393,23.4393
ROA,ROA,Rentabilidade,%,5.4441,4.9442,10.0512,7.8585,6.5261,12.3599,8.9664,3.7543,7.3801,2.6218,13.7757,13.7757
ROIC,ROIC,Rentabilidade,%,-1.711,-0.035,9.4773,0.1195,3.537,35.4881,8.6829,-2.9019,7.7045,-0.7589,17.3724,17.3724
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,-9.6108,2.1655,55.0752,2.1067,9.253,32.0072,10.6103,-5.6743,12.8128,-1.5846,44.761,44.761
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,30.1294,26.6109,56.8689,32.0833,21.1015,44.3908,28.3386,12.7683,24.9417,8.807,51.0126,51.0126
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,-2.4568,2.5583,-0.4354,-22.9058,-8.3636,-3.1608,-5.5419,14.4492,-5.5144,33.3553,-1.7835,-1.7835
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.0616,0.0158,-0.0613,-0.1757,-0.3431,-0.6296,-0.4217,-0.3885,-0.3916,-0.2772,-0.3195,-0.3195
ICJ,ICJ,Endividamento,x,-2.0424,-0.0399,5.63,0.1094,4.5808,26.2018,22.3629,-39.4595,8.1906,-20.4699,141.4109,141.4109
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,6.7514,7.2728,8.5051,8.4572,7.1163,100.0,,,,,,
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,2.6155,2.3544,2.84,3.047,4.8231,1.711,4.0581,8.3414,6.0147,5.0411,7.6908,7.6908
LIQ_SECA,Liquidez Seca,Liquidez,x,2.5857,2.3336,2.8214,3.0329,4.8102,1.7067,4.0438,8.3242,6.0027,5.0257,7.6749,7.6749
LIQ_GERAL,Liquidez Geral,Liquidez,x,2.7213,2.3662,2.5078,2.3667,2.491,1.4851,1.558,1.871,1.7086,1.7625,2.1721,2.1721
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.1807,0.1835,0.1683,0.2364,0.2926,0.2613,0.324,0.2676,0.289,0.2977,0.2538,0.2538
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,40.0541,54.8271,28.5759,55.7968,40.3807,40.6309,29.4712,33.4544,35.8454,34.4731,28.9084,28.9084
PME,PME,Eficiência,dias,4.6374,4.073,3.4576,2.722,1.6293,2.7912,1.7311,1.3626,1.4844,1.7766,2.1519,2.1519
NCG_RECEITA,NCG/Receita,Eficiência,%,35.214,26.2658,23.1493,17.4172,15.6865,-32.227,15.8713,65.1325,55.7984,33.9663,43.03,43.03
