codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,1957709.76,2760132.88,2760477.02,2760477.02,2760044.81,2760044.81,235440.0,464161.51,1462906.33,2827729.07,2873640.53,1601684.18,404855.67,1712240.96,1448873.76,3092646.77,2800910.77
P_L,P/L,Valuation,x,15.8168,-4.1838,-22.6709,-32.6217,-19.3842,92.9402,4.9809,4.436,7.2656,10.6944,14.3883,-8.1474,-0.7285,-11.712,14.3864,7.5644,6.8509
P_VPA,P/VPA,Valuation,x,1.1447,1.3249,1.4679,2.395,2.5501,2.4494,0.2189,0.3989,1.2153,2.092,1.8929,1.3208,0.5642,1.9808,1.515,2.4909,2.2559
EV_EBITDA,EV/EBITDA,Valuation,x,14.5426,-4.5125,-24.3291,-47.0995,-28.3028,60.5778,1.4166,1.6679,4.7223,8.151,9.2475,-42.1452,-4.7304,11.2256,4.9835,5.9965,5.4821
EV_EBIT,EV/EBIT,Valuation,x,14.5426,-4.5125,-24.3291,-38.2015,-24.3205,91.1184,1.6646,1.916,5.2418,9.0383,10.2978,-21.3811,-3.839,23.8396,6.1418,7.7595,7.0939
EV_RECEITA,EV/Receita,Valuation,x,1.7686,6.4356,2.577,3.3721,4.7428,3.26,0.1396,0.1742,0.6839,1.3475,1.1941,0.7612,0.5025,0.6297,0.5519,0.885,0.8091
DY,Dividend Yield,Valuation,%,28.2823,28.2823,28.2823,28.2823,28.2823,28.2823,28.2823,14.3552,8.7954,4.5502,4.4775,8.0333,31.7812,8.8649,10.4324,4.8875,5.3965
PAYOUT,Payout,Valuation,%,447.336,-118.3265,-641.1856,-922.616,-548.2313,2628.5639,140.8701,63.679,63.9038,48.6617,64.4241,-65.4502,-23.1536,-103.8261,150.0851,36.971,36.971
ROE,ROE,Rentabilidade,%,7.2374,-34.782,-6.1436,-5.5797,-12.7419,2.6885,4.2924,9.3452,17.0091,20.6938,13.9186,-14.3982,-57.5797,-18.4817,11.0623,37.1991,37.1991
ROA,ROA,Rentabilidade,%,3.7866,-19.5265,-3.5846,-2.9449,-6.2354,1.4735,2.5091,5.2353,8.4666,8.67,5.1773,-4.5306,-12.969,-3.3711,2.0358,7.3596,7.3596
ROIC,ROIC,Rentabilidade,%,5.092,-19.1396,-3.8938,-4.1461,-7.1499,1.7613,5.9023,8.7057,16.2543,16.6609,12.7515,-3.8644,-13.6664,4.4564,14.7553,18.6659,18.6659
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,12.1616,-142.617,-10.5924,-7.1595,-16.7572,5.3814,9.8539,10.4467,14.4826,16.5315,12.9123,-1.8062,-10.6235,5.6098,11.0743,14.7585,14.7585
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,9.6156,-147.9264,-10.8169,-10.3517,-24.974,3.4898,4.4902,7.7057,11.9759,13.559,8.7506,-7.7399,-23.0339,-4.1129,3.0663,10.6395,10.6395
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,2.0369,-0.173,-1.1777,0.0672,0.5864,0.3069,-0.8531,-1.6041,-1.2858,-0.6204,-0.5033,-7.2327,-3.1508,2.6387,1.0,0.5432,0.5432
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.1865,0.0528,0.0747,-0.0034,-0.0518,0.0125,-0.0823,-0.1955,-0.2601,-0.148,-0.0977,0.2736,1.1253,0.6087,0.3803,0.2481,0.2481
ICJ,ICJ,Endividamento,x,3.8982,-48.3832,-3.5401,-1.7452,-1.3308,0.7416,1.8663,4.2577,6.381,5.5442,4.7566,-0.9251,-1.2643,0.3611,1.2504,2.135,2.135
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,11.2121,90.7421,34.7307,51.5866,47.6169,84.8774,30.6184,11.4867,1.8596,1.6216,51.8241,24.6896,40.3129,36.1768,52.1186,41.5094,41.5094
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,3.6895,2.283,4.0536,2.2475,2.3508,2.7222,3.4434,3.4816,3.9416,4.329,2.2681,2.1986,1.3567,1.6387,1.6395,1.8921,1.8921
LIQ_SECA,Liquidez Seca,Liquidez,x,2.9451,1.4497,2.9105,1.6707,1.5302,1.747,1.8493,2.2071,2.6833,2.6785,1.6288,1.4346,0.9304,0.9619,1.0742,1.2678,1.2678
LIQ_GERAL,Liquidez Geral,Liquidez,x,2.0796,2.4546,2.1614,1.6897,1.8299,2.1817,2.1186,2.0653,1.7757,1.5676,1.4903,1.293,1.1331,1.1629,1.151,1.1856,1.1856
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.3938,0.1278,0.3406,0.3348,0.2683,0.4465,0.5653,0.636,0.6414,0.5606,0.5387,0.5719,0.5844,0.782,0.614,0.6207,0.6207
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,569.2782,1340.9123,582.06,458.7511,626.222,468.8428,348.0745,273.6077,248.518,328.5114,258.1636,234.8482,165.4253,169.2219,221.0723,214.6216,214.6216
PME,PME,Eficiência,dias,189.2949,498.4468,299.9492,231.0709,446.68,291.5768,278.0402,209.3609,187.5788,264.2135,178.1023,168.6446,106.3,133.7724,165.9473,163.8133,163.8133
NCG_RECEITA,NCG/Receita,Eficiência,%,111.1659,356.1879,152.6884,89.4246,109.0294,99.0271,64.7546,39.7872,29.0739,44.6674,36.6611,32.0888,18.7075,20.2013,31.3805,35.2506,35.2506
