codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,330470.65,468667.47,775103.9,3897461.36,4589580.38,6027373.21,4671935.21,6302381.22,6096868.79,8049236.88,12199766.36,11916873.22,10290237.71,13264151.76,16142589.39,12952969.32,12952969.32
P_L,P/L,Valuation,x,0.4476,1.9245,0.6888,1.9842,11.1591,-9.0009,3.4307,18.1639,68.1992,18.3164,-7.6041,6.1284,2.9577,6.9791,13.7842,11.7626,11.7626
P_VPA,P/VPA,Valuation,x,0.0979,0.1444,0.2184,1.1227,1.0387,1.8482,1.0799,1.376,1.4739,1.9555,4.4202,2.6717,1.4132,1.5345,2.9692,1.4026,1.4026
EV_EBITDA,EV/EBITDA,Valuation,x,2.3523,3.1023,2.1641,5.8103,4.9717,10.2137,7.2265,6.9056,4.6219,6.1306,7.3025,5.0431,3.3868,5.6315,7.3021,4.4748,4.4748
EV_EBIT,EV/EBIT,Valuation,x,2.9928,4.0212,2.4649,7.0419,5.7843,12.3595,11.9276,11.3271,6.199,8.8679,9.9485,5.9622,4.6825,7.9757,10.7431,8.054,8.054
EV_RECEITA,EV/Receita,Valuation,x,0.671,0.8237,0.9734,1.7137,2.009,3.2418,2.3518,2.0995,1.8465,2.1811,2.6766,1.9921,1.5639,1.8803,2.4595,1.8775,1.8775
DY,Dividend Yield,Valuation,%,70.4545,58.8462,47.3953,52.2891,68.271,27.6459,42.2284,42.1413,81.4607,51.2638,0.8841,15.2047,72.6048,55.5953,46.2675,45.6517,45.6517
PAYOUT,Payout,Valuation,%,31.5348,113.2494,32.6463,103.7514,761.8431,-248.8372,144.8751,765.4492,5555.5556,938.9712,-6.7225,93.1806,214.7468,388.0065,637.7587,536.9834,536.9834
ROE,ROE,Rentabilidade,%,11.294,3.6137,14.4898,5.3654,11.7313,20.1955,39.8621,7.425,2.7139,10.965,43.9001,59.365,50.271,22.5083,18.301,15.4219,15.4219
ROA,ROA,Rentabilidade,%,4.7479,1.4616,5.6034,1.9995,4.0469,5.2831,8.9308,1.7779,0.6208,2.2215,6.8297,8.8043,10.4601,5.5283,3.5653,3.3882,3.3882
ROIC,ROIC,Rentabilidade,%,5.4149,5.1272,9.4726,5.9784,6.2172,4.2124,3.609,3.8246,7.5799,5.4514,6.9059,9.9782,11.291,6.222,6.1403,6.3375,6.3375
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,28.5268,26.5525,44.9779,29.4932,40.408,31.7401,32.545,30.4035,39.9507,35.577,36.6528,39.5015,46.1759,33.3892,33.6815,41.9581,41.9581
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,15.8914,4.6982,18.0601,6.3074,14.9233,22.0339,35.0024,6.3555,1.8651,6.9571,19.9978,20.6589,23.4062,15.798,10.4195,9.8673,9.8673
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,2.0361,2.6485,1.7502,2.9371,2.6509,6.8749,5.2019,4.43,3.0983,3.928,4.5169,3.2127,2.2743,3.4275,4.8625,2.9906,2.9906
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.4128,0.5516,0.6046,0.7388,0.7427,2.3188,1.6907,1.559,1.8978,2.2079,4.5116,2.9516,1.8186,1.502,3.7251,1.779,1.779
ICJ,ICJ,Endividamento,x,1.6488,0.9411,1.9157,1.1027,1.3342,0.3379,1.2137,1.0023,0.8054,0.8412,0.4022,3.4169,6.6813,4.1401,1.1218,1.7573,1.7573
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,17.3379,17.1878,18.5708,16.1551,15.9754,11.3536,15.3673,12.6341,10.1589,5.2918,2.7375,6.3374,7.0913,4.9802,4.5664,5.1523,5.1523
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,2.4408,2.1129,2.5077,2.7121,3.1362,2.7435,2.4037,3.1499,2.9291,4.4045,2.9615,2.4937,1.9351,2.8023,1.9291,2.118,2.118
LIQ_SECA,Liquidez Seca,Liquidez,x,2.1687,1.851,2.2397,2.4334,2.9124,2.5218,2.1921,2.9008,2.6038,3.9754,2.5829,2.1341,1.5572,2.3487,1.4802,1.6677,1.6677
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.0185,0.925,0.9505,0.8958,0.8725,0.6569,0.7042,0.7577,0.7408,0.7347,0.5592,0.6014,0.5896,0.6601,0.5531,0.6576,0.6576
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.2988,0.3111,0.3103,0.317,0.2712,0.2398,0.2551,0.2798,0.3329,0.3193,0.3415,0.4262,0.4469,0.3499,0.3422,0.3434,0.3434
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,103.975,96.8657,116.8431,107.1119,96.8512,87.7218,94.3437,87.6365,83.8115,78.0466,22.1933,28.5795,23.632,40.7076,33.289,14.4872,14.4872
PME,PME,Eficiência,dias,72.2563,68.0295,91.0496,60.7922,71.9836,66.0797,60.5114,57.7906,67.3976,66.6962,67.532,68.1156,76.0776,82.2741,86.2543,95.8889,95.8889
NCG_RECEITA,NCG/Receita,Eficiência,%,14.9872,12.8318,24.6917,25.9217,28.4509,34.2623,30.8915,26.9253,20.7846,20.5713,10.9481,10.6676,7.4524,7.9668,4.7764,4.2097,4.2097
