codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,0.1364,0.2101,0.1421,0.2743,0.2057,0.2022,0.4874,1.9415,8.0981,8.4321,10.5652,14.025
P_VPA,P/VPA,Valuation,x,0.0074,0.0142,0.0124,0.0148,0.0247,0.0595,0.2756,0.1912,0.3821,0.3565,0.0793,0.1053
EV_EBITDA,EV/EBITDA,Valuation,x,1.3047,2.3915,1.7579,1.5615,0.9312,0.0913,-0.2252,-1.7756,-0.8906,-1.0849,-1.6198,-1.4843
EV_EBIT,EV/EBIT,Valuation,x,1.3047,2.3915,1.7579,1.5615,0.9312,0.0913,-0.2252,-1.7756,-0.8906,-1.0849,-1.6198,-1.4843
EV_RECEITA,EV/Receita,Valuation,x,0.1385,0.1546,0.1563,0.1425,0.0875,0.0082,-1.2333,-1.5671,-0.5615,-0.6845,-0.8073,-0.7398
DY,Dividend Yield,Valuation,%,,,,168.5314,123.9501,63.4402,461.1864,21.4217,7.7575,4.7256,52.1813,39.3087
PAYOUT,Payout,Valuation,%,,,,17.0559,12.8548,7.3059,103.9223,19.4717,16.0064,9.8224,21.2089,21.2089
ROE,ROE,Rentabilidade,%,10.7842,16.0371,21.0881,14.2239,18.8799,61.893,132.1467,22.5849,18.832,17.4549,18.9294,18.9294
ROA,ROA,Rentabilidade,%,2.6465,4.1126,5.2174,3.1363,3.9482,12.5326,48.4055,17.4879,16.4773,15.5509,16.737,16.737
ROIC,ROIC,Rentabilidade,%,14.7717,7.7673,12.7808,13.5656,20.2068,10.0879,361.1446,38.5046,25.0329,24.06,20.7251,20.7251
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,10.6122,6.4634,8.8933,9.125,9.394,8.9987,547.7327,88.257,63.0531,63.1006,49.8391,49.8391
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,3.647,6.3225,6.5148,4.4672,5.3483,31.8878,377.2813,80.0867,66.6598,64.3684,50.7476,50.7476
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,1.2813,2.3037,1.7152,1.512,0.8721,-0.3168,-0.3804,-2.6004,-3.072,-3.2052,-2.0337,-2.0337
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.4021,0.372,0.4973,0.4509,0.3643,-0.0462,-0.6755,-0.6027,-0.5381,-0.5388,-0.3897,-0.3897
ICJ,ICJ,Endividamento,x,2.3552,3.7198,,2.0907,2.1188,,,,,,,
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,17.6172,24.1932,37.4127,62.162,28.692,13.7853,,,,,,
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.1314,0.9327,1.0431,0.9552,1.0753,1.1664,2.1722,4.6204,6.9657,7.2819,7.1204,7.1204
LIQ_SECA,Liquidez Seca,Liquidez,x,1.1262,0.926,1.0383,0.9508,1.0699,1.1661,2.1646,4.6045,6.9103,7.0197,6.9989,6.9989
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.7075,0.6214,0.6985,0.714,0.6495,1.1385,2.1445,4.0398,5.5702,5.2578,4.4348,4.4348
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.7257,0.6698,0.748,0.6923,0.7462,0.3807,0.2266,0.2243,0.249,0.236,0.3347,0.3347
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,23.9613,47.399,9.1706,8.4142,29.8887,-34.7243,-3.4651,-15.8458,15.0488,22.1868,7.4335,7.4335
PME,PME,Eficiência,dias,1.3096,1.7188,1.2752,1.3744,1.3591,2.6318,6.7886,6.8297,13.235,69.1916,17.7637,17.7637
NCG_RECEITA,NCG/Receita,Eficiência,%,7.192,-3.5962,6.1672,2.6121,-0.5452,23.9714,-57.5016,-30.6166,-2.8216,4.517,33.7621,33.7621
