codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,2049338.4,1791367.57,3492841.55,3454992.77,1012938.19,104562.74,568900.07,598749.77,890814.38,2178642.89,1282457.21,1341702.02,2477867.09,3022209.66,1958088.93,2859005.17,3383929.26
P_L,P/L,Valuation,x,,21.5481,73.2868,351.7734,-36.1549,-1.5878,-5.4864,-4.2305,-6.4351,-48.4358,-270.1616,13.1145,11.4476,10.863,6.866,9.5812,11.3404
P_VPA,P/VPA,Valuation,x,,,,,,,,,1.1873,1.9674,1.1681,1.2276,1.9993,2.0677,1.2865,1.7,2.0121
EV_EBITDA,EV/EBITDA,Valuation,x,,9.5379,31.0328,51.017,44.2494,-4.766,-8.5203,-5.3651,24.3727,18.4772,7.1247,4.5562,5.4179,5.0218,4.1265,4.0255,4.5233
EV_EBIT,EV/EBIT,Valuation,x,,11.5884,31.0328,51.017,44.2494,-4.766,-8.5203,-5.3651,-7.6359,-51.2688,86.2674,9.0531,8.2361,7.3815,6.0228,7.059,7.932
EV_RECEITA,EV/Receita,Valuation,x,,2.7695,5.812,6.2581,2.0131,0.2302,1.4033,1.6795,3.1174,5.0151,2.3059,1.7999,2.4301,2.5139,1.9425,2.3878,2.6831
DY,Dividend Yield,Valuation,%,2.8414,3.2677,1.6885,1.7122,5.8661,21.0913,14.3212,13.6073,13.1076,5.3643,9.1161,8.5139,4.6124,3.7816,5.7856,3.9625,3.3478
PAYOUT,Payout,Valuation,%,,70.412,123.7469,602.3088,-212.0879,-33.4882,-78.5717,-57.5656,-84.3491,-259.822,-2462.8124,111.6554,52.801,41.0799,39.7239,37.9655,37.9655
ROE,ROE,Rentabilidade,%,,,,,,,,,-18.4497,-4.8426,-0.4305,9.3394,18.561,20.6007,19.1171,18.9609,18.9609
ROA,ROA,Rentabilidade,%,,,,,,,,,-13.6431,-3.7632,-0.333,6.9945,10.7198,10.4417,8.534,7.3974,7.3974
ROIC,ROIC,Rentabilidade,%,,,,,,,,,-10.1448,-2.5049,0.9087,8.9697,15.0252,16.2738,12.7795,12.9381,12.9381
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,,29.037,18.7285,12.2668,4.5493,-4.8293,-16.4703,-31.3044,12.7904,27.1419,32.3641,39.5049,44.8537,50.0597,47.0723,59.317,59.317
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,,12.8528,7.9304,1.779,-5.5679,-14.4962,-25.5782,-39.7,-45.4553,-10.2352,-0.9375,13.8605,19.8199,20.1931,18.1025,16.7859,16.7859
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.5031,0.2121,-0.7012,-0.045,0.3594,0.6399,1.4861,1.3141,1.3141
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,,,,,,,,,0.078,0.0228,-0.1047,-0.012,0.1421,0.302,0.7241,0.8239,0.8239
ICJ,ICJ,Endividamento,x,,3.1655,2.4091,1.523,0.5423,-0.549,-1.7708,-3.1479,-4.1875,-1.5368,0.5394,4.5158,4.1099,2.6407,1.8936,1.7604,1.7604
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,,,,,,,,,69.3926,65.9941,29.3381,33.7914,11.0571,18.2049,18.2487,12.9543,12.9543
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,,,,,,,,,1.2586,1.7563,3.8367,2.6092,2.8351,2.6221,2.3418,2.7808,2.7808
LIQ_SECA,Liquidez Seca,Liquidez,x,,,,,,,,,1.1663,1.5477,3.5534,2.205,2.6547,2.436,2.1689,2.5996,2.5996
LIQ_GERAL,Liquidez Geral,Liquidez,x,,,,,,,,,1.7355,2.3386,2.3171,2.2388,1.1054,1.0171,0.7341,0.6787,0.6787
GIRO_ATIVO,Giro do Ativo,Eficiência,x,,,,,,,,,0.3001,0.3194,0.3432,0.5091,0.4219,0.5028,0.3995,0.3969,0.3969
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.3196,108.0017,83.5976,108.9158,-54.6153,59.8796,62.4474,47.3115,47.3115
PME,PME,Eficiência,dias,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2552,46.3067,47.756,79.5861,68.1773,52.9534,68.1789,60.933,60.933
NCG_RECEITA,NCG/Receita,Eficiência,%,,,,,,,,,15.1412,24.1186,20.9539,20.1072,6.9978,18.3864,27.3556,26.8198,26.8198
