codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,3.806,6.2489,9.3002,8.2299,27.3415,10.0306,12.1597,10.7922,11.321,14.4714,17.4114,18.5878
P_VPA,P/VPA,Valuation,x,0.7413,0.8471,1.1031,0.9423,1.3121,1.9391,2.3548,1.33,2.3213,2.3902,0.9355,0.9987
EV_EBITDA,EV/EBITDA,Valuation,x,3.9724,3.0781,5.6821,5.0064,6.1678,7.3362,6.6063,5.1376,6.4423,8.7547,3.5398,3.6785
EV_EBIT,EV/EBIT,Valuation,x,6.0152,4.5508,9.2697,6.5825,11.2641,9.6381,11.6869,6.6816,7.6452,10.8514,5.2377,5.4429
EV_RECEITA,EV/Receita,Valuation,x,0.5559,0.4684,0.7261,0.8063,0.88,1.3844,1.2455,0.7276,1.2241,1.4206,0.7519,0.7813
DY,Dividend Yield,Valuation,%,,,,,,,,,,,,
PAYOUT,Payout,Valuation,%,,,,,,,,,,,,
ROE,ROE,Rentabilidade,%,12.1089,10.6901,8.2465,11.0042,4.0856,20.9955,20.4411,14.0986,21.3615,18.2222,16.0838,16.0838
ROA,ROA,Rentabilidade,%,5.4031,5.9337,5.0149,6.1422,2.0847,8.0755,7.055,5.9382,10.126,8.5338,6.4006,6.4006
ROIC,ROIC,Rentabilidade,%,8.9177,11.067,8.2166,9.5327,7.3464,11.1833,10.5733,13.4166,21.2036,13.6854,12.1161,12.1161
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,13.9942,15.216,12.7794,16.1045,14.2674,18.8701,18.853,14.1628,19.0004,16.2266,21.2401,21.2401
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,5.9955,7.9342,7.7038,7.7607,2.4024,10.8958,8.1568,6.6487,11.4716,9.4484,6.9505,6.9505
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,1.3495,-2.218,-2.4334,0.7682,0.9191,1.4637,1.2567,-0.3235,-0.2676,0.3921,1.4874,1.4874
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.3814,-0.3548,-0.3308,0.1708,0.2298,0.4833,0.5532,-0.0788,-0.0926,0.1121,0.6779,0.6779
ICJ,ICJ,Endividamento,x,0.5336,0.8356,0.8383,0.6407,0.5346,0.8637,0.964,0.7196,1.2495,0.7816,1.0806,1.0806
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,39.4816,45.793,61.3096,42.3426,30.0207,24.0087,20.0604,18.0132,34.7118,34.9549,14.7948,14.7948
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.921,3.3074,2.0673,2.096,2.1366,1.768,1.9527,2.6555,2.1311,2.0531,2.2681,2.2681
LIQ_SECA,Liquidez Seca,Liquidez,x,1.219,2.5924,1.4548,1.109,1.1615,1.1643,0.9531,1.6606,1.4274,1.3496,1.2033,1.2033
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.0364,1.9699,1.603,1.2322,0.9627,0.8508,0.8764,1.2238,1.2052,1.2513,0.8115,0.8115
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.9012,0.6759,0.614,0.7472,0.8429,0.5784,0.8377,0.8121,0.8662,0.8144,0.7564,0.7564
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,121.5589,105.0445,143.2195,156.3745,122.4369,135.8675,135.4346,114.0565,103.3998,102.9118,147.389,147.389
PME,PME,Eficiência,dias,108.8414,106.7467,149.8148,158.3004,118.1066,149.3661,161.997,143.2965,125.3513,144.0881,165.2362,165.2362
NCG_RECEITA,NCG/Receita,Eficiência,%,20.5355,17.5303,12.2776,29.4251,21.4459,23.1977,23.9523,17.3725,15.158,27.9495,24.5928,24.5928
