codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,-0.1266,-1.1457,-9.7619,3.7317,8.9512,5.2593,1.2201,2.0682,3.0887,4.8867,6.6226,8.7453
P_VPA,P/VPA,Valuation,x,0.0183,0.0726,0.0864,0.119,0.1466,0.142,0.1423,0.1592,0.1596,0.125,0.0529,0.0698
EV_EBITDA,EV/EBITDA,Valuation,x,-29.4781,18.9953,2.9911,1.9944,2.6187,1.696,0.4866,0.6708,0.9782,0.9379,0.9441,1.0194
EV_EBIT,EV/EBIT,Valuation,x,-6.4364,-10.2923,14.5239,3.7847,4.3297,2.5132,0.6049,0.7795,1.2645,1.679,2.1125,2.2809
EV_RECEITA,EV/Receita,Valuation,x,0.4927,0.4496,0.4295,0.3298,0.3467,0.2975,0.162,0.1673,0.191,0.1872,0.1671,0.1804
DY,Dividend Yield,Valuation,%,16.3075,,0.8189,5.4663,3.1027,3.2076,30.844,13.7079,16.5896,5.0991,9.6866,7.3355
PAYOUT,Payout,Valuation,%,1.8053,,4.0798,7.367,10.3453,6.2328,12.3109,9.0009,17.3014,8.0558,9.2539,9.2539
ROE,ROE,Rentabilidade,%,16.5034,11.7609,1.7329,9.1992,4.5503,7.965,40.7991,25.2162,15.6616,8.5517,5.4853,5.4853
ROA,ROA,Rentabilidade,%,7.1619,5.0653,0.7699,4.4066,2.271,4.0123,22.3194,15.3463,10.1133,5.6856,3.5798,3.5798
ROIC,ROIC,Rentabilidade,%,-4.2849,-2.8133,1.9378,7.0654,5.6657,8.3432,27.6401,21.8015,12.5314,7.7662,5.7261,5.7261
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,-1.6716,2.3669,14.3593,16.538,13.2404,17.5408,33.2967,24.9427,19.5266,19.9631,17.6953,17.6953
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,11.5393,8.4067,1.096,4.8542,3.0187,5.4402,19.8533,13.9085,11.0062,6.8786,4.3504,4.3504
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,-28.7138,17.0919,2.6108,1.5988,1.8585,1.0933,0.2486,0.3046,0.3903,0.3935,0.7092,0.7092
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.6864,0.6522,0.5929,0.481,0.3583,0.2576,0.1487,0.1324,0.106,0.0904,0.1597,0.1597
ICJ,ICJ,Endividamento,x,-0.9112,-0.7032,0.5982,1.848,1.8174,2.7396,11.59,6.9569,4.5902,2.7156,2.3688,2.3688
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,10.0744,21.003,11.7098,15.9029,9.7336,8.1729,12.5821,24.7565,16.5021,5.3902,17.7818,17.7818
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,2.6795,1.9803,2.3332,1.9182,2.4606,2.1604,2.3808,2.3877,2.6132,3.0079,2.7065,2.7065
LIQ_SECA,Liquidez Seca,Liquidez,x,1.6242,1.2803,1.4659,0.9169,1.4295,1.3693,1.1799,1.0673,1.2661,1.4945,1.4713,1.4713
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.7317,0.7584,0.8798,0.9426,0.9475,0.9862,1.2498,1.3624,1.4074,1.3143,1.1786,1.1786
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.6206,0.6876,0.7332,0.899,0.7335,0.6765,1.05,1.1022,0.916,0.7709,0.7983,0.7983
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,88.8663,78.4215,69.9341,70.396,63.8519,66.1655,80.2246,85.1649,83.7751,94.9625,87.5119,87.5119
PME,PME,Eficiência,dias,80.4571,66.6838,72.4193,82.4884,77.8061,87.1339,105.5167,100.7574,95.2001,102.7571,89.3015,89.3015
NCG_RECEITA,NCG/Receita,Eficiência,%,22.5549,19.1183,24.2186,16.3131,15.4309,13.1637,17.3577,18.8094,20.8845,21.2776,20.8292,20.8292
