codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,-2522.5499,-1178.4664,-1843.1178,-164.6409,-74.5073,-270.1017,53.461,-59.7321,-29.2916,,0.1841,0.1159
P_VPA,P/VPA,Valuation,x,764.5706,1061.9088,154.8774,137.1317,-96.2587,-99.752,-15.4833,-9.4658,-1.0932,-2.3898,-0.8615,-0.5424
EV_EBITDA,EV/EBITDA,Valuation,x,-3732.157,-1395.2002,-163.275,-90.3603,-98.2709,-315.8639,-53.6663,-87.1369,-18.135,-3.1738,-2.2625,-1.96
EV_EBIT,EV/EBIT,Valuation,x,-3663.7907,-1388.4101,-162.2386,-89.8714,-97.7652,-312.801,-53.1677,-83.7838,-17.8256,-2.8513,-2.0775,-1.7997
EV_RECEITA,EV/Receita,Valuation,x,1325.464,2289.325,432.2069,368.2114,162.7299,1591.525,1071.5539,428.6619,17.7829,2.9016,2.0338,1.7619
DY,Dividend Yield,Valuation,%,,,,,,,,,,,,
PAYOUT,Payout,Valuation,%,,,,,,,,,,,,
ROE,ROE,Rentabilidade,%,29.1778,61.8559,96.123,119.5107,-2751.3044,-45.8114,-34.8507,-17.638,-6.5342,-48.6235,-316.5299,-316.5299
ROA,ROA,Rentabilidade,%,9.3133,16.0984,19.2916,21.8755,25.4941,12.9852,15.5858,10.8151,4.7897,23.4365,30.4189,30.4189
ROIC,ROIC,Rentabilidade,%,-6.1732,-15.2809,-21.4678,-30.9216,-71.2631,-81.8968,165.0748,34.8731,22.9895,-69.6093,-144.4758,-144.4758
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,-35.5147,-164.0858,-264.711,-407.4923,-165.5932,-503.8642,-1996.6965,-491.9408,-98.0585,-91.4249,-89.8909,-89.8909
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,50.5012,193.8458,280.2594,433.0985,226.6068,589.784,1940.3454,679.0633,62.5191,134.3841,117.451,117.451
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,-6.0174,-3.0292,-2.053,-1.498,-1.9318,-3.9408,-2.8767,-6.5456,-7.1383,-1.6803,-1.4457,-1.4457
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,1.2347,2.3106,1.9723,2.3118,-1.9302,-1.2602,-0.877,-0.7688,-0.7096,-2.6888,-1.5247,-1.5247
ICJ,ICJ,Endividamento,x,-1.6322,-2.9322,-4.3091,-5.4424,-2.3496,-4.0256,-16.317,-1.4587,-2.5574,-2.5504,-3.611,-3.611
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,68.69,64.786,90.1452,88.3795,88.8159,94.7024,94.467,92.8697,81.6048,45.8473,43.7912,43.7912
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.7341,1.6369,1.3455,1.5225,1.0681,0.9261,0.8607,0.8389,0.7674,1.8289,1.6576,1.6576
LIQ_SECA,Liquidez Seca,Liquidez,x,0.9496,0.7268,0.4698,0.4673,0.2561,0.1987,0.1869,0.1501,0.1044,0.4854,0.6024,0.6024
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.449,1.2188,1.2462,1.1434,0.7934,0.7102,0.626,0.5729,0.5482,0.8922,0.7926,0.7926
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.1844,0.0894,0.0766,0.0563,0.1292,0.0226,0.0083,0.0164,0.0794,0.1947,0.2947,0.2947
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,1281.3638,2276.1276,2452.5567,3248.1035,1514.7666,9870.7289,9021.1733,19119.5711,2565.0843,1153.9637,781.3468,781.3468
PME,PME,Eficiência,dias,638.5872,1242.3564,1605.3388,2192.3187,1193.28,8640.0611,4370.8978,18639.1904,2640.8861,998.8609,531.1632,531.1632
NCG_RECEITA,NCG/Receita,Eficiência,%,313.5021,645.6895,735.7298,1028.3131,325.7611,1581.1793,3771.7843,1988.5491,260.5442,280.5155,177.1561,177.1561
