cd_conta,ds_conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,90433.000,303085.000,76024.000,134104.000,93068.000,142445.000,121430.000,288016.000,118172.000,150377.000,162481.000,149766.000,165021.000,257065.000,212285.000,337398.000,190951.000,217564.000,157890.000,232792.000,162993.000,90456.000,165979.000,142210.000,39602.000,108938.000,66484.000,21122.000,35975.000,45403.000,69998.000,13786.000,27207.000,15229.000,48246.000,8099.000,7.940,17.274,48.689,174682.097,11954.000,13887.000,983.000,2160.000,1359.000,-8461.000,70.000,11277.000,6007.000,-12121.000,6132.000,6579.000,42384.000,19771.000,15039.000,6710.000,17891.000,74273.000,27574.000,47246.000,78530.000,45069.000,49778.000
3.02,Custo dos Bens e/ou Serviços Vendidos,-61692.000,-195042.000,-52714.000,-86774.000,-60408.000,-105877.000,-94793.000,-187709.000,-83838.000,-127053.000,-144633.000,-127727.000,-128607.000,-208210.000,-168467.000,-267774.000,-171604.000,-177441.000,-164963.000,-199972.000,-132537.000,-147581.000,-152783.000,-139736.000,-74154.000,-116805.000,-79979.000,-48579.000,-54262.000,-76845.000,-72196.000,-29205.000,-32895.000,-28904.000,-80779.000,-18192.000,-12.933,-90.815,-60.889,-265494.363,-14419.000,-19781.000,-2127.000,950.000,-7264.000,11316.000,-10405.000,-58669.000,-7991.000,528.000,-3433.000,-4420.000,-39992.000,-19331.000,-24823.000,-15522.000,-23988.000,-76670.000,-32947.000,-73963.000,-98121.000,-55376.000,-63332.000
3.03,Resultado Bruto,28741.000,108043.000,23310.000,47330.000,32660.000,36568.000,26637.000,100307.000,34334.000,23324.000,17848.000,22039.000,36414.000,48855.000,43818.000,69624.000,19347.000,40123.000,-7073.000,32820.000,30456.000,-57125.000,13196.000,2474.000,-34552.000,-7867.000,-13495.000,-27457.000,-18287.000,-31442.000,-2198.000,-15419.000,-5688.000,-13675.000,-32533.000,-10093.000,-4.993,-73.541,-12.200,-90812.266,-2465.000,-5894.000,-1144.000,3110.000,-5905.000,2855.000,-10335.000,-47392.000,-1984.000,-11593.000,2699.000,2159.000,2392.000,440.000,-9784.000,-8812.000,-6097.000,-2397.000,-5373.000,-26717.000,-19591.000,-10307.000,-13554.000
3.04,Despesas/Receitas Operacionais,-8397.000,-11939.000,-28836.000,-25487.000,-19666.000,-29245.000,-22178.000,-24035.000,-28108.000,-45506.000,-39721.000,4248.000,-32780.000,-37056.000,-42092.000,-28020.000,-60873.000,-61616.000,-38589.000,-51252.000,-37649.000,-38002.000,-48183.000,-68353.000,-23822.000,-49680.000,-100787.000,-131717.000,-57556.000,-101762.000,-39671.000,-173660.000,-35837.000,-33172.000,-46219.000,-227498.000,-27.637,-112.411,-43.942,-199794.010,-15560.000,-23390.000,-27892.000,-74235.000,-11847.000,-36098.000,7690.000,-99684.000,-26245.000,3455.000,-24589.000,-38937.000,-13730.000,11293.000,-32072.000,-33430.000,-11974.000,-31415.000,-13622.000,-72335.000,-20626.000,-37824.000,-15033.000
3.04.02,Despesas Gerais e Administrativas,-9346.000,-10647.000,-12765.000,-29729.000,-15670.000,-23526.000,-18017.000,-13085.000,-16270.000,-28004.000,-17627.000,-18698.000,-20984.000,-21278.000,-21416.000,-23361.000,-35583.000,-28788.000,-24944.000,-9200.000,-19198.000,-20142.000,-18920.000,-16942.000,-15814.000,-16177.000,-15222.000,-13672.000,-12063.000,-13061.000,-10816.000,-12347.000,-9622.000,-8553.000,-8127.000,-21258.000,-11.123,-9.261,-9.560,-39012.056,-11140.000,-6910.000,-6133.000,-5050.000,-5776.000,-2453.000,832.000,-27586.000,-6676.000,-8709.000,-6494.000,-22335.000,-7886.000,-11852.000,-8015.000,-9899.000,-8306.000,-8799.000,-8888.000,-8579.000,-9089.000,-7731.000,-9607.000
3.04.05,Outras Despesas Operacionais,0.000,-349.000,-5954.000,6303.000,-2069.000,-2290.000,-2452.000,2252.000,-3744.000,-4095.000,-6621.000,-32596.000,-5397.000,-4331.000,-3803.000,-5069.000,-5484.000,-286155.000,-6111.000,-35908.000,-56625.000,-43362.000,-25355.000,-40808.000,-64110.000,-30357.000,-99184.000,-127663.000,-50645.000,-113268.000,-55583.000,-136925.000,-15988.000,-17615.000,-31151.000,-168463.000,-9.444,-48.572,-21.049,-79089.935,-17447.000,-10490.000,-18710.000,-19949.000,-7740.000,-30297.000,14881.000,-67742.000,-20527.000,-2014.000,-18296.000,-10549.000,-3844.000,19623.000,-20977.000,-16663.000,-266.000,-24913.000,-2174.000,-44369.000,-5291.000,-28694.000,-17535.000
3.04.06,Resultado de Equivalência Patrimonial,0.000,0.000,-2297.000,4883.000,2839.000,892.000,4903.000,-7286.000,837.000,-1500.000,-569.000,-1028.000,-354.000,-491.000,-507.000,-1866.000,14.000,-734.000,287.000,-1746.000,-22.000,1268.000,932.000,-258.000,74.000,-3194.000,4757.000,719.000,-878.000,-2330.000,-7398.000,3935.000,-6769.000,-367.000,-3062.000,-16931.000,-0.713,-40.910,-15.072,-63884.305,-4687.000,-82.000,-768.000,-1759.000,-344.000,70.000,-7962.000,-354.000,1166.000,-952.000,-490.000,-1090.000,-262.000,-2715.000,-838.000,-627.000,-251.000,-1011.000,-182.000,-1109.000,-133.000,-729.000,-682.000
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,20344.000,96104.000,-5526.000,21843.000,12994.000,7323.000,4459.000,76272.000,6226.000,-22182.000,-21873.000,26287.000,3634.000,11799.000,1726.000,41604.000,-41526.000,-21493.000,-45662.000,-18432.000,-7193.000,-95127.000,-34987.000,-65879.000,-58374.000,-57547.000,-114282.000,-159174.000,-75843.000,-133204.000,-41869.000,-189079.000,-41525.000,-46847.000,-78752.000,-237591.000,-32.630,-185.952,-56.142,-290606.276,-18025.000,-29284.000,-29036.000,-71125.000,-17752.000,-33243.000,-2645.000,-147076.000,-28229.000,-8138.000,-21890.000,-36778.000,-11338.000,11733.000,-41856.000,-42242.000,-18071.000,-33812.000,-18995.000,-99052.000,-40217.000,-48131.000,-28587.000
3.06,Resultado Financeiro,-4156.000,-7726.000,-8373.000,-10568.000,-3907.000,1952.000,-6970.000,-10451.000,-12157.000,3881.000,32207.000,-2848.000,6918.000,-13289.000,11186.000,3353.000,-4334.000,1478.000,-10299.000,-15044.000,-10473.000,-21282.000,-8306.000,-13936.000,-6514.000,-9521.000,-2192.000,-56835.000,-33099.000,-10500.000,-20304.000,-20425.000,-9836.000,-4473.000,-11723.000,-6101.000,-23.715,-29.970,-23.530,-109175.785,-25801.000,1455.000,4344.000,11100.000,5724.000,-457.000,-4120.000,7874.000,-12474.000,-7518.000,-4005.000,-8121.000,3814.000,-11595.000,-5657.000,-3949.000,-6774.000,-19743.000,-6328.000,-29235.000,-6341.000,-11765.000,-8578.000
3.06.01,Receitas Financeiras,2754.000,1062.000,2654.000,2469.000,9498.000,4732.000,5642.000,1700.000,7501.000,6871.000,18291.000,5506.000,12095.000,7265.000,12370.000,13582.000,11587.000,13356.000,14751.000,21363.000,16613.000,18167.000,17844.000,17867.000,20099.000,19223.000,20500.000,-2091.000,7486.000,1345.000,3143.000,5806.000,8155.000,9087.000,11975.000,13013.000,2.438,8.271,2.590,14535.701,4711.000,4095.000,6095.000,12830.000,8373.000,554.000,-5108.000,15527.000,4152.000,4563.000,944.000,21.000,13104.000,1572.000,408.000,259.000,882.000,1458.000,672.000,1537.000,1782.000,994.000,-418.000
