codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,2.0217,-9.4808,665.786,1.4398,7.0122,7.4711,1.8851,9.7858,-73.9707,-4.5331,-5.4855,-6.8395
P_VPA,P/VPA,Valuation,x,0.3828,1.227,0.8437,0.7372,1.1101,2.533,0.9967,0.6966,1.1958,0.76,0.6875,0.8572
EV_EBITDA,EV/EBITDA,Valuation,x,5.6014,17.4096,10.8435,4.7599,10.4061,8.7572,1.7776,5.5837,9.7977,10.408,8.4095,8.9406
EV_EBIT,EV/EBIT,Valuation,x,5.6014,17.4096,10.8435,4.7599,10.4061,8.7572,1.7776,5.5837,9.7977,10.408,8.4095,8.9406
EV_RECEITA,EV/Receita,Valuation,x,1.8916,1.975,1.7467,1.4396,1.449,1.6645,0.7621,0.9618,1.1184,1.0173,1.0268,1.0917
DY,Dividend Yield,Valuation,%,9.1509,,,,11.3751,0.0472,12.4536,25.6463,12.576,16.286,6.9684,5.5888
PAYOUT,Payout,Valuation,%,18.9361,,,,63.9199,0.3131,21.3396,179.7982,735.1696,124.4017,81.2454,81.2454
ROE,ROE,Rentabilidade,%,18.4983,10.5837,1.4194,56.8318,21.0009,37.9652,78.5286,9.5936,1.9404,8.7534,6.2803,6.2803
ROA,ROA,Rentabilidade,%,3.3216,1.8384,0.2489,11.2399,4.5715,7.5394,19.0975,2.6318,0.4553,1.5741,1.0353,1.0353
ROIC,ROIC,Rentabilidade,%,9.9357,3.9884,5.8523,12.8435,6.5652,11.5006,37.0487,10.2327,7.289,5.8527,7.0306,7.0306
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,33.7704,11.3446,16.1081,30.2433,13.9246,19.0076,42.8701,17.2252,11.415,9.774,12.2101,12.2101
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,10.5398,4.9744,0.6004,22.6419,8.824,14.2783,28.3762,4.8864,0.8862,3.5208,2.2531,2.2531
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,4.9555,12.7524,8.5,3.6973,6.8451,3.7699,0.6434,3.595,5.2595,7.6564,6.2581,6.2581
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,2.9371,3.3597,3.0602,2.5649,2.1339,1.9147,0.5654,1.2592,1.3858,2.1148,1.9998,1.9998
ICJ,ICJ,Endividamento,x,1.3396,0.6145,1.0817,2.4755,1.411,2.1987,6.6016,2.2234,0.8932,0.5921,0.6901,0.6901
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,5.4683,6.9559,22.117,19.6116,18.3282,11.6994,16.8787,12.6926,16.9717,15.4998,16.9751,16.9751
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,3.0852,2.2641,1.1135,1.0503,1.0952,1.5881,1.425,1.3621,1.3222,1.584,1.3229,1.3229
LIQ_SECA,Liquidez Seca,Liquidez,x,2.1574,1.5429,0.6951,0.6098,0.6405,1.261,0.9791,0.8598,0.9402,1.1684,0.9094,0.9094
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.5342,0.3859,0.392,0.4394,0.5152,0.6236,0.8246,0.6764,0.6629,0.6455,0.5997,0.5997
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.3151,0.3884,0.4097,0.4853,0.5,0.4772,0.6036,0.5197,0.4964,0.4204,0.4505,0.4505
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,148.3653,104.6111,97.2878,67.5701,76.3238,34.2981,82.1751,80.6338,45.4578,62.2677,56.2116,56.2116
PME,PME,Eficiência,dias,150.755,112.9022,118.2093,112.6462,110.164,90.6844,152.4832,130.8727,102.7844,117.4812,112.2835,112.2835
NCG_RECEITA,NCG/Receita,Eficiência,%,28.4059,20.0253,19.3854,13.4341,9.866,-3.13,-7.0413,-0.2637,-4.1931,-1.6725,-1.2609,-1.2609
