codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,1931.6841,918.7685,31.2562,105.5834,-43.7082,-1.3454,-0.9211,253.9146,100.549,1337.9074,29.2754,21.5096
P_VPA,P/VPA,Valuation,x,20.3765,36.0859,6.1241,4.9077,4.0593,9.7446,-1.4038,2.006,2.2443,0.8548,0.2844,0.2089
EV_EBITDA,EV/EBITDA,Valuation,x,238.4213,578.9733,-613.6983,43.0222,-118.2612,-3.3982,-3.58,9.8375,79.5635,27.2736,7.618,6.6197
EV_EBIT,EV/EBIT,Valuation,x,238.4213,578.9733,-613.6983,43.0222,-118.2612,-3.3982,-3.58,9.8375,79.5635,27.2736,7.618,6.6197
EV_RECEITA,EV/Receita,Valuation,x,30.5123,54.4667,11.0114,9.4747,10.7626,7.1258,2.7691,1.9733,2.3286,1.0659,0.5044,0.4383
DY,Dividend Yield,Valuation,%,,,,0.9803,0.2943,,,,0.2858,0.3049,0.0267,0.0364
PAYOUT,Payout,Valuation,%,,,,103.5074,14.1259,,,,29.0786,408.9286,0.4787,0.4787
ROE,ROE,Rentabilidade,%,0.9879,3.6006,21.9758,4.7326,8.562,156.6997,-641.1525,27.1285,2.315,0.0641,1.605,1.605
ROA,ROA,Rentabilidade,%,0.5418,1.9391,12.2425,2.7965,4.8294,62.2758,43.7514,3.5511,1.4041,0.0402,1.0065,1.0065
ROIC,ROIC,Rentabilidade,%,4.0168,2.989,-0.5356,5.8526,-1.7439,-44.8861,-38.65,12.1389,1.6498,2.1456,3.8623,3.8623
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,12.7976,9.4075,-1.7943,22.0228,-9.1007,-209.6926,-77.3493,20.059,2.9267,3.908,6.6217,6.6217
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,1.4485,5.4753,33.6504,8.316,20.2284,334.8414,91.825,5.1858,2.0525,0.0598,1.3907,1.3907
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,4.9742,6.2085,-27.5083,3.1533,-11.5609,-1.2499,-2.4865,1.063,8.2101,6.7441,3.8547,3.8547
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.4342,0.3912,0.2874,0.3882,0.4398,5.6696,-3.1923,0.243,0.2582,0.2808,0.2913,0.2913
ICJ,ICJ,Endividamento,x,0.7718,0.5432,-0.1172,1.8953,-0.492,-9.9965,-4.2391,0.8715,0.3913,0.8032,1.3404,1.3404
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,42.0024,60.4913,45.763,55.4036,44.0259,5.0861,11.7102,18.1072,17.8382,30.9882,40.6335,40.6335
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.104,0.8035,0.9179,0.8347,0.8669,1.8081,1.0469,1.3298,1.6964,1.5172,1.3901,1.3901
LIQ_SECA,Liquidez Seca,Liquidez,x,0.7326,0.4761,0.6188,0.4636,0.5958,0.8388,0.5657,0.6072,0.7391,0.7431,0.7032,0.7032
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.6026,0.6134,1.0375,1.0448,0.9637,0.4452,0.3834,1.2641,1.3449,1.3132,1.3415,1.3415
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.374,0.3541,0.3386,0.3355,0.2227,0.2778,0.5757,0.6697,0.6715,0.671,0.714,0.714
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,132.4453,86.716,28.1662,127.431,30.9752,270.1479,164.0819,164.1679,226.1353,184.2945,177.035,177.035
PME,PME,Eficiência,dias,193.4538,257.2458,197.6159,283.9834,224.1116,337.0051,199.0434,240.9611,280.0601,219.6382,214.6669,214.6669
NCG_RECEITA,NCG/Receita,Eficiência,%,18.7476,4.222,-1.6046,16.8362,2.2441,42.221,20.4515,10.64,20.1511,19.73,20.9023,20.9023
