codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,4999014.78,13394857.7,11682009.52,10864076.4,12005541.86,9934847.92,17100967.73,13243070.85,19961308.17,28299369.05,27412133.13,25775931.82,35028534.98,44373318.48,36399717.76,45398824.94,59018472.42
P_L,P/L,Valuation,x,3.2044,8.465,9.2955,11.4475,13.5435,11.3505,19.4538,10.6538,9.2158,10.2971,7.3947,5.3105,6.712,8.0137,6.3177,7.8928,10.2607
P_VPA,P/VPA,Valuation,x,0.7406,1.5662,1.4804,1.2347,1.2775,0.9807,1.6487,1.1839,1.5928,2.1305,1.9256,1.5337,1.9971,2.2188,1.6701,1.9165,2.4915
EV_EBITDA,EV/EBITDA,Valuation,x,3.7307,6.2972,6.3398,6.6709,5.5517,5.1937,6.2558,6.202,6.8207,6.9477,5.9728,4.9573,4.5512,5.0882,4.6935,4.5203,5.4221
EV_EBIT,EV/EBIT,Valuation,x,4.6728,7.9511,8.9184,9.4972,10.3059,10.5151,11.6372,9.0462,9.5102,9.4261,7.9189,6.1294,5.4549,6.1701,5.6916,6.2359,7.48
EV_RECEITA,EV/Receita,Valuation,x,1.0646,1.9003,1.6416,1.6164,1.5482,1.2849,1.7256,1.1278,1.3664,1.484,1.3105,1.158,1.4181,1.6425,1.446,1.5348,1.841
DY,Dividend Yield,Valuation,%,26.8929,20.0731,23.0163,24.7491,23.1115,28.6289,16.632,21.4771,14.2487,11.3769,11.7452,12.4907,9.1914,7.2557,8.8451,7.0918,5.4552
PAYOUT,Payout,Valuation,%,86.1763,169.9186,213.9486,283.3153,313.0103,324.9524,323.5551,228.8124,131.313,117.149,86.8523,66.3323,61.6922,58.1454,55.8808,55.9746,55.9746
ROE,ROE,Rentabilidade,%,23.1128,20.6818,15.2854,11.3726,9.7432,8.9646,8.575,11.5315,18.264,21.2917,26.9413,31.2725,30.3898,29.5011,27.5713,25.4786,25.4786
ROA,ROA,Rentabilidade,%,7.7781,6.6669,4.4615,3.1652,2.6786,2.3132,2.1258,2.979,5.1884,6.3699,7.9562,8.4247,7.6039,7.5791,7.576,7.2817,7.2817
ROIC,ROIC,Rentabilidade,%,12.425,10.3712,8.7413,7.6142,7.0948,6.2298,7.1251,7.8298,8.602,10.5775,12.355,13.4187,17.6211,17.0709,15.1967,15.5192,15.5192
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,28.5361,30.1766,25.8929,24.2306,27.8865,24.7388,27.5843,18.1839,20.0334,21.3601,21.9406,23.3597,31.1589,32.2804,30.8091,33.9544,33.9544
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,12.9747,12.3972,8.3475,6.4852,5.1222,4.3318,4.5995,4.6478,7.6981,9.1817,11.9973,12.3788,13.2611,13.9324,13.5158,12.9316,12.9316
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,2.2737,2.8196,3.343,3.6071,3.0641,3.2062,3.012,3.4789,3.2794,2.5215,1.9293,2.1432,1.6946,1.6294,1.9219,1.5143,1.5143
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,1.1558,1.2699,1.6515,1.4536,1.5736,1.5821,1.5308,1.5125,1.475,1.2137,0.9188,1.168,1.1847,1.0453,1.1581,0.9655,0.9655
ICJ,ICJ,Endividamento,x,3.2726,2.1997,1.8624,1.4908,1.3131,0.9597,1.0678,1.4081,2.1675,2.8914,4.0817,3.8631,2.0198,2.3551,2.4936,2.4348,2.4348
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,23.8915,12.1478,12.6821,10.795,18.4137,16.75,15.5277,26.2422,16.5063,18.2911,21.1362,17.9999,18.4601,17.069,18.7679,18.8534,18.8534
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,0.8803,1.1919,1.1158,1.4808,1.2424,1.3133,1.2618,0.842,1.1173,1.0273,0.9588,1.2043,1.0202,0.9134,0.9529,1.0055,1.0055
LIQ_SECA,Liquidez Seca,Liquidez,x,0.8747,1.182,1.1084,1.4764,1.2399,1.3133,1.2618,0.842,1.1173,1.0202,0.9521,1.1927,1.0074,0.9058,0.9401,0.9928,0.9928
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.5775,0.5405,0.5524,0.6089,0.6201,0.6875,0.6349,0.6614,0.7518,0.8013,0.8696,0.9427,0.9328,1.0067,1.0657,1.1135,1.1135
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.5995,0.4656,0.5205,0.4714,0.4924,0.4985,0.4532,0.6478,0.6666,0.6791,0.6292,0.593,0.5531,0.5301,0.5527,0.5395,0.5395
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,10.2418,2.3438,-2.8548,-13.4444,-17.1185,-13.389,4.6025,3.3217,19.5581,10.8113,3.4114,0.3073,6.6516,7.2353,4.2339,1.6208,1.6208
PME,PME,Eficiência,dias,1.0728,1.8965,1.2388,0.7294,0.5024,0.0,0.0,0.0,0.0,1.1029,1.4441,1.8133,2.4897,2.0929,2.7449,2.7756,2.7756
NCG_RECEITA,NCG/Receita,Eficiência,%,0.9302,-1.8073,0.642,-0.239,5.5532,4.5415,-1.9955,0.9182,8.7402,3.1582,-7.7562,9.9153,0.976,-6.8712,2.4325,-0.824,-0.824
