cd_conta,ds_conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,106425.000,119769.000,140589.000,144632.000,127699.000,140572.000,167900.000,150635.000,149993.000,157169.000,207127.000,192182.000,199891.500,207601.000,220945.000,405486.000,206540.000,233044.000,251486.000,258077.000,241356.000,259308.000,300249.000,259482.000,241361.000,256578.000,273316.000,245145.000,235634.000,258528.000,275612.000,254163.000,245901.000,266154.000,277114.000,265021.000,239232.000,277433.000,296486.000,301118.000,274180.000,241743.000,414732.000,401125.000,416393.000,464261.000,519380.000,512093.000,524955.000,577458.000,597924.000,496344.000,487751.000,548825.000,598023.000,556235.000,525457.000,589075.000,661598.000,631676.000,591855.000,686794.000,685068.000
3.02,Custo dos Bens e/ou Serviços Vendidos,-74500.000,-83368.000,-93804.000,-96299.000,-88496.000,-98856.000,-110525.000,-102776.000,-99501.000,-101300.000,-132125.000,-123126.000,-129133.500,-135141.000,-139566.000,-255572.000,-129707.000,-146806.000,-159998.000,-155418.000,-150165.000,-160875.000,-189508.000,-163645.000,-151789.000,-169520.000,-174878.000,-157011.000,-139757.000,-149831.000,-163139.000,-154190.000,-147630.000,-156009.000,-170097.000,-174854.000,-163536.000,-183959.000,-201612.000,-202543.000,-179030.000,-186105.000,-262592.000,-243611.000,-237909.000,-273848.000,-295875.000,-277407.000,-286568.000,-324894.000,-340525.000,-299080.000,-295529.000,-334265.000,-357103.000,-348519.000,-329650.000,-373961.000,-408094.000,-430729.000,-367749.000,-434407.000,-432106.000
3.03,Resultado Bruto,31925.000,36401.000,46785.000,48333.000,39203.000,41716.000,57375.000,47859.000,50492.000,55869.000,75002.000,69056.000,70758.000,72460.000,81379.000,149914.000,76833.000,86238.000,91488.000,102659.000,91191.000,98433.000,110741.000,95837.000,89572.000,87058.000,98438.000,88134.000,95877.000,108697.000,112473.000,99973.000,98271.000,110145.000,107017.000,90167.000,75696.000,93474.000,94874.000,98575.000,95150.000,55638.000,152140.000,157514.000,178484.000,190413.000,223505.000,234686.000,238387.000,252564.000,257399.000,197264.000,192222.000,214560.000,240920.000,207716.000,195807.000,215114.000,253504.000,200947.000,224106.000,252387.000,252962.000
3.04,Despesas/Receitas Operacionais,-18869.000,-18938.000,-25631.000,-30617.000,-32133.000,-32351.000,-25118.000,-30202.000,-29314.000,-29476.000,-37612.000,-37155.000,-38690.500,-40226.000,-46203.000,-78611.000,-50479.000,-59627.000,-44131.000,-45224.000,-52186.000,-66624.000,-54033.000,-88954.000,-76911.000,-66352.000,-69182.000,-74949.000,-53000.000,-68436.000,-78017.000,-68561.000,-74662.000,39858.000,-93452.000,-32940.000,-85959.000,-42794.000,-76256.000,-82539.000,-73471.000,-65051.000,-106291.000,-100050.000,-113216.000,-123883.000,-138111.000,-163137.000,-140272.000,-163091.000,-172104.000,-155902.000,-172394.000,-185558.000,-182868.000,-178981.000,-158115.000,-167234.000,-197491.000,-212480.000,-198712.000,-208676.000,-204343.000
3.04.02,Despesas Gerais e Administrativas,-4157.000,-4279.000,-4388.000,-4161.000,-4190.000,-4805.000,-4619.000,-5061.000,-5484.000,-6079.000,-6508.000,-5424.000,-6546.000,-7668.000,-7478.000,-13264.000,-7349.000,-8432.000,-8153.000,-6527.000,-7534.000,-9269.000,-8708.000,-9057.000,-8911.000,-9705.000,-8567.000,-9972.000,-8275.000,-8844.000,-7735.000,-11023.000,-9260.000,-10043.000,-11356.000,-14799.000,-10674.000,-9870.000,-9497.000,-10832.000,-10715.000,-10211.000,-11614.000,-12383.000,-13529.000,-15620.000,-17757.000,-22074.000,-18331.000,-24089.000,-22218.000,-25527.000,-23807.000,-33177.000,-27627.000,-34232.000,-30859.000,-35113.000,-35340.000,-38658.000,-30295.000,-34672.000,-35116.000
3.04.05,Outras Despesas Operacionais,-477.000,-648.000,-7955.000,-7481.000,-6947.000,-6794.000,4953.000,-6243.000,-2496.000,-3257.000,-7657.000,-5005.000,-4961.000,-4917.000,-5449.000,-7412.000,-8109.000,-8700.000,-5704.000,628.000,-8278.000,-12834.000,-6336.000,6379.000,-7127.000,6.000,-9023.000,-741.000,-8586.000,-6545.000,-6902.000,-5550.000,-1719.000,-27538.000,-4594.000,-7464.000,-2889.000,-4133.000,-893.000,-5618.000,-83054.000,0.000,-7820.000,90874.000,0.000,0.000,-14676.000,-33404.000,-23163.000,-9885.000,-4221.000,-11991.000,-10426.000,-2439.000,1642.000,4277.000,0.000,-2039.000,5441.000,-3402.000,-25502.000,-7160.000,-3565.000
3.04.06,Resultado de Equivalência Patrimonial,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,13056.000,17463.000,21154.000,17716.000,7070.000,9365.000,32257.000,17657.000,21178.000,26393.000,37390.000,31901.000,32067.500,32234.000,35176.000,71303.000,26354.000,26611.000,47357.000,57435.000,39005.000,31809.000,56708.000,6883.000,12661.000,20706.000,29256.000,13185.000,42877.000,40261.000,34456.000,31412.000,23609.000,150003.000,13565.000,57227.000,-10263.000,50680.000,18618.000,16036.000,21679.000,-9413.000,45849.000,57464.000,65268.000,66530.000,85394.000,71549.000,98115.000,89473.000,85295.000,41362.000,19828.000,29002.000,58052.000,28735.000,37692.000,47880.000,56013.000,-11533.000,25394.000,43711.000,48619.000
3.06,Resultado Financeiro,-7158.000,-7383.000,-6296.000,-5154.000,-4388.000,-5427.000,-14495.000,-4937.000,-3981.000,-9251.000,-4396.000,-4062.000,-6379.500,-8697.000,-5978.000,-4914.000,-4551.000,-8218.000,-17362.000,1992.000,-22215.000,-7905.000,-33599.000,5695.000,-19620.000,-18873.000,-30816.000,-12386.000,-15445.000,-10095.000,-15911.000,-26563.000,-15203.000,-5397.000,-10545.000,-16946.000,-12910.000,-18889.000,-24090.000,-19223.000,10703.000,-2336.000,-21109.000,-17272.000,-11491.000,-24509.000,-14653.000,-8579.000,-41344.000,-9711.000,-20646.000,-37960.000,-36715.000,-62096.000,-48147.000,-12223.000,-52393.000,-61132.000,-52384.000,-73715.000,-63429.000,-92586.000,-75274.000
3.06.01,Receitas Financeiras,2932.000,3240.000,4678.000,4856.000,5480.000,6824.000,-3492.000,9557.000,5554.000,-216.000,3672.000,7130.000,5713.000,4296.000,4969.000,10509.000,5874.000,6840.000,4738.000,8630.000,13570.000,11209.000,22368.000,3097.000,11537.000,9952.000,7086.000,6598.000,5781.000,9669.000,1825.000,7607.000,2404.000,11657.000,5250.000,1132.000,4858.000,2135.000,11675.000,-2209.000,8640.000,14535.000,3590.000,21183.000,3093.000,1834.000,2321.000,23487.000,4283.000,5738.000,4900.000,3234.000,7985.000,10501.000,11364.000,7606.000,6043.000,5345.000,4995.000,6251.000,3957.000,9802.000,10658.000
