codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,201941.33,174909.82,448405.17,510418.65,508748.14,237732.78,239317.66,660897.12,651387.8,695764.59,879272.06,1381492.49,1118026.01,1051762.17,516012.0,555488.33,458207.38
P_L,P/L,Valuation,x,6.2513,7.1714,6.8276,4.6944,5.4421,4.5134,111.7263,10.2992,4.8498,52.8576,6.8564,6.3892,7.3023,-29.9622,-5.0581,-2.9178,-2.4069
P_VPA,P/VPA,Valuation,x,3.3194,2.1383,3.5272,2.6604,2.1441,1.0253,1.0036,2.3184,1.7988,1.8925,2.1076,3.8789,2.3928,2.7249,1.3904,2.8551,2.3551
EV_EBITDA,EV/EBITDA,Valuation,x,4.768,3.16,4.1936,3.9399,4.1447,4.4812,6.246,5.7142,4.043,9.0621,7.2112,5.4138,4.297,4.8779,5.1045,3.4699,3.2573
EV_EBIT,EV/EBIT,Valuation,x,4.768,4.2903,4.7582,4.3675,5.4751,5.5602,9.5008,7.2486,4.7642,15.6753,11.0808,6.7679,5.5546,14.056,12.3049,14.9567,14.0406
EV_RECEITA,EV/Receita,Valuation,x,0.6469,0.4851,0.7871,0.7214,0.91,0.7048,0.7086,1.0548,1.1045,1.0561,0.9617,1.022,0.7946,0.8701,0.6646,0.612,0.5745
DY,Dividend Yield,Valuation,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAYOUT,Payout,Valuation,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROE,ROE,Rentabilidade,%,53.1001,34.1994,62.8695,68.1721,43.5684,22.4553,0.9109,24.5149,41.5068,3.6075,32.6806,55.9189,37.1884,-8.2282,-26.9491,-64.5992,-64.5992
ROA,ROA,Rentabilidade,%,5.6931,4.268,10.3358,13.5892,9.1774,4.2406,0.1655,5.1555,9.3462,0.7612,6.6265,10.3168,6.6035,-1.2155,-3.0715,-5.5886,-5.5886
ROIC,ROIC,Rentabilidade,%,24.1366,22.8619,32.8527,26.3776,17.5799,11.9642,6.9551,13.9645,18.4322,5.8384,9.3183,20.5171,18.9455,7.2157,5.8977,5.7104,5.7104
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,13.568,15.3511,18.7686,18.3103,21.9559,15.727,11.3451,18.4598,27.3201,11.6539,13.3355,18.8773,18.4922,17.8376,13.0204,17.6363,17.6363
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,6.3166,4.1564,9.2962,10.5162,9.8493,4.9673,0.2107,6.267,12.7408,1.1813,9.6294,11.3079,6.9698,-1.6023,-4.2369,-7.3352,-7.3352
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,1.8577,1.2183,0.8118,1.2437,1.7034,3.0557,4.1706,2.2177,1.7813,3.7041,2.2604,1.5865,1.5447,2.1865,3.4585,2.2563,2.2563
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,2.1189,1.3417,0.8468,1.2273,1.4961,2.1979,2.0168,1.4705,1.4167,1.3084,0.9623,1.6079,1.3429,2.2137,2.9216,5.3082,5.3082
ICJ,ICJ,Endividamento,x,1.6641,1.3934,3.0891,3.319,2.9095,1.2414,0.6487,1.604,3.5662,0.8198,1.4825,3.2094,2.4586,0.6897,0.4959,0.3164,0.3164
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,68.3237,66.4385,45.3917,31.067,38.6085,30.2,33.5806,28.5072,17.0777,30.9065,30.7665,12.8694,18.7764,34.0087,34.8898,17.4421,17.4421
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,0.8538,0.8799,1.1112,1.2305,1.0817,1.4553,1.3085,1.2614,1.3955,1.3924,1.2378,1.2689,1.1672,1.008,0.7478,0.9553,0.9553
LIQ_SECA,Liquidez Seca,Liquidez,x,0.4807,0.5109,0.7048,0.7259,0.6639,0.9882,0.8542,0.8286,0.8664,0.9958,0.9615,0.8693,0.6857,0.6379,0.3361,0.4961,0.4961
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.7648,0.795,0.8672,0.8701,0.8024,0.7877,0.7841,0.8186,0.9071,0.9026,0.8983,0.8007,0.7344,0.547,0.4633,0.4941,0.4941
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.9013,1.0196,1.016,1.1426,0.8382,0.7844,0.8214,0.8178,0.6499,0.6068,0.6547,0.8863,0.8858,0.6647,0.7194,0.7276,0.7276
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,77.7079,59.502,71.8621,70.1389,96.7694,112.9836,122.0025,115.1998,131.1286,127.6708,82.1253,44.0811,49.8753,28.0233,51.7278,23.8937,23.8937
PME,PME,Eficiência,dias,96.9857,81.3649,94.7616,97.0939,116.9484,111.27,102.4449,106.3676,118.6647,116.5818,84.5164,94.6796,130.9392,131.8351,130.6197,131.6225,131.6225
NCG_RECEITA,NCG/Receita,Eficiência,%,9.1734,6.8259,7.0164,11.0877,12.4254,21.0003,21.3964,15.6588,16.97,17.8793,5.5314,5.2507,3.0867,-0.9058,-0.6707,-3.3757,-3.3757
