codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,4.5455,112.6025,10.3047,2.8235,5.3537,0.0367,5.1844,5.4031,332.0693,-5.7022,-10.2199,-8.4301
P_VPA,P/VPA,Valuation,x,1.0253,1.0036,2.3184,1.7988,1.8925,2.1076,3.8789,2.3928,2.7249,1.3904,3.22,2.6561
EV_EBITDA,EV/EBITDA,Valuation,x,4.4812,6.246,5.7142,4.043,9.3665,7.2112,5.4138,4.297,4.9758,5.1045,3.625,3.3853
EV_EBIT,EV/EBIT,Valuation,x,5.5602,9.5008,7.2486,4.7642,16.2019,11.0808,6.7679,5.5546,14.3384,12.3049,15.6254,14.5922
EV_RECEITA,EV/Receita,Valuation,x,0.7048,0.7086,1.0548,1.1045,1.0916,0.9617,1.022,0.7946,0.8876,0.6646,0.6393,0.597
DY,Dividend Yield,Valuation,%,18.835,3.4152,1.7732,4.8309,3.5401,0.7197,12.9844,4.7332,3.1764,,,
PAYOUT,Payout,Valuation,%,85.0092,381.562,18.2624,23.4289,187.1191,4.9349,82.9601,34.5633,95.1707,,,
ROE,ROE,Rentabilidade,%,22.718,0.9109,24.5149,41.5068,3.6075,32.6806,55.9189,37.1884,8.2282,26.9491,62.8177,62.8177
ROA,ROA,Rentabilidade,%,3.8962,0.1655,5.1555,9.3462,0.7612,6.6265,10.3168,6.6035,1.2155,3.0715,5.4345,5.4345
ROIC,ROIC,Rentabilidade,%,11.9642,6.9551,13.9645,18.4322,5.5786,9.3183,20.5171,18.9455,6.9996,5.8977,5.7104,5.7104
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,15.727,11.3451,18.4598,27.3201,11.6539,13.3355,18.8773,18.4922,17.8376,13.0204,17.6363,17.6363
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,4.9673,0.2107,6.267,12.7408,1.1813,9.6294,11.3079,6.9698,1.6023,4.2369,7.1329,7.1329
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,3.0557,4.1706,2.2177,1.7813,4.0085,2.2604,1.5865,1.5447,2.2845,3.4585,2.2563,2.2563
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,2.1979,2.0168,1.4705,1.4167,1.4159,0.9623,1.6079,1.3429,2.3129,2.9216,5.3082,5.3082
ICJ,ICJ,Endividamento,x,1.1846,0.6487,1.604,3.5662,0.8198,1.4825,3.2094,2.4586,0.6897,0.4959,0.3164,0.3164
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,30.2,33.5806,28.5072,17.0777,31.1888,30.7665,12.8694,18.7764,33.6155,34.8898,17.4421,17.4421
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.4553,1.3085,1.2614,1.3955,1.3924,1.2378,1.2689,1.1672,1.008,0.7478,0.9553,0.9553
LIQ_SECA,Liquidez Seca,Liquidez,x,0.9882,0.8542,0.8286,0.8664,0.9958,0.9615,0.8693,0.6857,0.6379,0.3403,0.4961,0.4961
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.7877,0.7841,0.8186,0.9071,0.8625,0.8983,0.8007,0.7344,0.5458,0.4633,0.4941,0.4941
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.7844,0.8214,0.8178,0.6499,0.6068,0.6547,0.8863,0.8858,0.6647,0.7194,0.7276,0.7276
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,112.9836,122.0025,115.1998,131.1286,127.6708,82.1253,44.0811,49.8753,28.0233,50.3857,23.8937,23.8937
PME,PME,Eficiência,dias,111.27,102.4449,106.3676,118.6647,116.5818,84.5164,94.6796,130.9392,131.8351,129.2776,131.6225,131.6225
NCG_RECEITA,NCG/Receita,Eficiência,%,21.0003,21.3964,15.6588,16.97,19.1774,5.5314,5.2507,3.0867,-0.559,-0.6707,-3.3757,-3.3757
