codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,3.1218,4.3342,22.845,24.0047,36.3803,42.5309,16.8974,22.1579,23.4929,17.8628,23.1212,25.6302
P_VPA,P/VPA,Valuation,x,0.6556,0.8624,4.5046,5.586,5.6333,7.4285,4.5725,2.2709,2.4533,1.258,0.3127,0.3467
EV_EBITDA,EV/EBITDA,Valuation,x,3.9524,5.1716,16.0751,17.9247,24.9969,28.5797,13.1053,16.4315,15.6979,11.4519,5.4673,5.5818
EV_EBIT,EV/EBIT,Valuation,x,3.9524,5.1716,16.0751,17.9247,24.9969,28.5797,13.1053,16.4315,15.6979,11.4519,5.4673,5.5818
EV_RECEITA,EV/Receita,Valuation,x,0.7401,0.8984,2.5715,2.8482,3.6522,4.9956,3.8759,4.1851,3.2037,1.7837,1.0027,1.0237
DY,Dividend Yield,Valuation,%,11.8184,7.8237,1.0699,0.3156,0.2727,0.1559,0.2568,0.5686,0.4881,0.9652,4.8299,4.3571
PAYOUT,Payout,Valuation,%,37.3816,36.2154,24.7869,8.2769,10.0354,6.6852,4.3773,14.4269,16.8686,17.6389,39.2622,39.2622
ROE,ROE,Rentabilidade,%,20.7268,19.7805,21.0799,23.1495,19.5255,18.2289,29.9007,13.0639,7.8449,7.0092,3.8087,3.8087
ROA,ROA,Rentabilidade,%,6.5724,6.0459,5.4364,5.2362,4.9958,5.2627,8.9335,4.048,2.4598,2.1563,1.1677,1.1677
ROIC,ROIC,Rentabilidade,%,13.5758,11.8628,9.8945,9.9794,8.1956,9.4498,14.1475,6.1915,6.9914,6.4195,8.4761,8.4761
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,18.7243,17.372,15.9969,15.8899,14.6104,17.4796,29.575,25.4697,20.4086,15.5753,18.3392,18.3392
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,10.2448,9.2203,8.3469,8.3488,8.1794,10.169,18.747,10.3534,6.2386,4.8651,2.3809,2.3809
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,2.2218,2.7148,3.9868,4.1472,4.3961,3.6249,2.3025,6.1182,5.1344,5.7433,4.412,4.412
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.8417,0.953,1.4857,1.6814,1.2021,1.079,0.9746,1.3472,1.1924,1.2657,1.3074,1.3074
ICJ,ICJ,Endividamento,x,1.9877,1.731,1.8933,2.3372,2.3646,3.5164,5.5886,1.4821,1.1235,1.0692,1.2533,1.2533
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,13.9895,17.2902,8.2933,8.0642,1.5389,15.3846,15.1592,10.0793,17.796,11.8301,9.3697,9.3697
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.479,1.2178,1.5357,1.1061,1.2759,1.2963,1.3929,1.0402,0.9646,1.1732,1.4471,1.4471
LIQ_SECA,Liquidez Seca,Liquidez,x,1.479,1.2178,1.5357,1.1061,1.2759,1.2963,1.3929,1.0293,0.9646,1.1732,1.4471,1.4471
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.5043,0.4432,0.4215,0.3562,0.3358,0.4245,0.4451,0.3076,0.3597,0.4027,0.3984,0.3984
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.6415,0.5985,0.5416,0.5643,0.5257,0.5043,0.4307,0.2709,0.3571,0.4272,0.489,0.489
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,-47.9146,-69.7015,-73.9178,-89.7569,-75.15,-42.0322,-76.2499,-145.5509,-109.1238,-87.6055,-53.9854,-53.9854
PME,PME,Eficiência,dias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9626,0.0,0.0,0.0,0.0
NCG_RECEITA,NCG/Receita,Eficiência,%,-7.9734,-14.3405,-14.5221,-18.6404,-16.8186,-10.4615,-10.6997,-9.8618,-12.9686,-8.2139,-1.8627,-1.8627
