codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,1129564.8,1089223.2,1694347.2,1643516.78,1783300.43,1272878.33,1894703.76,11715140.13,17285816.6,30687561.47,44961904.2,34828789.49,46713482.05,62308957.45,33139020.24,42200555.67,44062663.3
P_L,P/L,Valuation,x,4.4142,3.7348,7.0324,4.2762,4.3433,3.163,4.629,23.1673,26.2221,36.7984,42.8952,17.0422,25.3711,34.5568,18.2754,23.8518,24.9042
P_VPA,P/VPA,Valuation,x,1.2568,0.972,1.279,1.2254,1.0772,0.6556,0.8624,4.5046,5.586,5.6333,7.4285,4.5725,2.2709,2.4533,1.258,1.6785,1.7526
EV_EBITDA,EV/EBITDA,Valuation,x,4.9169,4.1172,6.2804,4.5644,4.2739,3.9524,5.1716,16.0751,17.9247,24.9969,28.5797,13.1053,16.4315,15.6979,11.4519,10.0764,10.3263
EV_EBIT,EV/EBIT,Valuation,x,4.9169,4.1172,6.2804,4.5644,4.2739,3.9524,5.1716,16.0751,17.9247,24.9969,28.5797,13.1053,16.4315,15.6979,11.4519,10.0764,10.3263
EV_RECEITA,EV/Receita,Valuation,x,0.9653,0.8405,0.9238,0.8489,0.7979,0.7401,0.8984,2.5715,2.8482,3.6522,4.9956,3.8759,4.1851,3.2037,1.7837,1.8479,1.8938
DY,Dividend Yield,Valuation,%,35.5968,36.9152,24.9178,25.6884,23.6748,33.1684,23.397,11.3521,8.3302,4.9269,3.3627,4.3411,4.218,3.4292,6.5123,5.114,4.8978
PAYOUT,Payout,Valuation,%,157.1324,137.8708,175.2306,109.8479,102.8263,104.9119,108.3037,262.9964,218.4359,181.3017,144.2447,73.9816,107.0151,118.5037,119.0155,121.977,121.977
ROE,ROE,Rentabilidade,%,28.4722,28.8851,19.7058,28.8334,27.4026,22.3752,19.7805,21.0799,23.1495,19.5255,18.2289,29.9007,13.0639,7.8449,7.0092,6.9671,6.9671
ROA,ROA,Rentabilidade,%,7.6525,7.9321,5.9819,8.9132,7.9915,6.809,6.0459,5.4364,5.2362,4.9958,5.2627,8.9335,4.0482,2.4599,2.1563,2.1359,2.1359
ROIC,ROIC,Rentabilidade,%,14.8446,15.8279,12.0285,16.0944,16.1053,13.5758,11.8628,9.8945,9.9794,8.1956,9.4498,14.1475,6.1915,6.9914,6.4195,8.4761,8.4761
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,19.6333,20.414,14.7097,18.5974,18.669,18.7243,17.372,15.9969,15.8899,14.6104,17.4796,29.575,25.4697,20.4086,15.5753,18.3392,18.3392
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,10.2472,9.9941,7.6082,10.9617,10.549,10.2448,9.2203,8.3469,8.3488,8.1794,10.169,18.747,10.3534,6.2386,4.8651,4.3553,4.3553
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,2.6129,2.2887,2.6431,2.044,1.8197,2.2218,2.7148,3.9868,4.1472,4.3961,3.6249,2.3025,6.1182,5.1344,5.7433,4.412,4.412
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,1.4254,1.2167,0.9294,0.9937,0.7987,0.8417,0.953,1.4857,1.6814,1.2021,1.079,0.9746,1.3472,1.1924,1.2657,1.3074,1.3074
ICJ,ICJ,Endividamento,x,2.9132,2.4886,2.3375,3.4852,2.6292,1.9877,1.731,1.8933,2.3372,2.3646,3.5164,5.5886,1.4821,1.1235,1.0692,1.2533,1.2533
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,13.7717,6.3124,10.2214,11.7512,11.0929,13.9895,17.2902,8.2933,8.0642,1.5389,15.3846,15.1592,10.0793,17.796,11.8301,9.3697,9.3697
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,0.9013,1.4458,1.7003,1.5291,1.4035,1.479,1.2178,1.5357,1.1061,1.2759,1.2963,1.3929,1.0337,0.9646,1.1732,1.4471,1.4471
LIQ_SECA,Liquidez Seca,Liquidez,x,0.9013,1.4458,1.7003,1.5291,1.4035,1.479,1.2178,1.5357,1.1061,1.2759,1.2963,1.3929,1.0337,0.9646,1.1732,1.4471,1.4471
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.3228,0.4128,0.4777,0.4854,0.5278,0.5043,0.4432,0.4215,0.3562,0.3358,0.4245,0.4451,0.306,0.3597,0.4027,0.3984,0.3984
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.7468,0.7278,0.7827,0.7659,0.6832,0.6415,0.5985,0.5416,0.5643,0.5257,0.5043,0.4307,0.2709,0.3571,0.4272,0.489,0.489
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,-51.3312,-43.6935,-13.9011,-25.9062,-67.5191,-47.9146,-69.7015,-73.9178,-89.7569,-75.15,-42.0322,-76.2499,-149.5135,-109.1238,-87.6055,-53.9854,-53.9854
PME,PME,Eficiência,dias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCG_RECEITA,NCG/Receita,Eficiência,%,-10.585,-7.7515,-3.1464,-6.2342,-13.489,-7.9734,-14.3405,-14.5221,-18.6404,-16.8186,-10.4615,-10.6997,-10.2764,-12.9686,-8.2139,-1.8627,-1.8627
