codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,5.0012,10.1807,-31.9959,-30.8845,19.4505,4.8471,5.2186,4.9609,8.226,3.3275,5.6157,4.8044
P_VPA,P/VPA,Valuation,x,0.2651,0.368,0.5068,0.7377,1.6251,1.5303,0.7293,0.5545,0.9721,0.5778,1.0423,0.8917
EV_EBITDA,EV/EBITDA,Valuation,x,4.9911,16.5874,47.6477,96.3363,16.189,4.4136,5.7365,6.8889,9.5227,4.3509,7.1054,6.3006
EV_EBIT,EV/EBIT,Valuation,x,4.9911,18.3268,270.95,96.3363,16.189,4.4136,5.7365,6.8889,9.5227,4.3509,7.1054,6.3006
EV_RECEITA,EV/Receita,Valuation,x,0.7735,1.3719,1.7043,1.6058,2.4295,2.545,1.2728,1.1624,1.714,1.0885,1.7567,1.5577
DY,Dividend Yield,Valuation,%,9.9131,4.7423,1.2339,11.5925,9.1581,8.6668,9.2713,5.5961,4.3244,4.3916,3.7764,4.4141
PAYOUT,Payout,Valuation,%,29.5955,48.2801,377.6892,7856.5885,144.1559,42.0207,45.2104,27.8261,32.3154,13.1412,21.1021,21.1021
ROE,ROE,Rentabilidade,%,8.881,3.6387,0.1605,0.1013,9.9749,33.3482,16.1497,11.8416,13.6513,20.8254,20.0846,20.0846
ROA,ROA,Rentabilidade,%,4.6596,1.988,0.0946,0.0596,5.3925,17.0808,8.0499,5.6484,6.5173,9.9505,9.6265,9.6265
ROIC,ROIC,Rentabilidade,%,5.372,1.823,0.1442,0.5321,6.1655,21.8576,8.837,6.2003,6.7808,10.2185,9.5941,9.5941
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,15.4982,8.271,3.5768,1.6669,15.0069,57.6635,22.1869,16.8743,17.9993,25.0173,24.7235,24.7235
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,13.6634,7.6556,0.3942,0.1916,13.593,47.8463,21.2346,15.8637,17.6836,24.1166,24.6484,24.6484
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,2.3591,7.1642,13.9164,18.4336,1.9312,0.3905,1.0694,2.2143,2.1809,1.4663,1.5345,1.5345
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.2376,0.2798,0.2091,0.1746,0.2201,0.1486,0.1671,0.2627,0.2888,0.2937,0.2871,0.2871
ICJ,ICJ,Endividamento,x,2.1476,1.0558,0.1004,0.3476,3.9345,18.6965,4.6444,1.8107,2.0171,3.4974,3.1306,3.1306
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,32.9663,33.1546,49.7225,12.6286,22.0705,20.8433,19.7644,31.1249,27.2611,16.8223,16.5897,16.5897
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,2.7781,3.4784,3.0143,3.5237,2.4444,2.8764,3.107,2.4763,2.8278,3.2723,3.5094,3.5094
LIQ_SECA,Liquidez Seca,Liquidez,x,1.7348,1.8718,1.5535,1.6822,1.24,1.5945,1.7416,1.444,1.7564,1.9857,2.1334,2.1334
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.9434,2.1171,2.3448,2.0638,1.8811,1.645,1.6495,1.5766,1.6455,1.577,1.593,1.593
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.341,0.269,0.2571,0.3201,0.3936,0.3344,0.3461,0.3268,0.3599,0.375,0.3485,0.3485
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,609.2338,876.5639,854.6818,615.7468,446.4886,484.1383,507.3712,492.8113,453.7597,469.0118,493.8464,493.8464
PME,PME,Eficiência,dias,402.0111,617.2416,597.4467,481.8642,349.7316,377.7436,403.0403,374.0041,316.5498,318.3884,349.2658,349.2658
NCG_RECEITA,NCG/Receita,Eficiência,%,103.203,164.1709,167.3475,99.6238,59.8085,69.9263,75.4274,76.2519,80.2288,79.9088,85.4315,85.4315
