codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,4923765.24,3413641.37,4191968.52,3472861.91,2602325.62,1770860.6,2490397.64,3225924.39,4085371.41,8410588.49,8870292.71,4960808.14,4269253.09,8262683.66,5748480.0,10871040.0,9484800.0
P_L,P/L,Valuation,x,7.1873,5.7645,5.3832,3.8846,3.1301,2.9855,10.1807,-306.094,677.7325,15.7409,4.8485,4.8764,4.9724,7.4728,2.9924,5.0726,4.4258
P_VPA,P/VPA,Valuation,x,1.0517,0.6934,0.7447,0.5607,0.4087,0.2651,0.368,0.5068,0.7377,1.6251,1.5303,0.7293,0.5545,0.9721,0.5778,0.9462,0.8256
EV_EBITDA,EV/EBITDA,Valuation,x,10.0253,9.7767,7.1576,6.1142,5.3107,4.9911,16.5874,47.6477,96.3363,16.189,4.4136,5.7365,6.8889,9.5227,4.3509,6.5918,5.9469
EV_EBIT,EV/EBIT,Valuation,x,10.0253,9.7767,7.1576,6.1142,5.4205,4.9911,18.3268,270.95,96.3363,16.189,4.4136,5.7365,6.8889,9.5227,4.3509,6.5918,5.9469
EV_RECEITA,EV/Receita,Valuation,x,1.5351,1.1661,1.1298,1.1405,0.8947,0.7735,1.3719,1.7043,1.6058,2.4295,2.545,1.2728,1.1624,1.714,1.0885,1.6297,1.4703
DY,Dividend Yield,Valuation,%,32.638,47.0763,38.3356,46.2735,58.3573,85.7575,60.9801,47.0763,37.1728,18.0564,17.1206,30.6129,35.5717,18.3796,25.3778,13.4195,15.3808
PAYOUT,Payout,Valuation,%,234.5783,271.3702,206.3666,179.7559,182.6644,256.0294,620.8184,-14409.774,25193.1997,284.2225,83.009,149.28,176.8765,137.347,75.9396,68.0723,68.0723
ROE,ROE,Rentabilidade,%,14.6321,12.3312,14.7603,15.1233,13.2366,9.0927,3.6387,-0.1605,0.1013,9.9749,33.3482,16.1497,11.8416,13.6513,20.8254,20.0846,20.0846
ROA,ROA,Rentabilidade,%,5.6887,4.6107,5.7148,6.3868,5.9795,4.5365,1.988,-0.0946,0.0596,5.3925,17.0808,8.0499,5.6484,6.5173,9.9505,9.6265,9.6265
ROIC,ROIC,Rentabilidade,%,6.8025,5.5735,7.5715,7.4746,7.065,5.372,1.823,0.1442,0.5321,6.1655,21.8576,8.837,6.2003,6.7808,10.2185,9.5941,9.5941
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,15.3118,11.9276,15.7844,18.6529,16.8464,15.4982,8.271,3.5768,1.6669,15.0069,57.6635,22.1869,16.8743,17.9993,25.0173,24.7235,24.7235
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,14.0092,9.6655,13.3389,16.6422,14.2901,13.6634,7.6556,-0.3942,0.1916,13.593,47.8463,21.2346,15.8637,17.6836,24.1166,24.6484,24.6484
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,3.4495,5.1055,2.6085,2.6483,2.6556,2.3591,7.1642,13.9164,18.4336,1.9312,0.3905,1.0694,2.2143,2.1809,1.4663,1.5345,1.5345
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.5517,0.7579,0.427,0.4284,0.4087,0.2376,0.2798,0.2091,0.1746,0.2201,0.1486,0.1671,0.2627,0.2888,0.2937,0.2871,0.2871
ICJ,ICJ,Endividamento,x,3.367,2.3294,3.5654,5.5888,3.6582,2.1476,1.0558,0.1004,0.3476,3.9345,18.6965,4.6444,1.8107,2.0171,3.4974,3.1306,3.1306
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,25.5763,24.9162,20.7414,21.5323,33.5831,32.9663,33.1546,49.7225,12.6286,22.0705,20.8433,19.7644,31.1249,27.2611,16.8223,16.5897,16.5897
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,2.0884,2.0033,2.2787,2.2355,2.1292,2.7781,3.4784,3.0143,3.5237,2.4444,2.8764,3.107,2.4763,2.8278,3.2723,3.5094,3.5094
LIQ_SECA,Liquidez Seca,Liquidez,x,1.3039,1.3135,1.5741,1.6125,1.3824,1.7348,1.8718,1.5535,1.6822,1.24,1.5945,1.7416,1.444,1.7564,1.9857,2.1334,2.1334
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.6,1.5309,1.5904,1.6394,1.7658,1.9434,2.1171,2.3448,2.0638,1.8811,1.645,1.6495,1.5766,1.6455,1.577,1.593,1.593
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.4061,0.449,0.429,0.3734,0.4335,0.341,0.269,0.2571,0.3201,0.3936,0.3344,0.3461,0.3268,0.3599,0.375,0.3485,0.3485
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,619.7172,507.2752,511.2036,507.9802,504.1176,609.2338,876.5639,854.6818,615.7468,446.4886,484.1383,507.3712,492.8113,453.7597,469.0118,493.8464,493.8464
PME,PME,Eficiência,dias,330.2732,247.7715,255.0545,241.3192,276.3674,402.0111,617.2416,597.4467,481.8642,349.7316,377.7436,403.0403,374.0041,316.5498,318.3884,349.2658,349.2658
NCG_RECEITA,NCG/Receita,Eficiência,%,87.8601,76.4392,73.9273,77.2452,79.2911,103.203,164.1709,167.3475,99.6238,59.8085,69.9263,75.4274,76.2519,80.2288,79.9088,85.4315,85.4315
