codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,382536.0,1673595.0,852012.0,568008.0,426006.0,355005.0,2201.03,1988.03,1633.02,885000.0,4970.07,4544.06,4402.06,13490.19,15194.21,28187.4,30033.42
P_L,P/L,Valuation,x,-12.5992,-133.3542,-3.685,-9.9666,-197.6826,-19.7918,-0.1651,-0.0784,-0.0244,-26.7938,0.2999,0.1344,0.6716,1.1328,1.2609,0.0541,0.0576
P_VPA,P/VPA,Valuation,x,-72.6978,100.1853,-4.6472,-2.2796,-1.7537,-1.3962,-0.0082,-0.0068,-0.0045,-2.2518,-0.0132,-0.0132,-0.0131,-0.0416,-0.0487,0.1397,0.1488
EV_EBITDA,EV/EBITDA,Valuation,x,586.5213,-1099.2519,-3.9889,37.1984,10.6219,12.5847,0.125,0.2791,0.1332,22.5326,0.1183,0.0653,-0.1151,0.2574,0.2719,-0.4475,-0.4385
EV_EBIT,EV/EBIT,Valuation,x,-70.4987,-252.7465,-3.8779,65.9902,12.8719,16.8938,0.1638,0.618,0.2162,26.5952,0.1383,0.0728,-0.1335,0.3221,0.3218,-0.4669,-0.4575
EV_RECEITA,EV/Receita,Valuation,x,3.4598,9.3815,2.916,2.61,2.3597,1.3986,0.0195,0.0169,0.0105,3.7574,0.0202,0.0126,-0.016,0.037,0.0417,-0.2128,-0.2085
DY,Dividend Yield,Valuation,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAYOUT,Payout,Valuation,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROE,ROE,Rentabilidade,%,577.0049,-219.3481,277.5081,26.3535,0.8758,7.2153,5.1093,9.0491,20.5304,8.7727,-4.3118,-9.3934,-1.9272,-3.6074,-3.7875,-885.9255,-885.9255
ROA,ROA,Rentabilidade,%,-14.6577,-5.2069,-83.327,-23.1096,-1.0361,-8.5868,-6.3015,-13.3462,-37.6736,-17.2131,7.4654,13.2315,2.3211,3.8098,3.4316,131.6379,131.6379
ROIC,ROIC,Rentabilidade,%,-15.3929,-9.0643,94.0107,-2.5584,-9.9643,-5.6166,-5.8092,-1.1803,-1.7713,-5.5921,-6.6578,-10.6303,-8.3705,-8.623,-9.7229,156.0088,156.0088
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,0.5899,-0.8534,-73.1022,7.0166,22.2151,11.1134,15.6298,6.067,7.8497,16.6756,17.0442,19.3719,13.9287,14.3923,15.3522,47.5581,47.5581
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,-25.4401,-6.9012,-76.9082,-25.3185,-1.1514,-6.9814,-6.7917,-13.3193,-33.5871,-14.0205,6.3788,10.5774,1.7923,3.2356,3.3954,121.8115,121.8115
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,43.1463,-20.9046,-0.1121,1.2348,0.3765,0.1515,0.0532,0.107,0.0289,0.0049,0.0061,-0.0081,-0.2015,0.0028,-0.007,-0.5861,-0.5861
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,-5.7725,1.9422,-0.1343,-0.0783,-0.0644,-0.017,-0.0061,-0.0042,-0.0013,-0.0005,-0.0007,0.0015,0.0305,-0.0005,0.0012,-0.591,-0.591
ICJ,ICJ,Endividamento,x,-0.2544,-0.4196,-6.6503,0.2111,0.8716,0.5087,0.6352,0.164,0.1252,0.5021,1.3953,1.8035,0.9257,0.8282,0.8958,4.6316,4.6316
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,71.2973,80.968,61.1587,53.0981,38.6643,41.2174,10.2004,10.5906,32.8551,18.8679,22.963,29.972,44.0559,62.7002,,,
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,0.3762,0.599,0.2371,0.1831,0.0958,0.1006,0.0737,0.08,0.085,0.1313,0.2059,0.2485,0.3009,0.3174,0.3561,3.0082,3.0082
LIQ_SECA,Liquidez Seca,Liquidez,x,0.2983,0.4094,0.1875,0.151,0.0826,0.0845,0.0579,0.0644,0.0703,0.1161,0.1858,0.2242,0.2686,0.2875,0.3181,2.6642,2.6642
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.365,0.5499,0.3238,0.2081,0.1821,0.1978,0.1749,0.1074,0.1144,0.1377,0.2022,0.247,0.2824,0.2952,0.3224,1.171,1.171
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.5762,0.6615,1.0736,1.0558,0.9229,1.1951,0.9431,1.1076,1.0851,1.1787,1.0643,1.1975,1.2278,1.1246,0.9464,0.9699,0.9699
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,-25.9739,15.8743,28.0181,34.1493,37.2248,31.8078,28.492,35.9576,47.904,83.5685,128.836,115.8095,58.36,51.6594,65.1997,61.4778,61.4778
PME,PME,Eficiência,dias,23.6337,43.9333,22.7588,22.3868,10.5726,10.358,13.3189,12.7751,14.3426,15.578,19.9244,18.7661,24.0229,22.1057,31.0462,31.5443,31.5443
NCG_RECEITA,NCG/Receita,Eficiência,%,-30.4834,-9.5886,-86.7918,-124.3296,-154.6573,-122.9632,-175.7338,-170.0467,-192.2385,-177.2752,-156.3906,-120.938,-106.0302,-104.0466,-107.6213,8.5119,8.5119
