codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,,-0.1651,-0.0784,-0.0244,-0.1268,0.2999,0.1344,0.6716,1.1328,1.2609,0.0541,0.0621
P_VPA,P/VPA,Valuation,x,-1.7013,-0.0082,-0.0068,-0.0045,-2.2518,-0.0132,-0.0132,-0.0131,-0.0416,-0.0487,2.2806,2.6195
EV_EBITDA,EV/EBITDA,Valuation,x,,0.125,0.2791,0.1332,22.5326,0.1183,0.0653,-0.1151,0.2574,0.2719,1.6753,2.0114
EV_EBIT,EV/EBIT,Valuation,x,,0.1638,0.618,0.2162,26.5952,0.1383,0.0728,-0.1335,0.3221,0.3218,1.7478,2.0984
EV_RECEITA,EV/Receita,Valuation,x,,0.0195,0.0169,0.0105,3.7574,0.0202,0.0126,-0.016,0.037,0.0417,0.7967,0.9566
DY,Dividend Yield,Valuation,%,,,,,,,,,,,,
PAYOUT,Payout,Valuation,%,,,,,,,,,,,,
ROE,ROE,Rentabilidade,%,,-5.1475,-9.0491,-20.5304,-8.7727,-4.3118,-9.3934,-1.9272,-3.6074,-3.7875,-845.8147,-845.8147
ROA,ROA,Rentabilidade,%,,6.2746,13.3462,37.6736,17.2131,7.4654,13.2315,2.3211,3.8098,3.4316,125.6779,125.6779
ROIC,ROIC,Rentabilidade,%,,-5.8092,-1.1803,-1.7713,-5.5921,-6.6578,-10.6303,-8.3705,-8.623,-9.7229,156.0088,156.0088
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,,15.6298,6.067,7.8497,16.6756,17.0442,19.3719,13.9287,14.3923,15.3522,47.5581,47.5581
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,,6.7917,13.3193,33.5871,14.0205,6.3788,10.5774,1.7923,3.2356,3.3954,116.2964,116.2964
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,,0.0532,0.107,0.0289,0.0049,0.0061,-0.0081,-0.2015,0.0028,-0.007,-0.5861,-0.5861
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,-0.0204,-0.0061,-0.0042,-0.0013,-0.0005,-0.0007,0.0015,0.0305,-0.0005,0.0012,-0.591,-0.591
ICJ,ICJ,Endividamento,x,,0.6371,0.1661,0.1258,0.5077,2.6392,4.3255,1.42,1.1897,1.546,,
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,55.2228,10.2004,10.5906,32.8551,18.8679,22.963,29.972,44.0559,62.7002,,,
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,0.1087,0.0737,0.08,0.085,0.1313,0.2059,0.2485,0.3009,0.3174,0.3561,3.0082,3.0082
LIQ_SECA,Liquidez Seca,Liquidez,x,0.0926,0.0579,0.0644,0.0703,0.1161,0.1858,0.2242,0.2686,0.2875,0.3181,2.6642,2.6642
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.1989,0.1749,0.1074,0.1144,0.1377,0.2022,0.247,0.2824,0.2952,0.3224,1.171,1.171
GIRO_ATIVO,Giro do Ativo,Eficiência,x,,0.9431,1.1076,1.0851,1.1787,1.0643,1.1975,1.2278,1.1246,0.9464,0.9699,0.9699
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,,28.492,35.9576,47.904,83.5685,128.836,115.8095,122.9138,51.6594,65.1997,61.4778,61.4778
PME,PME,Eficiência,dias,,13.3189,12.7751,14.3426,15.578,19.9244,18.7661,24.0229,22.1057,31.0462,31.5443,31.5443
NCG_RECEITA,NCG/Receita,Eficiência,%,,-175.7338,-170.0467,-192.2385,-177.2752,-156.3906,-120.938,-106.0302,-104.0466,-107.6213,8.5119,8.5119
