codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,-8.0357,-0.712,-0.8347,-0.8513,-0.1879,-0.6725,-1.0999,0.2923,-0.2135,-0.6237,1.1899,0.7452
P_VPA,P/VPA,Valuation,x,0.2215,0.2243,0.385,0.7645,-0.3932,-0.2698,-0.1088,-0.1734,-0.0911,-0.0857,-0.0718,-0.045
EV_EBITDA,EV/EBITDA,Valuation,x,6.875,-4.2095,-5.7538,-4.3894,-1.2885,-5.4333,-10.1319,-12.0089,-2.4771,-12.312,13.2619,12.8479
EV_EBIT,EV/EBIT,Valuation,x,13.112,-3.3192,-4.5977,-3.7465,-1.242,-4.7666,-8.7066,-7.743,-2.4175,-11.0885,16.7884,16.2643
EV_RECEITA,EV/Receita,Valuation,x,0.5384,0.9509,2.0069,3.1268,7.0813,14.0761,10.8426,6.5216,6.9276,5.5815,3.2167,3.1163
DY,Dividend Yield,Valuation,%,12.9778,,,,,,,,,,,
PAYOUT,Payout,Valuation,%,104.309,,,,,,,,,,,
ROE,ROE,Rentabilidade,%,2.7555,31.3034,36.6826,60.1589,4522.5664,-50.1888,-10.286,-45.7579,-54.26,-14.8269,-21.9944,-21.9944
ROA,ROA,Rentabilidade,%,1.0691,11.6188,11.2305,11.5496,26.3736,9.4131,2.6573,10.0026,13.3741,5.54,10.0906,10.0906
ROIC,ROIC,Rentabilidade,%,2.4518,-9.9963,-9.7294,-16.2249,-107.4219,-49.8701,-43.3093,-31.7644,151.881,18.7991,-15.9593,-15.9593
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,7.8312,-22.5901,-34.8798,-71.2356,-549.5531,-259.0704,-107.0148,-54.3064,-279.6642,-45.3334,24.2554,24.2554
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,2.0066,38.1988,71.5431,102.3085,537.41,321.2673,79.8564,241.2679,319.696,93.4564,84.3521,84.3521
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,4.8155,-3.0056,-4.0416,-3.1669,-1.1048,-4.5994,-9.3114,-10.7103,-2.2331,-11.0319,12.1543,12.1543
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.5179,0.5599,0.9087,1.9805,-2.364,-1.4881,-1.2353,-1.4304,-0.8338,-0.7389,-0.7882,-0.7882
ICJ,ICJ,Endividamento,x,0.562,-1.4128,-1.0272,-2.0273,-5.6366,-2.9582,-3.5852,-1.2944,-2.8479,-0.5439,0.3701,0.3701
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,70.0514,45.9286,17.5508,11.6416,37.0915,42.5636,0.0,0.134,9.8828,96.912,96.8961,96.8961
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.0241,0.9095,0.9481,0.7831,0.6019,0.5232,0.7335,1.0587,0.8618,0.4842,0.554,0.554
LIQ_SECA,Liquidez Seca,Liquidez,x,0.7327,0.612,0.5448,0.4709,0.4075,0.3404,0.483,0.8645,0.7059,0.3876,0.4217,0.4217
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.8519,0.618,0.4937,0.4378,0.4084,0.3437,0.3519,0.5469,0.5143,0.4885,0.4099,0.4099
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.5328,0.2932,0.163,0.114,0.0522,0.0308,0.0335,0.0412,0.0451,0.0607,0.1354,0.1354
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,207.337,254.5469,348.331,444.6164,905.6449,1961.3955,2515.9102,2737.5504,2439.4367,1856.2796,902.3766,902.3766
PME,PME,Eficiência,dias,105.5017,147.5078,260.3359,305.2167,553.4198,862.734,1047.1115,412.9333,441.3116,597.95,347.5211,347.5211
NCG_RECEITA,NCG/Receita,Eficiência,%,28.3671,18.0531,11.7969,-50.6622,-276.8679,-665.829,-421.7578,29.9556,-197.7896,-288.8956,15.6258,15.6258
