codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,533.8333,82.1282,66.7292,14.0402,10.1703,5.8452,3.9552,3.4113,5.3397,6.1505,7.9088,8.8481
P_VPA,P/VPA,Valuation,x,20.1179,20.3255,2.4908,2.2119,1.2195,0.7884,0.6635,0.598,0.793,0.6816,4.6104,5.1579
EV_EBITDA,EV/EBITDA,Valuation,x,,,,,7.5528,6.0244,5.0875,4.5365,4.2121,4.3902,13.1744,14.3961
EV_EBIT,EV/EBIT,Valuation,x,,,,,9.8487,7.8435,6.2359,5.644,6.3488,6.9164,20.5899,22.4993
EV_RECEITA,EV/Receita,Valuation,x,,,,,1.4787,1.1961,1.1372,1.2319,1.403,1.3695,4.1049,4.4856
DY,Dividend Yield,Valuation,%,,,,,6.9375,14.1049,19.1204,29.0078,28.3835,28.5773,2.8924,2.5854
PAYOUT,Payout,Valuation,%,,,,,70.5576,82.3318,75.6295,97.6043,149.5421,173.2468,109.8869,109.8869
ROE,ROE,Rentabilidade,%,3.9934,3.8231,3.6372,9.6064,12.5386,14.2515,17.776,18.7084,15.8806,11.7218,12.7853,12.7853
ROA,ROA,Rentabilidade,%,1.359,1.2805,1.288,3.5936,4.5829,4.8211,5.3466,5.3751,4.7297,3.5293,4.0112,4.0112
ROIC,ROIC,Rentabilidade,%,5.1822,6.1955,4.6646,6.2234,7.4499,7.5199,9.0761,9.7007,9.4501,8.2593,8.251,8.251
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,19.4184,21.9669,14.647,21.1559,19.5779,19.8537,22.3538,27.1554,33.3085,31.1943,31.1581,31.1581
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,2.5447,2.3884,2.2017,6.1415,8.1139,9.0812,9.4197,11.188,10.2091,7.5154,8.4373,8.4373
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,3.2446,3.2429,4.8076,3.1145,3.3377,3.3544,3.4207,3.1502,2.5972,2.9297,2.8867,2.8867
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.9887,1.1462,0.9252,0.9729,0.9657,0.9905,1.3617,1.3588,1.2755,1.3673,1.2937,1.2937
ICJ,ICJ,Endividamento,x,0.2594,0.34,0.5073,0.4484,0.7923,2.7795,2.683,2.1523,2.0229,1.8478,1.6365,1.6365
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,26.9669,32.0419,33.448,13.4215,16.3499,14.9204,20.5577,16.7552,19.5083,14.2624,11.4831,11.4831
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,0.8714,0.7605,0.9219,1.4318,1.3538,1.2481,1.0923,1.1722,1.0657,1.2162,1.2306,1.2306
LIQ_SECA,Liquidez Seca,Liquidez,x,0.8675,0.7605,0.9219,1.4318,1.3538,1.2481,1.0923,1.1722,1.0657,1.2162,1.2306,1.2306
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.774,0.7496,0.8455,0.9977,1.0352,1.0625,1.011,1.0478,1.0247,1.1022,1.0818,1.0818
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.534,0.5304,0.4866,0.5574,0.525,0.4825,0.5031,0.4635,0.4474,0.4473,0.4604,0.4604
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,-5.6093,8.8232,17.7611,25.9481,22.6264,6.7392,10.1432,14.7701,25.7527,29.8949,30.5654,30.5654
PME,PME,Eficiência,dias,0.8885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCG_RECEITA,NCG/Receita,Eficiência,%,-2.5279,3.0952,6.4382,9.0085,10.6081,5.7426,9.6444,8.3203,6.4384,8.3706,7.3523,7.3523
