codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,187395877.29,187395877.29,187395877.29,187395877.29,187395877.29,187395877.29,187395877.29,38877925.85,38877925.85,22904354.07,16531918.52,15682260.44,15706536.39,23256355.27,21763384.66,33877081.19,38877925.85
P_L,P/L,Valuation,x,90.7665,101.5642,120.6864,175.0037,241.2141,503.7754,528.9142,86.1028,24.3909,9.9182,5.6908,3.8569,3.2811,5.1373,5.9108,7.6836,8.8179
P_VPA,P/VPA,Valuation,x,16.6286,15.6385,15.9654,19.4089,19.0648,19.9724,20.3255,2.4908,2.2119,1.1893,0.7686,0.647,0.5831,0.7733,0.6646,0.9324,1.0701
EV_EBITDA,EV/EBITDA,Valuation,x,66.2396,69.003,77.2821,93.4177,82.8053,68.6811,45.9349,16.0708,9.2673,7.4482,5.9575,5.0459,4.502,4.1718,4.3537,4.9674,5.2745
EV_EBIT,EV/EBIT,Valuation,x,79.6815,86.0916,102.1194,132.2981,116.8376,134.0294,106.5794,25.1057,17.1195,9.7123,7.7564,6.185,5.6011,6.2881,6.8588,7.7634,8.2434
EV_RECEITA,EV/Receita,Valuation,x,21.1762,19.4193,16.0599,18.1431,15.8017,13.3368,13.345,2.5999,2.1569,1.4582,1.1828,1.128,1.2225,1.3896,1.3581,1.5477,1.6434
DY,Dividend Yield,Valuation,%,4.5603,4.5603,4.5603,4.5603,4.5603,4.5603,4.5603,4.5603,4.5603,7.7406,10.7243,11.3054,11.2879,7.6235,8.1464,5.2335,4.5603
PAYOUT,Payout,Valuation,%,413.9204,463.1608,550.3633,798.0649,1100.0027,2297.3541,2411.9939,392.6526,111.2293,76.7732,61.0306,43.604,37.0366,39.1637,48.1516,40.2118,40.2118
ROE,ROE,Rentabilidade,%,18.3202,15.8701,13.092,10.011,7.9744,3.8724,3.8092,3.6372,9.6064,12.5385,14.2514,17.776,18.7084,15.8806,11.7218,12.7853,12.7853
ROA,ROA,Rentabilidade,%,10.5327,9.0051,7.3189,5.1582,3.6492,1.561,1.3242,1.2886,3.5949,4.5829,4.8211,5.3466,5.3751,4.7297,3.5293,4.0112,4.0112
ROIC,ROIC,Rentabilidade,%,11.7138,10.1505,8.744,6.4757,6.4877,5.6672,6.1955,4.6646,6.2234,7.4499,7.5199,9.0761,9.7007,9.4501,8.2593,8.251,8.251
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,31.9692,28.1427,20.7809,19.4215,19.0829,19.4184,29.052,16.1778,23.274,19.5779,19.8537,22.3538,27.1554,33.3085,31.1943,31.1581,31.1581
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,23.068,18.8837,13.1471,10.0884,6.3116,2.5447,2.3884,2.2017,6.1415,8.1139,9.0812,9.4197,11.188,10.2091,7.5154,8.4373,8.4373
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,0.7452,0.8537,0.9298,2.513,3.0252,2.6623,2.452,4.3527,2.8311,3.3377,3.3544,3.4207,3.1502,2.5972,2.9297,2.8867,2.8867
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.1892,0.1959,0.1944,0.5366,0.7229,0.8054,1.1462,0.9252,0.9729,0.9657,0.9905,1.3617,1.3588,1.2755,1.3673,1.2937,1.2937
ICJ,ICJ,Endividamento,x,3.0858,2.1835,1.9645,1.2175,0.8666,0.2594,0.34,0.5073,0.4484,0.7923,2.7795,2.683,2.1523,2.0229,1.8478,1.6365,1.6365
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,20.0252,18.426,17.9111,11.8548,14.7505,28.9522,32.0419,33.2739,13.4215,16.3519,14.9204,20.5577,16.7552,19.5083,14.2624,11.4831,11.4831
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,2.1769,2.3248,2.0347,1.3649,1.1708,0.8738,0.7605,0.9242,1.4318,1.3537,1.2481,1.0923,1.1722,1.0657,1.2162,1.2306,1.2306
LIQ_SECA,Liquidez Seca,Liquidez,x,2.1713,2.3173,2.0272,1.3579,1.1635,0.8698,0.7572,0.9242,1.4318,1.3537,1.2481,1.0923,1.1722,1.0657,1.2162,1.2306,1.2306
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.1706,1.1254,1.1518,0.8269,0.7968,0.7545,0.7496,0.8453,0.9977,1.0352,1.0625,1.011,1.0478,1.0247,1.1022,1.0818,1.0818
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.4566,0.4571,0.561,0.5187,0.5566,0.5722,0.5304,0.487,0.5574,0.525,0.4825,0.5031,0.4635,0.4474,0.4473,0.4604,0.4604
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,31.7261,33.1172,17.7305,15.7816,2.2515,-4.6393,9.6701,16.7115,25.9481,22.6301,6.7392,10.1432,14.7701,25.7527,29.8949,30.5654,30.5654
PME,PME,Eficiência,dias,1.045,1.2827,1.0802,1.0903,1.1535,0.8885,0.8469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCG_RECEITA,NCG/Receita,Eficiência,%,10.6636,9.0148,4.8736,0.8116,6.1341,-3.7667,3.0952,6.4381,9.0085,10.6074,5.7426,9.6444,8.3203,6.4384,8.3706,7.3523,7.3523
