codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,,7.2129,5.4772,6.6403,9.1387,35.9421,4.2913,3.324,6.4569,5.6481,3.891,4.5483
P_VPA,P/VPA,Valuation,x,8.9762,19.8577,1.6508,1.0729,1.2023,1.0089,0.9928,1.1033,1.7936,1.5576,1.8802,2.1978
EV_EBITDA,EV/EBITDA,Valuation,x,,8.2852,4.3426,4.5935,5.7916,10.758,3.4648,4.0099,5.7007,4.8289,5.4205,6.2581
EV_EBIT,EV/EBIT,Valuation,x,,12.9985,5.3499,6.2676,9.0877,33.2687,4.8926,4.7535,6.738,5.713,7.0559,8.1462
EV_RECEITA,EV/Receita,Valuation,x,,1.3627,1.0195,0.8018,0.9473,1.024,0.8534,0.8311,1.2973,1.0878,1.4884,1.7184
DY,Dividend Yield,Valuation,%,,,,,,,7.2768,5.4854,7.3114,26.8318,15.4926,13.2534
PAYOUT,Payout,Valuation,%,,,,,,,31.2262,22.0458,52.8731,154.773,62.0212,62.0212
ROE,ROE,Rentabilidade,%,,57.3409,45.1772,17.6258,14.1043,2.8519,25.2897,30.6303,26.699,27.7602,51.6457,51.6457
ROA,ROA,Rentabilidade,%,,2.8848,17.1829,12.4314,10.6699,2.0797,17.082,20.8118,18.6893,19.758,32.3829,32.3829
ROIC,ROIC,Rentabilidade,%,,13.826,20.4416,11.3047,8.7581,2.0004,13.4071,15.1554,17.2809,17.9069,16.3583,16.3583
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,,16.4479,23.4765,17.4555,16.3564,9.5184,24.6289,20.7266,22.7577,22.5274,27.4584,27.4584
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,,3.1471,14.9586,12.1792,10.5207,2.6758,16.8082,18.5235,17.5635,18.6929,34.0063,34.0063
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,,2.7647,-0.0251,-0.0395,-0.0859,0.6426,0.5363,0.4181,0.1197,0.0425,0.4626,0.4626
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,9.2976,9.9448,-0.0095,-0.0092,-0.0176,0.0641,0.1818,0.1284,0.0385,0.0138,0.1754,0.1754
ICJ,ICJ,Endividamento,x,,0.8814,2.4726,5.904,4.9882,0.7821,4.3098,5.242,5.9631,6.8017,6.1006,6.1006
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,75.4306,51.0166,89.1085,38.1262,7.5814,41.0405,80.6912,68.0109,53.5687,59.4353,41.1025,41.1025
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,1.0074,1.3977,2.5054,2.9087,5.3234,3.6402,2.6254,2.7951,3.8317,3.1811,2.6511,2.6511
LIQ_SECA,Liquidez Seca,Liquidez,x,0.6819,0.9674,1.7946,2.0746,3.7065,2.7983,1.6282,1.7988,2.6913,2.2117,1.7922,1.7922
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.7196,0.6667,2.1474,2.2197,3.145,2.0795,2.1873,2.2732,2.6525,2.4619,1.9254,1.9254
GIRO_ATIVO,Giro do Ativo,Eficiência,x,,1.0515,1.1273,0.9414,1.0036,0.7022,0.9358,1.0064,1.0153,1.0185,0.8196,0.8196
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,,178.318,148.2583,211.8456,199.8529,259.5063,242.6669,213.3752,215.723,229.2596,236.7547,236.7547
PME,PME,Eficiência,dias,,92.1874,87.3921,103.2173,97.7789,111.2968,147.0977,127.8021,127.9645,131.862,157.8913,157.8913
NCG_RECEITA,NCG/Receita,Eficiência,%,,37.6615,30.3723,38.3827,43.0986,58.8608,52.5529,43.7367,46.933,44.3297,45.2393,45.2393
