codigo,nome,categoria,unidade,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
VALOR_MERCADO,Valor de Mercado,Valuation,R$ mil,265799.14,265799.14,322826.32,284808.2,152072.5,85540.78,171081.56,265799.14,171081.56,1888205.91,1286598.41,2013670.68,3506779.44,3983825.1,3744795.59,1199131.36,1199131.36
P_L,P/L,Valuation,x,-0.4216,-0.4013,-0.4049,19.8473,-0.2481,-0.1451,0.1185,2.1303,2.737,26.2535,7.7303,11.8577,15.9826,163.1556,99.8985,-40.5605,-40.5605
P_VPA,P/VPA,Valuation,x,-0.4475,-0.211,-0.1523,-0.1353,-0.0558,-0.0256,-0.09,-0.1496,-0.0991,-1.1375,0.8842,1.269,,5.3397,4.7792,1.6228,1.6228
EV_EBITDA,EV/EBITDA,Valuation,x,-9.3485,-6.1047,-0.3796,9.2404,-3.6623,-4.6303,0.0722,2.2632,1.8028,19.1133,5.1867,8.3715,11.6782,145.6235,223.0847,-8.6363,-8.6363
EV_EBIT,EV/EBIT,Valuation,x,-9.3485,-6.1047,-0.3796,9.2404,-3.6623,-4.6303,0.0722,2.2632,1.8028,19.1133,5.1867,8.3715,11.6782,145.6235,223.0847,-8.6363,-8.6363
EV_RECEITA,EV/Receita,Valuation,x,0.5571,0.3308,4.17,4.1932,38.6505,32.8137,0.3139,1.0363,0.706,8.7888,4.4645,6.8412,8.1154,105.351,113.4349,27.1905,27.1905
DY,Dividend Yield,Valuation,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAYOUT,Payout,Valuation,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROE,ROE,Rentabilidade,%,106.1461,71.4659,47.198,-0.6795,25.3743,19.4135,-55.0469,-6.7866,-3.569,-4.2477,-162.5296,11.1649,,3.2728,4.9013,-3.9225,-3.9225
ROA,ROA,Rentabilidade,%,-10.0604,-11.8423,-29.8716,3.2795,-109.4519,-90.0456,104.3242,7.5267,4.9695,5.2213,9.6072,7.9742,,3.0319,4.5438,-3.6876,-3.6876
ROIC,ROIC,Rentabilidade,%,-23.3878,9.9652,24.0663,-0.7653,41.8763,22.423,-65.5762,-4.2241,-2.9843,-3.7238,11.2053,10.2435,,3.0459,1.7834,-14.7854,-14.7854
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,-5.9596,-5.419,-1098.4215,45.3789,-1055.3616,-708.6732,434.9326,45.7876,39.1619,45.9823,86.0766,81.7195,69.4919,72.3448,50.8483,-314.8403,-314.8403
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,-28.522,-29.9478,-1119.7113,26.0204,-1177.0674,-922.078,326.9949,50.0431,30.8554,34.3346,59.7779,62.6981,50.7765,67.6281,119.7751,-84.389,-84.389
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,-7.3307,-3.8868,0.0331,-2.1401,-3.3856,-4.4415,-0.0169,-0.0651,-0.3537,-0.4899,-0.1818,-0.7262,0.0,-6.8947,-12.2298,2.2354,2.2354
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,-1.6259,-0.3698,0.0122,0.0254,-0.6824,-0.6014,0.0171,0.0042,0.0163,0.0284,-0.0299,-0.1013,,-0.2414,-0.2484,-0.3337,-0.3337
ICJ,ICJ,Endividamento,x,-0.1331,-0.1186,-43.1087,1.3836,-7.0245,-2.5513,22.3838,12.1704,28.6608,13.0375,33.9027,13.2269,16.1603,16.5231,12.7109,-98.8333,-98.8333
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,50.6022,39.5738,5.1691,20.2146,0.1708,0.1602,41.7436,57.8373,4.6664,9.7222,10.046,12.4456,,18.9656,24.1105,26.6442,26.6442
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,0.2949,0.2693,0.1024,0.1361,10.9189,0.426,4.1211,8.2434,6.8239,8.5154,4.2252,4.0773,,26.1695,25.2935,30.0272,30.0272
LIQ_SECA,Liquidez Seca,Liquidez,x,0.289,0.2609,0.0992,0.1323,10.7174,0.4214,4.1122,8.1362,6.7424,8.4336,4.2027,4.0732,,26.1566,25.2878,30.0079,30.0079
LIQ_GERAL,Liquidez Geral,Liquidez,x,0.7777,0.6545,0.1298,0.1415,0.1552,0.1325,0.4912,0.3419,0.3775,0.3983,2.9922,2.897,,7.5546,8.7633,16.8076,16.8076
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.3527,0.4496,0.1696,0.1211,0.0783,0.0992,0.2079,0.2093,0.153,0.1464,0.1369,0.1217,,0.0448,0.0371,0.045,0.045
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,-70.4661,-144.0856,310.4724,203.5276,291.3354,391.3415,82.441,254.6657,392.4369,405.8555,239.2868,235.9515,0.0,148.7084,355.9466,387.3158,387.3158
PME,PME,Eficiência,dias,4.8511,6.0693,27.5815,30.6451,36.5975,16.4425,15.57,8.2532,15.1389,14.931,8.8763,2.9853,0.0,7.4021,1.4628,5.1252,5.1252
NCG_RECEITA,NCG/Receita,Eficiência,%,-124.191,-130.3038,-1418.9796,-1835.852,233.0857,-541.7526,211.8547,72.3212,96.6842,109.3276,59.8548,44.583,,117.0575,143.2086,268.7609,268.7609
