cd_conta,ds_conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,506179.000,539921.000,596875.000,567387.000,512717.000,567743.000,564555.000,566450.000,550756.000,-514067.000,17056.000,17463.000,10276.000,12034.000,13898.000,18941.000,10076.000,15921.000,15825.000,10261.000,13403.500,16546.000,12986.000,20997.000,11336.000,34011.000,54316.000,341942.000,63864.000,54319.000,58490.000,72648.000,56999.000,47971.000,51944.000,45663.000,41012.000,48669.000,63709.000,56084.000,54574.000,55783.000,47952.000,120115.000,3459.000,69028.000,18413.000,179952.000,151182.667,122413.333,93644.000,64874.667,36105.333,7336.000,6969.000,-14305.000,8342.000,8511.000,7573.000,6871.000,9363.000,9368.000,9431.000
3.02,Custo dos Bens e/ou Serviços Vendidos,-457810.000,-470051.000,-503556.000,-569293.000,-461535.000,-487412.000,-531161.000,-512759.000,-552903.000,528531.000,-10312.000,-10790.000,-7575.000,-11086.000,-12475.000,-17510.000,-10149.000,-15072.000,-9058.000,-6327.000,-9023.500,-11720.000,-8630.000,-19057.000,-13294.000,-26251.000,-13326.000,-11129.000,-22806.000,-18236.000,-34471.000,-47102.000,-31372.000,-22420.000,-25598.000,-18345.000,-14351.000,-22554.000,-33654.000,-28175.000,-26709.000,-27154.000,-17048.000,-15720.000,-4326.000,-9792.000,-18497.000,-25269.000,-21392.167,-17515.333,-13638.500,-9761.667,-5884.833,-2008.000,-2850.000,4858.000,-2936.000,-3705.000,-3451.000,-4428.000,-3558.000,-3329.000,-4981.000
3.03,Resultado Bruto,48369.000,69870.000,93319.000,-1906.000,51182.000,80331.000,33394.000,53691.000,-2147.000,14464.000,6744.000,6673.000,2701.000,948.000,1423.000,1431.000,-73.000,849.000,6767.000,3934.000,4380.000,4826.000,4356.000,1940.000,-1958.000,7760.000,40990.000,330813.000,41058.000,36083.000,24019.000,25546.000,25627.000,25551.000,26346.000,27318.000,26661.000,26115.000,30055.000,27909.000,27865.000,28629.000,30904.000,104395.000,-867.000,59236.000,-84.000,154683.000,129790.500,104898.000,80005.500,55113.000,30220.500,5328.000,4119.000,-9447.000,5406.000,4806.000,4122.000,2443.000,5805.000,6039.000,4450.000
3.04,Despesas/Receitas Operacionais,-101755.000,-72227.000,-107958.000,-59441.000,-76505.000,-66540.000,-88070.000,-107323.000,-142657.000,-786378.000,114277.000,6860.000,-55426.000,-48127.000,147447.000,-25371.000,-274840.000,-240330.000,-187694.000,141723.000,51431.500,-38860.000,-257979.000,-223167.000,-15765.000,134197.000,-31593.000,1456240.000,3006.000,-4657.000,-1600.000,-9297.000,-8125.000,-5874.000,-3815.000,-7695.000,-9240.000,-3819.000,-10366.000,9006.000,25739.000,-8098.000,10850.000,19374.000,64485.000,-14083.000,-11370.000,-30661.000,-25348.833,-20036.667,-14724.500,-9412.333,-4100.167,1212.000,-4668.000,3456.000,952.000,-1105.000,-11998.000,11288.000,-18714.000,-1591.000,-120018.000
3.04.02,Despesas Gerais e Administrativas,-98631.000,-68406.000,-102692.000,-57056.000,-68899.000,-65058.000,-81064.000,-103191.000,-141646.000,136432.000,-3680.000,-2664.000,-2646.000,-2896.000,-4291.000,-3056.000,-2919.000,-4541.000,-4407.000,-5644.000,-5359.000,-5074.000,-5919.000,-11206.000,-5878.000,-7206.000,-6999.000,-12197.000,-6918.000,-8307.000,-8966.000,-11784.000,-11004.000,-9116.000,-12364.000,-11899.000,-12080.000,-9415.000,-10028.000,-9944.000,-9387.000,-11765.000,-9847.000,-14079.000,90473.000,-10371.000,-11110.000,-112325.000,-94817.167,-77309.333,-59801.500,-42293.667,-24785.833,-7278.000,-6812.000,14090.000,-7117.000,-8641.000,-7819.000,-8972.000,-9858.000,-8459.000,-8165.000
3.04.05,Outras Despesas Operacionais,-3728.000,-4669.000,-5867.000,-3386.000,-8263.000,-2116.000,-7624.000,-4609.000,-1465.000,-923216.000,0.000,126621.000,-78698.000,-47071.000,0.000,125769.000,-273995.000,-236726.000,-184265.000,125447.000,45589.000,-34269.000,-252566.000,-212878.000,-12880.000,0.000,0.000,4756.000,0.000,-65.000,0.000,65.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-3728.000,-332.000,-7942.000,-6618.333,-5294.667,-3971.000,-2647.333,-1323.667,0.000,-4620.000,4620.000,0.000,0.000,-11397.000,11397.000,-16283.000,0.000,-119123.000
3.04.06,Resultado de Equivalência Patrimonial,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,386.000,1410.000,1496.000,722.000,1644.000,507.000,548.000,-1354.000,-650.500,53.000,-27.000,19.000,2510.000,128051.000,-25255.000,13478.000,9561.000,3715.000,6989.000,2249.000,-1302.000,2759.000,8429.000,3947.000,2716.000,2945.000,-782.000,3063.000,3614.000,3465.000,3666.000,9408.000,16.000,0.000,0.000,19650.000,17767.000,15884.000,14001.000,12118.000,10235.000,8352.000,6764.000,-15116.000,6923.000,7536.000,7218.000,7456.000,7427.000,6864.000,7270.000
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,-53386.000,-2357.000,-14639.000,-61347.000,-25323.000,13791.000,-54676.000,-53632.000,-144804.000,-771914.000,121021.000,13533.000,-52725.000,-47179.000,148870.000,-23940.000,-274913.000,-239481.000,-180927.000,145657.000,55811.500,-34034.000,-253623.000,-221227.000,-17723.000,141957.000,9397.000,1787053.000,44064.000,31426.000,22419.000,16249.000,17502.000,19677.000,22531.000,19623.000,17421.000,22296.000,19689.000,36915.000,53604.000,20531.000,41754.000,123769.000,63618.000,45153.000,-11454.000,124022.000,104441.667,84861.333,65281.000,45700.667,26120.333,6540.000,-549.000,-5991.000,6358.000,3701.000,-7876.000,13731.000,-12909.000,4448.000,-115568.000
3.06,Resultado Financeiro,-167656.000,-152401.000,-89326.000,32636.000,-61895.000,-46894.000,-265678.000,-60835.000,-85496.000,78751.000,-4962.000,-2870.000,2981.000,633.000,-3464.000,-1330.000,-1709.000,787.000,-36474.000,-23367.000,-25213.500,-27060.000,-24377.000,-56430.000,-29564.000,-30640.000,-9245.000,4609.000,14443.000,21908.000,18432.000,6107.000,2024.000,2276.000,2090.000,2246.000,2101.000,1630.000,2840.000,2016.000,1726.000,1853.000,1743.000,951.000,-20240.000,-279.000,866.000,19485.000,17396.167,15307.333,13218.500,11129.667,9040.833,6952.000,6459.000,-13411.000,5866.000,5727.000,6952.000,6189.000,26240.000,12075.000,9812.000
3.06.01,Receitas Financeiras,78717.000,76083.000,193860.000,264502.000,166641.000,158695.000,110009.000,140056.000,124528.000,-122703.000,886.000,856.000,6609.000,3613.000,3055.000,3630.000,4024.000,4547.000,4258.000,4657.000,8564.500,12472.000,10323.000,13145.000,5767.000,5474.000,4846.000,4880.000,15933.000,24610.000,18987.000,10740.000,2656.000,2619.000,2435.000,3694.000,3732.000,3844.000,4279.000,4120.000,3616.000,3181.000,2867.000,3678.000,-17978.000,3156.000,4193.000,27195.000,23880.333,20565.667,17251.000,13936.333,10621.667,7307.000,6802.000,-14109.000,6177.000,6033.000,7228.000,6548.000,26495.000,12342.000,10047.000
