codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,286.6383,119.1622,87.5077,-104.0597,-52.998,-19.3079,-253.5558,-73.0584,88.9181,36.3093,36.6435,36.6435
P_VPA,P/VPA,Valuation,x,,,,,,,,,,,,3.3386
EV_EBITDA,EV/EBITDA,Valuation,x,,,,,,,,,,,,12.2261
EV_EBIT,EV/EBIT,Valuation,x,,,,,,,,,,,,19.6412
EV_RECEITA,EV/Receita,Valuation,x,,,,,,,,,,,,1.7671
DY,Dividend Yield,Valuation,%,,,,,,,,,,,,0.0739
PAYOUT,Payout,Valuation,%,47.8291,12.5118,27.2548,15.1874,,,,,,,2.9251,2.9251
ROE,ROE,Rentabilidade,%,1.8763,4.2495,6.3523,4.4229,8.6745,24.1016,1.7402,6.9303,5.3265,10.8614,8.9525,8.9525
ROA,ROA,Rentabilidade,%,0.618,1.4161,2.1867,1.5462,2.9965,7.3824,0.4801,1.9112,1.4923,3.0678,2.721,2.721
ROIC,ROIC,Rentabilidade,%,4.0655,3.1032,4.4559,0.3848,-4.3183,-4.556,2.9472,-1.891,5.499,11.0668,10.3158,10.3158
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,13.2195,9.301,16.3853,4.3697,-6.1488,-8.5587,4.6525,-2.3694,10.4351,16.1207,14.4535,14.4535
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,1.3871,2.7609,4.5283,3.4376,12.3624,18.3091,1.1805,4.466,3.004,5.4308,4.2982,4.2982
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,1.0801,1.2144,0.6065,2.9529,7.3519,-5.4014,7.7128,-8.3767,1.3067,0.3126,0.4576,0.4576
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.1931,0.1885,0.1344,0.1582,-0.3248,0.5945,0.5254,0.3158,0.242,0.0862,0.1298,0.1298
ICJ,ICJ,Endividamento,x,0.3576,0.3755,1.6984,0.1168,-2.7677,-1.4466,0.7926,-0.4153,0.8733,2.113,1.183,1.183
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,6.2131,13.5727,9.2635,4.9151,16.3532,8.4416,14.2593,9.6321,4.402,4.5666,4.3895,4.3895
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,2.0813,2.1319,2.5342,2.3348,1.3422,2.5311,2.0771,1.7893,1.652,1.4746,1.4326,1.4326
LIQ_SECA,Liquidez Seca,Liquidez,x,1.3299,1.3471,1.762,1.507,1.138,1.5143,1.375,1.0654,0.9328,0.8098,0.6726,0.6726
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.0523,1.0153,1.0244,1.0096,1.2451,0.8475,0.8386,0.843,0.8478,0.8528,0.8878,0.8878
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.4455,0.5638,0.4739,0.4278,0.2456,0.3583,0.4,0.4431,0.5002,0.4838,0.6176,0.6176
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,169.9347,150.2583,160.7007,181.6082,173.2297,234.1174,172.5926,176.9107,161.2004,168.8315,146.8967,146.8967
PME,PME,Eficiência,dias,196.6509,170.628,167.3384,219.7366,209.4412,268.0635,208.5543,233.4601,212.6254,225.371,206.677,206.677
NCG_RECEITA,NCG/Receita,Eficiência,%,14.6608,16.6327,18.0604,24.7839,36.0136,36.8675,25.8961,11.9424,6.7869,0.1246,5.283,5.283
