codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,-52.4425,-12.3549,20.5641,11.2727,11.724,4.589,4.8653,5.0485,9.8486,6.5659,39.2802,39.5382
P_VPA,P/VPA,Valuation,x,0.2591,0.3219,0.6814,0.8387,1.3475,1.1824,1.0886,0.624,0.968,0.5969,0.3155,0.3176
EV_EBITDA,EV/EBITDA,Valuation,x,10.9574,8.5712,6.0198,5.0487,4.8698,3.5957,4.0543,2.6965,3.4641,4.4112,4.2338,4.2389
EV_EBIT,EV/EBIT,Valuation,x,47.6431,57.199,9.7173,6.4594,7.1808,4.2336,4.8867,3.7318,4.8614,5.5915,7.1309,7.1394
EV_RECEITA,EV/Receita,Valuation,x,0.5723,0.4662,0.6318,0.663,0.7487,0.8008,0.5938,0.419,0.5736,0.6007,0.6206,0.6213
DY,Dividend Yield,Valuation,%,4.7704,,1.6426,2.8998,5.9687,3.745,8.9275,17.5859,7.5221,6.5897,8.4122,8.3573
PAYOUT,Payout,Valuation,%,2613.1463,,20.3899,21.9178,58.2323,14.1566,35.9735,62.9216,42.7504,25.6334,36.9729,36.9729
ROE,ROE,Rentabilidade,%,0.0473,0.6536,5.5148,11.48,14.2407,34.4333,29.7937,18.7825,17.1963,16.4629,7.4473,7.4473
ROA,ROA,Rentabilidade,%,0.0145,0.2261,2.129,4.1985,4.9406,10.8868,8.9817,5.647,5.1628,4.8956,2.087,2.087
ROIC,ROIC,Rentabilidade,%,0.8329,0.5635,5.1158,9.1495,11.4652,17.5782,14.2765,13.5267,13.3108,9.4137,6.6424,6.6424
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,5.2229,5.439,10.4955,13.1313,15.3744,22.2709,14.645,15.5399,16.5571,13.6169,14.6577,14.6577
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,0.0242,0.4332,3.5664,5.3231,5.9019,15.538,9.7678,5.9754,6.0939,5.8049,2.5604,2.5604
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,8.416,4.3071,1.8018,1.9846,1.1247,0.9584,1.3667,1.3207,1.3724,2.7529,3.4661,3.4661
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.8581,0.3252,0.2911,0.5432,0.4047,0.4297,0.5536,0.599,0.6351,0.9909,1.4244,1.4244
ICJ,ICJ,Endividamento,x,0.0799,0.0568,0.638,0.9507,1.1987,2.0589,1.9151,1.0775,1.0793,0.9742,0.746,0.746
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,34.9141,32.0038,37.99,30.0896,19.945,26.6114,29.3859,17.4882,22.8039,22.6451,16.0074,16.0074
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,2.1162,2.4508,1.9584,2.2017,2.4926,1.7454,1.66,2.0072,1.8147,1.9125,2.2298,2.2298
LIQ_SECA,Liquidez Seca,Liquidez,x,1.7463,2.0785,1.5761,1.6677,1.9396,1.3934,1.1437,1.442,1.3792,1.3604,1.4696,1.4696
LIQ_GERAL,Liquidez Geral,Liquidez,x,1.0121,1.1593,1.1419,1.0859,1.0548,1.0332,1.0645,1.0575,1.0369,1.0156,0.8863,0.8863
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.5979,0.539,0.5908,0.7301,0.8047,0.5972,0.8449,0.8657,0.8493,0.7719,0.7155,0.7155
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,134.7187,116.3315,112.7317,104.1273,92.6308,98.3144,114.4871,93.9512,96.1937,127.8821,160.6025,160.6025
PME,PME,Eficiência,dias,81.875,79.0048,97.5739,93.9236,78.2946,96.0205,108.1302,93.0795,78.8638,106.0581,124.7639,124.7639
NCG_RECEITA,NCG/Receita,Eficiência,%,33.4054,29.014,24.1157,24.2673,16.4165,14.5156,17.3012,15.6696,15.3322,29.4609,32.9614,32.9614
