codigo,nome,categoria,unidade,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,LTM
P_L,P/L,Valuation,x,1.6013,6.654,117.939,26.5575,18.4601,8.6127,10.7169,14.3863,9.5249,3.6405,7.2231,7.5699
P_VPA,P/VPA,Valuation,x,0.2529,0.2576,0.542,0.7018,0.716,1.1671,0.8243,0.6102,0.5849,0.6103,0.0968,0.1014
EV_EBITDA,EV/EBITDA,Valuation,x,1.6583,3.6587,8.2056,11.9568,8.5817,5.5014,5.2296,2.8927,1.7388,1.1331,-0.9746,-0.9591
EV_EBIT,EV/EBIT,Valuation,x,2.064,4.8882,26.9526,18.5429,11.5967,7.4459,7.2593,3.5462,2.1309,1.2901,-1.1714,-1.1527
EV_RECEITA,EV/Receita,Valuation,x,0.2839,0.38,0.6427,0.7994,0.6356,0.789,0.644,0.3917,0.2707,0.2388,-0.2435,-0.2396
DY,Dividend Yield,Valuation,%,3.8367,2.093,0.5396,0.3217,0.3544,0.3601,0.6769,0.6,2.2839,1.3204,14.9851,14.2986
PAYOUT,Payout,Valuation,%,6.143,18.8798,63.6364,8.5434,6.5427,3.1015,7.2542,8.631,21.7538,4.8071,10.8245,10.8245
ROE,ROE,Rentabilidade,%,15.7981,2.9036,0.4651,2.6897,3.9511,14.3266,8.0103,4.2874,6.3821,18.28,14.2176,14.2176
ROA,ROA,Rentabilidade,%,9.267,1.6859,0.2628,1.4852,2.2046,8.1117,4.5778,2.395,3.5869,10.9062,8.627,8.627
ROIC,ROIC,Rentabilidade,%,9.9018,5.0096,1.4815,2.6877,4.2999,10.5218,7.1674,10.2597,13.3863,20.753,26.7664,26.7664
MARGEM_EBITDA,Margem EBITDA,Rentabilidade,%,17.1192,10.3868,7.8321,6.686,7.4061,14.3423,12.3151,13.5411,15.5669,21.0766,24.9789,24.9789
MARGEM_LIQUIDA,Margem Líquida,Rentabilidade,%,13.384,2.4782,0.4209,2.298,2.8089,10.082,7.5714,3.4696,5.261,15.053,11.213,11.213
DIV_LIQ_EBITDA,Dív.Líq/EBITDA,Endividamento,x,0.4065,1.5065,1.8668,2.8297,1.5804,-0.5528,-1.3593,-0.7931,-1.4802,-1.467,-1.2989,-1.2989
DIV_LIQ_PL,Dív.Líq/PL,Endividamento,x,0.0822,0.1803,0.1596,0.2176,0.1616,-0.1066,-0.1701,-0.1313,-0.269,-0.3443,-0.3877,-0.3877
ICJ,ICJ,Endividamento,x,2.629,1.0307,0.6471,0.7118,1.2223,1.2456,0.7934,0.7005,1.0283,1.9436,1.2849,1.2849
COMPOSICAO_DIVIDA,Composição Dívida,Endividamento,%,42.8099,36.9942,44.0128,45.7552,51.2868,34.0905,28.711,26.0166,19.5114,16.287,2.2178,2.2178
LIQ_CORRENTE,Liquidez Corrente,Liquidez,x,2.5211,2.2441,1.9232,1.9313,1.8843,2.0474,2.6653,2.5145,2.8241,2.8257,3.1198,3.1198
LIQ_SECA,Liquidez Seca,Liquidez,x,1.6403,1.315,1.1034,1.028,0.9654,1.2645,1.818,1.734,1.9217,1.989,2.1952,2.1952
LIQ_GERAL,Liquidez Geral,Liquidez,x,2.0152,1.9177,1.865,1.8572,1.8892,1.9218,2.0068,1.8692,2.0518,2.212,2.2072,2.2072
GIRO_ATIVO,Giro do Ativo,Eficiência,x,0.6924,0.6626,0.6069,0.6309,0.7834,0.7597,0.5866,0.6619,0.68,0.6781,0.729,0.729
CICLO_CAIXA,Ciclo de Caixa,Eficiência,dias,393.284,392.4956,408.2169,446.9135,314.199,250.4397,348.9181,326.1997,334.0388,325.1447,293.041,293.041
PME,PME,Eficiência,dias,308.8911,329.0155,346.8006,370.4636,272.6691,219.678,307.3808,286.5814,303.3706,302.7402,284.2931,284.2931
NCG_RECEITA,NCG/Receita,Eficiência,%,51.2174,42.6887,43.9961,50.8522,36.7872,25.2974,45.3183,42.148,34.5749,32.275,27.4657,27.4657
